Rhipicephalus sanguineus
Acyrthosiphon pisum
Acyrthosiphon pisum
Acyrthosiphon pisum
Bombyx mori
Dermacentor silvarum
Lepeophtheirus salmonis
Penaeus monodon
Pararge aegeria
Danaus plexippus plexippus
Zerene cesonia
Manduca sexta
Aricia agestis
Bombyx mori
Bombyx mori
Trichoplusia ni
Nasonia vitripennis
Solenopsis invicta
Tribolium castaneum
Gigantopelta aegis
Monomorium pharaonis
Ooceraea biroi
Aphidius gifuensis
Bombus pyrosoma
Bombus pyrosoma
Bombus pyrosoma
Anopheles gambiae str. PEST
Anopheles arabiensis
Belonocnema kinseyi
Pecten maximus
Anopheles merus
Aphidius gifuensis
Pomacea canaliculata
Cotesia glomerata
Anopheles stephensi
Aedes aegypti
Anopheles stephensi
Anopheles stephensi
Apis mellifera
Apis mellifera
Pecten maximus
Pecten maximus
Culex quinquefasciatus
Hermetia illucens
Bombyx mori
Bombyx mori
Venturia canescens
Gigantopelta aegis
Crassostrea gigas
Crassostrea gigas
Crassostrea gigas
Crassostrea gigas
Crassostrea gigas
Pecten maximus
Crassostrea gigas
Crassostrea gigas
Crassostrea virginica
Crassostrea virginica
Pomacea canaliculata
Crassostrea gigas
Crassostrea virginica
Crassostrea virginica
Crassostrea virginica
Crassostrea virginica
Crassostrea virginica
Drosophila yakuba
Drosophila teissieri
Drosophila teissieri
Drosophila melanogaster
Drosophila melanogaster
Crassostrea gigas
Crassostrea gigas
Crassostrea gigas
Crassostrea gigas
Octopus sinensis
Octopus sinensis
Octopus sinensis
Crassostrea gigas
Crassostrea gigas
Drosophila yakuba
Drosophila yakuba
Drosophila sechellia
Drosophila mauritiana
Drosophila simulans
Bradysia coprophila
Drosophila pseudoobscura
Crassostrea virginica
Crassostrea virginica
Drosophila santomea
Drosophila santomea
Drosophila miranda
Pomacea canaliculata
Drosophila subobscura
Crassostrea gigas
Gigantopelta aegis
Crassostrea virginica
Drosophila subpulchrella
Crassostrea virginica
Crassostrea virginica
Crassostrea virginica
Crassostrea virginica
Crassostrea virginica
Crassostrea virginica
Drosophila ananassae
Drosophila suzukii
Bactrocera tryoni
Crassostrea virginica
Bactrocera tryoni
Gigantopelta aegis
Crassostrea gigas
Crassostrea gigas
Crassostrea gigas
Cricetulus griseus
Mus musculus
Peromyscus maniculatus bairdii
Mus caroli
Peromyscus leucopus
Mastomys coucha
Arvicanthis niloticus
Microtus ochrogaster
Onychomys torridus
Arvicola amphibius
Rattus norvegicus
Pecten maximus
Mus pahari
Rattus rattus
Ictidomys tridecemlineatus
Camelus dromedarius
Camelus ferus
Felis catus
Panthera tigris
Ailuropoda melanoleuca
Lynx canadensis
Canis lupus familiaris
Canis lupus familiaris
Canis lupus familiaris
Canis lupus familiaris
Vulpes lagopus
Vulpes lagopus
Panthera leo
Prionailurus bengalensis
Bubalus bubalis
Mustela erminea
Neogale vison
Zalophus californianus
Homo sapiens
Homo sapiens
Macaca mulatta
Callithrix jacchus
Nomascus leucogenys
Macaca fascicularis
Rhinopithecus roxellana
Piliocolobus tephrosceles
Pongo abelii
Pan troglodytes
Theropithecus gelada
Rhinopithecus roxellana
Gorilla gorilla gorilla
Tursiops truncatus
Physeter catodon
Phocoena sinus
Balaenoptera musculus
Balaenoptera musculus
Choloepus didactylus
Gigantopelta aegis
Gigantopelta aegis
Gigantopelta aegis
Bos taurus
Ovis aries
Capra hircus
Bos indicus
Bubalus bubalis
Bos indicus x Bos taurus
Cervus canadensis
Cervus elaphus
Pomacea canaliculata
Gigantopelta aegis
Gigantopelta aegis
Microcebus murinus
Neomonachus schauinslandi
Sus scrofa
Equus caballus
Equus asinus
Ochotona princeps
Ochotona princeps
Pecten maximus
Pecten maximus
Drosophila busckii
Suricata suricatta
Oryctolagus cuniculus
Oryctolagus cuniculus
Phyllostomus discolor
Phyllostomus discolor
Gigantopelta aegis
Pecten maximus
Coccinella septempunctata
Crassostrea virginica
Strongyloides ratti
Crassostrea virginica
Crassostrea gigas
Crassostrea gigas
Crassostrea virginica
Crassostrea gigas
Ornithorhynchus anatinus
Tachyglossus aculeatus
Tachyglossus aculeatus
Tachyglossus aculeatus
Crassostrea virginica
Crassostrea virginica
Zootoca vivipara
Crassostrea gigas
Crassostrea gigas
Crassostrea gigas
Crassostrea virginica
Podarcis muralis
Mauremys reevesii
Sceloporus undulatus
Chrysemys picta bellii
Trachemys scripta elegans
Mauremys reevesii
Mauremys mutica
Gopherus evgoodei
Monodelphis domestica
Dromiciops gliroides
Lacerta agilis
Chelonia mydas
Dermacentor silvarum
Anolis carolinensis
Gracilinanus agilis
Sarcophilus harrisii
Trichosurus vulpecula
Calypte anna
Thamnophis elegans
Coccinella septempunctata
Pomacea canaliculata
Melopsittacus undulatus
Strigops habroptila
Crassostrea gigas
Aquila chrysaetos chrysaetos
Falco rusticolus
Falco naumanni
Gallus gallus
Gallus gallus
Coturnix japonica
Numida meleagris
Gallus gallus
Aythya fuligula
Crassostrea gigas
Oxyura jamaicensis
Cygnus olor
Anas platyrhynchos
Gigantopelta aegis
Gigantopelta aegis
Gigantopelta aegis
Gigantopelta aegis
Ficedula albicollis
Parus major
Camarhynchus parvulus
Corvus moneduloides
Catharus ustulatus
Molothrus ater
Motacilla alba alba
Chiroxiphia lanceolata
Pecten maximus
Crassostrea gigas
Pecten maximus
Crassostrea gigas
Crassostrea gigas
Taeniopygia guttata
Lonchura striata domestica
Crassostrea gigas
Crassostrea virginica
Octopus sinensis
Danio rerio
Bactrocera tryoni
Meleagris gallopavo
Cervus elaphus
Cervus canadensis
Drosophila yakuba
Puntigrus tetrazona
Cyprinus carpio
Drosophila sechellia
Cyprinus carpio
Cyprinus carpio
Pecten maximus
Gigantopelta aegis
Crassostrea virginica
Crassostrea virginica
Crassostrea virginica
Crassostrea virginica
Drosophila santomea
Lepisosteus oculatus
Octopus sinensis
Cyprinus carpio
Acipenser ruthenus
Carassius auratus
Bubalus bubalis
Pomacea canaliculata
Pomacea canaliculata
Pecten maximus
Polyodon spathula
Carassius auratus
Polypterus senegalus
Ovis aries
Acipenser ruthenus
Crassostrea gigas
Megalops cyprinoides
Crassostrea gigas
Crassostrea gigas
Alosa sapidissima
Rhipicephalus microplus
Rana temporaria
Scleropages formosus
Pygocentrus nattereri
Pomacea canaliculata
Anguilla anguilla
Polypterus senegalus
Polyodon spathula
Octopus sinensis
Bufo bufo
Bufo gargarizans
Chiloscyllium plagiosum
Myripristis murdjan
Xenopus tropicalis
Chiloscyllium plagiosum
Chiloscyllium plagiosum
Electrophorus electricus
Octopus sinensis
Carcharodon carcharias
Carcharodon carcharias
Carcharodon carcharias
Protopterus annectens
Xiphias gladius
Chelmon rostratus
Fundulus heteroclitus
Siniperca chuatsi
Crassostrea gigas
Crassostrea gigas
Gigantopelta aegis
Oreochromis niloticus
Oreochromis aureus
Larimichthys crocea
Chanos chanos
Cynoglossus semilaevis
Gambusia affinis
Melanotaenia boesemani
Thunnus maccoyii
Thunnus maccoyii
Thunnus maccoyii
Thunnus albacares
Amblyraja radiata
Toxotes jaculatrix
Poecilia reticulata
Cheilinus undulatus
Salarias fasciatus
Archocentrus centrarchus
Acanthopagrus latus
Alosa sapidissima
Maylandia zebra
Gigantopelta aegis
Sphaeramia orbicularis
Epinephelus lanceolatus
Esox lucius
Xiphophorus maculatus
Amblyraja radiata
Oryzias latipes
Solea senegalensis
Gigantopelta aegis
Xiphophorus couchianus
Oryzias melastigma
Nothobranchius furzeri
Clupea harengus
Plectropomus leopardus
Xiphophorus hellerii
Thalassophryne amazonica
Coregonus clupeaformis
Hippoglossus hippoglossus
Hippoglossus stenolepis
Polypterus senegalus
Salvelinus namaycush
Salvelinus namaycush
Cyclopterus lumpus
Oncorhynchus mykiss
Gadus morhua
Sander lucioperca
Sander lucioperca
Gasterosteus aculeatus aculeatus
Perca flavescens
Perca fluviatilis
Pangasianodon hypophthalmus
Periophthalmus magnuspinnatus
Oncorhynchus tshawytscha
Oncorhynchus kisutch
Oncorhynchus kisutch
Crassostrea gigas
Crassostrea gigas
Scophthalmus maximus
Kryptolebias marmoratus
Polypterus senegalus
Polypterus senegalus
Etheostoma spectabile
Etheostoma spectabile
Etheostoma cragini
Etheostoma cragini
Cottoperca gobio
Sebastes umbrosus
Pseudochaenichthys georgianus
Betta splendens
Betta splendens
Puntigrus tetrazona
Xiphophorus couchianus
Notolabrus celidotus
Syngnathus acus
Pangasianodon hypophthalmus
Megalops cyprinoides
Xiphophorus hellerii
Nematolebias whitei
Fundulus heteroclitus
Xiphophorus maculatus
Xiphophorus couchianus
Pangasianodon hypophthalmus
Carassius auratus
Crassostrea gigas
Xiphophorus maculatus
Sphaeramia orbicularis
Anguilla anguilla
Puntigrus tetrazona
Nothobranchius furzeri
Nothobranchius furzeri
Pangasianodon hypophthalmus
Polypterus senegalus
Xenopus laevis
Anguilla anguilla
Petromyzon marinus
Petromyzon marinus
Chanos chanos
Xiphophorus hellerii
Xiphophorus hellerii
Pygocentrus nattereri
Fundulus heteroclitus
Crassostrea gigas
Xenopus tropicalis
Xenopus tropicalis
Megalops cyprinoides
Chanos chanos
Gambusia affinis
Anguilla anguilla
Cyprinus carpio
Siniperca chuatsi
Gigantopelta aegis
Gigantopelta aegis
Etheostoma cragini
Crassostrea virginica
Octopus sinensis
Gigantopelta aegis
Xiphophorus couchianus
Cyprinus carpio
Toxotes jaculatrix
Perca fluviatilis
Etheostoma spectabile
Etheostoma spectabile
Cervus canadensis
Etheostoma cragini
Etheostoma cragini
Etheostoma spectabile
Gambusia affinis
Oncorhynchus mykiss
Salvelinus sp. IW2-2015
Cervus elaphus
Salvelinus sp. IW2-2015
Salvelinus namaycush
Oncorhynchus nerka
Etheostoma spectabile
Oncorhynchus keta
Sander lucioperca
Sander lucioperca
Oncorhynchus mykiss
Bos taurus
Pseudochaenichthys georgianus
Pseudochaenichthys georgianus
Zootoca vivipara
Zootoca vivipara
Oncorhynchus tshawytscha
Oncorhynchus nerka
Salarias fasciatus
Salarias fasciatus
Oryzias latipes
Oncorhynchus kisutch
Perca flavescens
Carassius auratus
Oryzias melastigma
Oryzias melastigma
Oncorhynchus tshawytscha
Chanos chanos
Archocentrus centrarchus
Esox lucius
Perca fluviatilis
Oncorhynchus keta
Pangasianodon hypophthalmus
Alosa sapidissima
Alosa sapidissima
Periophthalmus magnuspinnatus
Periophthalmus magnuspinnatus
Bos indicus x Bos taurus
Scleropages formosus
Scleropages formosus
Plectropomus leopardus
Ornithorhynchus anatinus
Thalassophryne amazonica
Thunnus maccoyii
Xiphophorus maculatus
Clupea harengus
Clupea harengus
Betta splendens
Betta splendens
Betta splendens
Betta splendens
Acanthopagrus latus
Sebastes umbrosus
Xiphias gladius
Pangasianodon hypophthalmus
Crassostrea virginica
Oreochromis aureus
Oreochromis niloticus
Oreochromis niloticus
Oreochromis niloticus
Oreochromis niloticus
Melanotaenia boesemani
Thunnus maccoyii
Cottoperca gobio
Xiphophorus hellerii
Notolabrus celidotus
Chanos chanos
Thunnus albacares
Thunnus albacares
Oncorhynchus nerka
Oncorhynchus nerka
Salvelinus sp. IW2-2015
Salvelinus namaycush
Oncorhynchus keta
Oncorhynchus tshawytscha
Oncorhynchus keta
Oncorhynchus tshawytscha
Carassius auratus
Sander lucioperca
Thunnus maccoyii
Thunnus maccoyii
Oncorhynchus mykiss
Polyodon spathula
Oncorhynchus mykiss
Oncorhynchus kisutch
Oncorhynchus kisutch
Archocentrus centrarchus
Gadus morhua
Xenopus laevis
Toxotes jaculatrix
Toxotes jaculatrix
Capra hircus
Sceloporus undulatus
Coregonus clupeaformis
Sphaeramia orbicularis
Sphaeramia orbicularis
Coregonus clupeaformis
Solea senegalensis
Bos indicus
Sus scrofa
Danio rerio
Archocentrus centrarchus
Alosa sapidissima
Siniperca chuatsi
Maylandia zebra
Chelmon rostratus
Cyprinus carpio
Carassius auratus
Hippoglossus hippoglossus
Hippoglossus hippoglossus
Danio rerio
Esox lucius
Thunnus maccoyii
Crassostrea virginica
Larimichthys crocea
Larimichthys crocea
Chanos chanos
Gasterosteus aculeatus aculeatus
Xiphophorus hellerii
Protopterus annectens
Xiphophorus couchianus
Xiphias gladius
Xiphias gladius
Puntigrus tetrazona
Kryptolebias marmoratus
Xiphophorus maculatus
Archocentrus centrarchus
Archocentrus centrarchus
Solea senegalensis
Solea senegalensis
Solea senegalensis
Perca fluviatilis
Cheilinus undulatus
Acanthopagrus latus
Scleropages formosus
Megalops cyprinoides
Carcharodon carcharias
Carcharodon carcharias
Petromyzon marinus
Petromyzon marinus
Sebastes umbrosus
Polypterus senegalus
Ovis aries
Polyodon spathula
Melanotaenia boesemani
Cyclopterus lumpus
Anguilla anguilla
Anguilla anguilla
Petromyzon marinus
Petromyzon marinus
Acipenser ruthenus
Petromyzon marinus
Petromyzon marinus
Plectropomus leopardus
Hippoglossus hippoglossus
Oreochromis niloticus
Esox lucius
Siniperca chuatsi
Larimichthys crocea
Oncorhynchus tshawytscha
Manduca sexta
Oreochromis aureus
Syngnathus acus
Syngnathus acus
Syngnathus acus
Plectropomus leopardus
Oreochromis niloticus
Anguilla anguilla
Oreochromis niloticus
Cyclopterus lumpus
Cyclopterus lumpus
Betta splendens
Ciona intestinalis
Ciona intestinalis
Lepeophtheirus salmonis
Lepeophtheirus salmonis
Betta splendens
Gadus morhua
Cottoperca gobio
Cottoperca gobio
Balaenoptera musculus
Poecilia reticulata
Oreochromis aureus
Polypterus senegalus
Polypterus senegalus
Cheilinus undulatus
Carassius auratus
Carassius auratus
Epinephelus lanceolatus
Epinephelus lanceolatus
Fundulus heteroclitus
Gasterosteus aculeatus aculeatus
Gasterosteus aculeatus aculeatus
Cyclopterus lumpus
Gambusia affinis
Cheilinus undulatus
Gambusia affinis
Melanotaenia boesemani
Cynoglossus semilaevis
Oncorhynchus keta
Lepisosteus oculatus
Esox lucius
Oncorhynchus nerka
Oncorhynchus kisutch
Rhipicephalus microplus
Oncorhynchus mykiss
Melanotaenia boesemani
Epinephelus lanceolatus
Epinephelus lanceolatus
Notolabrus celidotus
Strongyloides ratti
Sebastes umbrosus
Amblyraja radiata
Esox lucius
Esox lucius
Salvelinus namaycush
Salvelinus namaycush
Petromyzon marinus
Megalops cyprinoides
Esox lucius
Salarias fasciatus
Acipenser ruthenus
Petromyzon marinus
Thunnus albacares
Thunnus albacares
Crassostrea gigas
Fundulus heteroclitus
Lepisosteus oculatus
Oryzias melastigma
Polypterus senegalus
Myripristis murdjan
Protopterus annectens
Thunnus albacares
Ictidomys tridecemlineatus
Ictidomys tridecemlineatus
Ictidomys tridecemlineatus
Acipenser ruthenus
Acipenser ruthenus
Acanthopagrus latus
Zootoca vivipara
Xenopus tropicalis
Acipenser ruthenus
Acipenser ruthenus
Rana temporaria
Rana temporaria
Mauremys reevesii
Mauremys mutica
Mauremys mutica
Mauremys mutica
Mauremys mutica
Mauremys mutica
Scleropages formosus
Scleropages formosus
Scleropages formosus
Scleropages formosus
Rana temporaria
Rana temporaria
Phyllostomus discolor
Mauremys reevesii
Mauremys reevesii
Mauremys reevesii
Mauremys reevesii
Mauremys reevesii
Neomonachus schauinslandi
Lacerta agilis
Lacerta agilis
Chrysemys picta bellii
Chrysemys picta bellii
Sus scrofa
Sus scrofa
Sus scrofa
Sus scrofa
Sus scrofa
Ailuropoda melanoleuca
Gopherus evgoodei
Gopherus evgoodei
Phyllostomus discolor
Phyllostomus discolor
Phyllostomus discolor
Chelonia mydas
Chelonia mydas
Chelonia mydas
Chelonia mydas
Podarcis muralis
Panthera tigris
Panthera leo
Suricata suricatta
Podarcis muralis
Ailuropoda melanoleuca
Ailuropoda melanoleuca
Ailuropoda melanoleuca
Podarcis muralis
Canis lupus dingo
Canis lupus dingo
Canis lupus familiaris
Canis lupus familiaris
Canis lupus familiaris
Canis lupus familiaris
Vulpes lagopus
Vulpes lagopus
Arvicanthis niloticus
Arvicanthis niloticus
Polyodon spathula
Microcebus murinus
Microcebus murinus
Microcebus murinus
Ailuropoda melanoleuca
Tursiops truncatus
Tursiops truncatus
Phocoena sinus
Phocoena sinus
Tursiops truncatus
Rattus norvegicus
Rattus norvegicus
Rattus rattus
Polyodon spathula
Polyodon spathula
Lynx canadensis
Prionailurus bengalensis
Microcebus murinus
Sander lucioperca
Microcebus murinus
Microcebus murinus
Microcebus murinus
Thamnophis elegans
Mastomys coucha
Mastomys coucha
Mastomys coucha
Mus pahari
Mus musculus
Mus musculus
Mus musculus
Mus musculus
Mus caroli
Mus caroli
Oryctolagus cuniculus
Oryctolagus cuniculus
Cricetulus griseus
Balaenoptera musculus
Balaenoptera musculus
Balaenoptera musculus
Balaenoptera musculus
Physeter catodon
Physeter catodon
Oryctolagus cuniculus
Protopterus annectens
Dermochelys coriacea
Dermochelys coriacea
Dermochelys coriacea
Pongo abelii
Pongo abelii
Pongo abelii
Felis catus
Felis catus
Microtus ochrogaster
Zalophus californianus
Zalophus californianus
Zalophus californianus
Callithrix jacchus
Nomascus leucogenys
Nomascus leucogenys
Nomascus leucogenys
Nomascus leucogenys
Homo sapiens
Homo sapiens
Homo sapiens
Homo sapiens
Pan troglodytes
Homo sapiens
Pan troglodytes
Pan troglodytes
Homo sapiens
Gorilla gorilla gorilla
Pan troglodytes
Arvicola amphibius
Ochotona princeps
Callithrix jacchus
Callithrix jacchus
Callithrix jacchus
Callithrix jacchus
Callithrix jacchus
Callithrix jacchus
Callithrix jacchus
Callithrix jacchus
Callithrix jacchus
Callithrix jacchus
Equus caballus
Equus caballus
Mustela erminea
Mustela erminea
Mustela erminea
Mustela erminea
Neogale vison
Neogale vison
Neogale vison
Macaca fascicularis
Macaca mulatta
Macaca mulatta
Rhinopithecus roxellana
Piliocolobus tephrosceles
Rhinopithecus roxellana
Rhinopithecus roxellana
Equus asinus
Equus asinus
Equus asinus
Ailuropoda melanoleuca
Ailuropoda melanoleuca
Callithrix jacchus
Siniperca chuatsi
Siniperca chuatsi
Theropithecus gelada
Theropithecus gelada
Theropithecus gelada
Siniperca chuatsi
Siniperca chuatsi
Siniperca chuatsi
Siniperca chuatsi
Alosa sapidissima
Alosa sapidissima
Tursiops truncatus
Tursiops truncatus
Alosa sapidissima
Alosa sapidissima
Clupea harengus
Clupea harengus
Acanthopagrus latus
Acanthopagrus latus
Alosa sapidissima
Alosa sapidissima
Archocentrus centrarchus
Archocentrus centrarchus
Cyclopterus lumpus
Cyclopterus lumpus
Cervus canadensis
Archocentrus centrarchus
Archocentrus centrarchus
Xiphias gladius
Notolabrus celidotus
Camelus ferus
Bubalus bubalis
Bos indicus
Bos taurus
Bos indicus x Bos taurus
Thunnus albacares
Bos taurus
Bos indicus
Bos indicus x Bos taurus
Camelus dromedarius
Camelus dromedarius
Camelus ferus
Camelus ferus
Camelus ferus
Camelus dromedarius
Camelus dromedarius
Camelus dromedarius
Camelus ferus
Camelus ferus
Camelus ferus
Trichosurus vulpecula
Dromiciops gliroides
Thunnus maccoyii
Cyprinus carpio
Cyprinus carpio
Capra hircus
Capra hircus
Capra hircus
Capra hircus
Ovis aries
Ovis aries
Monodelphis domestica
Monodelphis domestica
Monodelphis domestica
Monodelphis domestica
Gracilinanus agilis
Cheilinus undulatus
Cheilinus undulatus
Cottoperca gobio
Cottoperca gobio
Bos taurus
Bos taurus
Bos taurus
Bos indicus
Bos indicus
Bos indicus
Bos taurus
Bos indicus x Bos taurus
Bos indicus x Bos taurus
Cervus canadensis
Cervus canadensis
Cervus canadensis
Cervus canadensis
Bubalus bubalis
Bubalus bubalis
Bubalus bubalis
Bubalus bubalis
Cyprinus carpio
Cyprinus carpio
Peromyscus leucopus
Periophthalmus magnuspinnatus
Periophthalmus magnuspinnatus
Cheilinus undulatus
Cheilinus undulatus
Cervus elaphus
Cervus elaphus
Cervus elaphus
Cervus elaphus
Myripristis murdjan
Myripristis murdjan
Sarcophilus harrisii
Bufo gargarizans
Bufo gargarizans
Bufo gargarizans
Bufo gargarizans
Bufo gargarizans
Bufo gargarizans
Bufo gargarizans
Bufo gargarizans
Pseudochaenichthys georgianus
Pseudochaenichthys georgianus
Chiroxiphia lanceolata
Oncorhynchus kisutch
Oncorhynchus kisutch
Oncorhynchus mykiss
Oncorhynchus mykiss
Oncorhynchus mykiss
Oncorhynchus mykiss
Oncorhynchus mykiss
Oncorhynchus mykiss
Oncorhynchus tshawytscha
Oncorhynchus tshawytscha
Callithrix jacchus
Tachyglossus aculeatus
Tachyglossus aculeatus
Chanos chanos
Chanos chanos
Ailuropoda melanoleuca
Chelmon rostratus
Chelmon rostratus
Coturnix japonica
Oncorhynchus nerka
Oncorhynchus nerka
Ailuropoda melanoleuca
Choloepus didactylus
Choloepus didactylus
Oncorhynchus tshawytscha
Oncorhynchus tshawytscha
Sceloporus undulatus
Oreochromis niloticus
Oreochromis niloticus
Oreochromis niloticus
Oreochromis niloticus
Ailuropoda melanoleuca
Ailuropoda melanoleuca
Tursiops truncatus
Tursiops truncatus
Oreochromis aureus
Peromyscus maniculatus bairdii
Peromyscus leucopus
Peromyscus maniculatus bairdii
Peromyscus maniculatus bairdii
Callithrix jacchus
Salmo salar
Salmo salar
Puntigrus tetrazona
Puntigrus tetrazona
Larimichthys crocea
Larimichthys crocea
Puntigrus tetrazona
Puntigrus tetrazona
Bufo bufo
Bufo bufo
Bufo bufo
Bufo bufo
Callithrix jacchus
Cyprinus carpio
Cyprinus carpio
Onychomys torridus
Carassius auratus
Carassius auratus
Carassius auratus
Carassius auratus
Thalassophryne amazonica
Thalassophryne amazonica
Cyprinus carpio
Cyprinus carpio
Aquila chrysaetos chrysaetos
Salvelinus namaycush
Salvelinus namaycush
Maylandia zebra
Maylandia zebra
Gadus morhua
Gadus morhua
Bufo bufo
Bufo bufo
Betta splendens
Betta splendens
Betta splendens
Betta splendens
Esox lucius
Esox lucius
Esox lucius
Esox lucius
Esox lucius
Esox lucius
Toxotes jaculatrix
Poecilia reticulata
Poecilia reticulata
Callithrix jacchus
Callithrix jacchus
Gambusia affinis
Gambusia affinis
Oncorhynchus mykiss
Oncorhynchus mykiss
Oncorhynchus mykiss
Oncorhynchus mykiss
Sphaeramia orbicularis
Carassius auratus
Carassius auratus
Callithrix jacchus
Salvelinus namaycush
Salvelinus namaycush
Corvus moneduloides
Sebastes umbrosus
Callithrix jacchus
Xiphophorus maculatus
Xiphophorus maculatus
Xiphophorus hellerii
Xiphophorus hellerii
Xiphophorus couchianus
Xiphophorus couchianus
Betta splendens
Betta splendens
Betta splendens
Betta splendens
Carassius auratus
Carassius auratus
Plectropomus leopardus
Plectropomus leopardus
Falco rusticolus
Falco naumanni
Carassius auratus
Carassius auratus
Callithrix jacchus
Epinephelus lanceolatus
Epinephelus lanceolatus
Fundulus heteroclitus
Fundulus heteroclitus
Pygocentrus nattereri
Pygocentrus nattereri
Pygocentrus nattereri
Pygocentrus nattereri
Electrophorus electricus
Electrophorus electricus
Callithrix jacchus
Xiphophorus hellerii
Xiphophorus hellerii
Pangasianodon hypophthalmus
Pangasianodon hypophthalmus
Nothobranchius furzeri
Nothobranchius furzeri
Taeniopygia guttata
Thunnus albacares
Thunnus albacares
Kryptolebias marmoratus
Kryptolebias marmoratus
Solea senegalensis
Solea senegalensis
Calypte anna
Salvelinus sp. IW2-2015
Salvelinus sp. IW2-2015
Oncorhynchus kisutch
Oncorhynchus kisutch
Catharus ustulatus
Nematolebias whitei
Nematolebias whitei
Lonchura striata domestica
Oncorhynchus tshawytscha
Oncorhynchus tshawytscha
Parus major
Nothobranchius furzeri
Nothobranchius furzeri
Salarias fasciatus
Salarias fasciatus
Cygnus olor
Catharus ustulatus
Salvelinus sp. IW2-2015
Salvelinus sp. IW2-2015
Salvelinus sp. IW2-2015
Salvelinus sp. IW2-2015
Hippoglossus hippoglossus
Sander lucioperca
Xiphias gladius
Syngnathus acus
Syngnathus acus
Melanotaenia boesemani
Melanotaenia boesemani
Perca flavescens
Etheostoma spectabile
Gasterosteus aculeatus aculeatus
Gasterosteus aculeatus aculeatus
Molothrus ater
Motacilla alba alba
Numida meleagris
Cottoperca gobio
Oryzias latipes
Oryzias latipes
Danio rerio
Danio rerio
Aythya fuligula
Etheostoma cragini
Oxyura jamaicensis
Etheostoma cragini
Oncorhynchus nerka
Oncorhynchus nerka
Danio rerio
Danio rerio
Ficedula albicollis
Meleagris gallopavo
Cynoglossus semilaevis
Cynoglossus semilaevis
Anas platyrhynchos
Oncorhynchus keta
Oncorhynchus keta
Gasterosteus aculeatus aculeatus
