XP_032363577.1	937	Chitin_synth_2	7.2e-33	415	639 LOW QUALITY PROTEIN: chitin synthase chs-2-like  partial [Etheostoma spectabile]
XP_032363577.1	937	Chitin_synth_2	7.2e-33	658	759 LOW QUALITY PROTEIN: chitin synthase chs-2-like  partial [Etheostoma spectabile]
XP_025102509.1	1462	Chitin_synth_2	2.4e-32	510	745 chitin synthase chs-2-like isoform X2 [Pomacea canaliculata]
XP_025102509.1	1462	Chitin_synth_2	2.4e-32	752	844 chitin synthase chs-2-like isoform X2 [Pomacea canaliculata]
XP_032437492.1	821	Chitin_synth_2	3e-32	177	421 chitin synthase chs-2-like [Xiphophorus hellerii]
XP_032437492.1	821	Chitin_synth_2	3e-32	431	534 chitin synthase chs-2-like [Xiphophorus hellerii]
XP_022288339.1	1368	Chitin_synth_2	3e-32	639	938 uncharacterized protein LOC111100586 isoform X2 [Crassostrea virginica]
XP_022288339.1	1368	Chitin_synth_2	3e-32	968	1042 uncharacterized protein LOC111100586 isoform X2 [Crassostrea virginica]
XP_022288340.1	1365	Chitin_synth_2	3e-32	636	935 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288340.1	1365	Chitin_synth_2	3e-32	965	1039 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288341.1	1365	Chitin_synth_2	3e-32	636	935 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288341.1	1365	Chitin_synth_2	3e-32	965	1039 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288343.1	1365	Chitin_synth_2	3e-32	636	935 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288343.1	1365	Chitin_synth_2	3e-32	965	1039 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288344.1	1365	Chitin_synth_2	3e-32	636	935 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288344.1	1365	Chitin_synth_2	3e-32	965	1039 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288345.1	1365	Chitin_synth_2	3e-32	636	935 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288345.1	1365	Chitin_synth_2	3e-32	965	1039 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288338.1	1417	Chitin_synth_2	3.5e-32	688	987 uncharacterized protein LOC111100586 isoform X1 [Crassostrea virginica]
XP_022288338.1	1417	Chitin_synth_2	3.5e-32	1017	1091 uncharacterized protein LOC111100586 isoform X1 [Crassostrea virginica]
XP_025102500.1	1759	Chitin_synth_2	4.2e-32	807	1042 chitin synthase chs-2-like isoform X1 [Pomacea canaliculata]
XP_025102500.1	1759	Chitin_synth_2	4.2e-32	1049	1141 chitin synthase chs-2-like isoform X1 [Pomacea canaliculata]
XP_043552707.1	1193	Chitin_synth_2	5.7e-32	587	843 chitin synthase chs-2-like [Chiloscyllium plagiosum]
XP_043552707.1	1193	Chitin_synth_2	5.7e-32	887	987 chitin synthase chs-2-like [Chiloscyllium plagiosum]
XP_011439386.2	1393	Chitin_synth_2	6.4e-32	690	978 chitin synthase chs-2 [Crassostrea gigas]
XP_011439386.2	1393	Chitin_synth_2	6.4e-32	958	1083 chitin synthase chs-2 [Crassostrea gigas]
XP_034330199.1	1365	Chitin_synth_2	8.7e-32	628	927 chitin synthase isoform X2 [Crassostrea gigas]
XP_034330199.1	1365	Chitin_synth_2	8.7e-32	961	1036 chitin synthase isoform X2 [Crassostrea gigas]
XP_034330200.1	1365	Chitin_synth_2	8.7e-32	628	927 chitin synthase isoform X2 [Crassostrea gigas]
XP_034330200.1	1365	Chitin_synth_2	8.7e-32	961	1036 chitin synthase isoform X2 [Crassostrea gigas]
XP_034330198.1	1407	Chitin_synth_2	9.5e-32	670	969 chitin synthase isoform X1 [Crassostrea gigas]
XP_034330198.1	1407	Chitin_synth_2	9.5e-32	1003	1078 chitin synthase isoform X1 [Crassostrea gigas]
XP_022324975.1	665	Chitin_synth_2	1e-31	39	445 chitin synthase 1-like isoform X2 [Crassostrea virginica]
XP_022324975.1	665	Chitin_synth_2	1e-31	452	551 chitin synthase 1-like isoform X2 [Crassostrea virginica]
XP_033830810.1	433	Chitin_synth_2	1.2e-31	64	296 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Periophthalmus magnuspinnatus]
XP_033830810.1	433	Chitin_synth_2	1.2e-31	311	413 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Periophthalmus magnuspinnatus]
XP_035446236.1	1511	Chitin_synth_2	1.5e-31	724	952 chitin synthase chs-2-like isoform X2 [Spodoptera frugiperda]
XP_035446236.1	1511	Chitin_synth_2	1.5e-31	943	1076 chitin synthase chs-2-like isoform X2 [Spodoptera frugiperda]
XP_035446235.1	1524	Chitin_synth_2	1.5e-31	724	952 chitin synthase chs-2-like isoform X1 [Spodoptera frugiperda]
XP_035446235.1	1524	Chitin_synth_2	1.5e-31	943	1076 chitin synthase chs-2-like isoform X1 [Spodoptera frugiperda]
XP_035445780.1	1527	Chitin_synth_2	1.5e-31	724	952 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Spodoptera frugiperda]
XP_035445780.1	1527	Chitin_synth_2	1.5e-31	943	1076 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Spodoptera frugiperda]
XP_022324974.1	716	Chitin_synth_2	1.5e-31	90	496 chitin synthase 1-like isoform X1 [Crassostrea virginica]
XP_022324974.1	716	Chitin_synth_2	1.5e-31	503	602 chitin synthase 1-like isoform X1 [Crassostrea virginica]
XP_023200185.1	821	Chitin_synth_2	1.9e-31	177	421 uncharacterized protein LOC102222640 [Xiphophorus maculatus]
XP_023200185.1	821	Chitin_synth_2	1.9e-31	431	534 uncharacterized protein LOC102222640 [Xiphophorus maculatus]
XP_027142389.1	1168	Chitin_synth_2	3.4e-31	528	752 chitin synthase [Larimichthys crocea]
XP_027142389.1	1168	Chitin_synth_2	3.4e-31	782	862 chitin synthase [Larimichthys crocea]
XP_032437311.1	1287	Chitin_synth_2	5.3e-31	612	889 chitin synthase chs-2-like [Xiphophorus hellerii]
XP_032437311.1	1287	Chitin_synth_2	5.3e-31	898	995 chitin synthase chs-2-like [Xiphophorus hellerii]
XP_041064420.1	1218	Chitin_synth_2	5.4e-31	612	867 chitin synthase chs-2-like isoform X2 [Carcharodon carcharias]
XP_041064420.1	1218	Chitin_synth_2	5.4e-31	913	1004 chitin synthase chs-2-like isoform X2 [Carcharodon carcharias]
XP_041064410.1	1231	Chitin_synth_2	5.5e-31	612	867 chitin synthase chs-2-like isoform X1 [Carcharodon carcharias]
XP_041064410.1	1231	Chitin_synth_2	5.5e-31	913	1004 chitin synthase chs-2-like isoform X1 [Carcharodon carcharias]
XP_041064429.1	1173	Chitin_synth_2	5.5e-31	554	810 chitin synthase chs-2-like isoform X3 [Carcharodon carcharias]
XP_041064429.1	1173	Chitin_synth_2	5.5e-31	855	947 chitin synthase chs-2-like isoform X3 [Carcharodon carcharias]
XP_041811237.1	1282	Chitin_synth_2	9e-31	653	884 chitin synthase chs-2-like [Chelmon rostratus]
XP_041811237.1	1282	Chitin_synth_2	9e-31	898	995 chitin synthase chs-2-like [Chelmon rostratus]
XP_034400735.1	675	Chitin_synth_2	9.3e-31	39	276 chitin synthase chs-2-like isoform X2 [Cyclopterus lumpus]
XP_034400735.1	675	Chitin_synth_2	9.3e-31	287	394 chitin synthase chs-2-like isoform X2 [Cyclopterus lumpus]
XP_034400734.1	821	Chitin_synth_2	1.1e-30	180	429 chitin synthase chs-2-like isoform X1 [Cyclopterus lumpus]
XP_034400734.1	821	Chitin_synth_2	1.1e-30	433	540 chitin synthase chs-2-like isoform X1 [Cyclopterus lumpus]
XP_037908007.1	1482	Chitin_synth_2	1.1e-30	708	919 chitin synthase chs-2 [Hermetia illucens]
XP_037908007.1	1482	Chitin_synth_2	1.1e-30	929	1056 chitin synthase chs-2 [Hermetia illucens]
XP_043674157.1	1559	Chitin_synth_2	1.1e-30	735	966 chitin synthase chs-2 isoform X4 [Vespula pensylvanica]
XP_043674157.1	1559	Chitin_synth_2	1.1e-30	954	1091 chitin synthase chs-2 isoform X4 [Vespula pensylvanica]
XP_043674167.1	1568	Chitin_synth_2	1.1e-30	744	975 chitin synthase chs-2 isoform X5 [Vespula pensylvanica]
XP_043674167.1	1568	Chitin_synth_2	1.1e-30	963	1100 chitin synthase chs-2 isoform X5 [Vespula pensylvanica]
XP_043674130.1	1568	Chitin_synth_2	1.1e-30	744	975 chitin synthase chs-2 isoform X1 [Vespula pensylvanica]
XP_043674130.1	1568	Chitin_synth_2	1.1e-30	963	1100 chitin synthase chs-2 isoform X1 [Vespula pensylvanica]
XP_023201081.1	1084	Chitin_synth_2	1.4e-30	476	753 uncharacterized protein LOC102222895 [Xiphophorus maculatus]
XP_023201081.1	1084	Chitin_synth_2	1.4e-30	763	858 uncharacterized protein LOC102222895 [Xiphophorus maculatus]
XP_034321523.1	1292	Chitin_synth_2	1.5e-30	598	854 chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_034321523.1	1292	Chitin_synth_2	1.5e-30	873	984 chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_034321522.1	1333	Chitin_synth_2	1.7e-30	639	895 chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_034321522.1	1333	Chitin_synth_2	1.7e-30	914	1025 chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_035476930.1	938	Chitin_synth_2	2.1e-30	299	513 chitin synthase chs-2-like [Scophthalmus maximus]
XP_035476930.1	938	Chitin_synth_2	2.1e-30	544	653 chitin synthase chs-2-like [Scophthalmus maximus]
XP_034304244.1	1419	Chitin_synth_2	2.2e-30	803	1091 uncharacterized protein LOC105344892 [Crassostrea gigas]
XP_044028431.1	1281	Chitin_synth_2	2.4e-30	608	881 chitin synthase chs-1-like [Siniperca chuatsi]
XP_044028431.1	1281	Chitin_synth_2	2.4e-30	900	1002 chitin synthase chs-1-like [Siniperca chuatsi]
XP_037651888.1	1289	Chitin_synth_2	2.7e-30	656	894 chitin synthase chs-2-like [Sebastes umbrosus]
XP_037651888.1	1289	Chitin_synth_2	2.7e-30	907	1025 chitin synthase chs-2-like [Sebastes umbrosus]
XP_028975709.2	778	Chitin_synth_2	2.7e-30	328	557 chitin synthase chs-2-like [Esox lucius]
XP_028975709.2	778	Chitin_synth_2	2.7e-30	596	679 chitin synthase chs-2-like [Esox lucius]
XP_028453063.1	671	Chitin_synth_2	2.9e-30	54	285 chitin synthase-like [Perca flavescens]
XP_028453063.1	671	Chitin_synth_2	2.9e-30	309	390 chitin synthase-like [Perca flavescens]
XP_037297644.1	1525	Chitin_synth_2	3.4e-30	720	954 LOW QUALITY PROTEIN: chitin synthase chs-2 [Manduca sexta]
XP_037297644.1	1525	Chitin_synth_2	3.4e-30	941	1073 LOW QUALITY PROTEIN: chitin synthase chs-2 [Manduca sexta]
XP_039977871.1	1296	Chitin_synth_2	3.5e-30	675	906 LOW QUALITY PROTEIN: chitin synthase chs-1-like [Xiphias gladius]
XP_039977871.1	1296	Chitin_synth_2	3.5e-30	935	1018 LOW QUALITY PROTEIN: chitin synthase chs-1-like [Xiphias gladius]
XP_037866580.1	1529	Chitin_synth_2	3.8e-30	724	976 chitin synthase chs-2 [Bombyx mori]
XP_037866580.1	1529	Chitin_synth_2	3.8e-30	966	1087 chitin synthase chs-2 [Bombyx mori]
XP_037866581.1	1529	Chitin_synth_2	3.8e-30	724	976 chitin synthase chs-2 [Bombyx mori]
XP_037866581.1	1529	Chitin_synth_2	3.8e-30	966	1087 chitin synthase chs-2 [Bombyx mori]
XP_022325550.1	729	Chitin_synth_2	4.2e-30	268	551 LOW QUALITY PROTEIN: chitin synthase 2-like [Crassostrea virginica]
XP_022325550.1	729	Chitin_synth_2	4.2e-30	565	668 LOW QUALITY PROTEIN: chitin synthase 2-like [Crassostrea virginica]
XP_040909387.1	1284	Chitin_synth_2	4.5e-30	653	886 chitin synthase chs-1-like [Toxotes jaculatrix]
XP_040909387.1	1284	Chitin_synth_2	4.5e-30	899	996 chitin synthase chs-1-like [Toxotes jaculatrix]
XP_041867369.1	694	Chitin_synth_2	4.7e-30	252	486 chitin synthase chs-2-like [Melanotaenia boesemani]
XP_041867369.1	694	Chitin_synth_2	4.7e-30	504	599 chitin synthase chs-2-like [Melanotaenia boesemani]
XP_022537287.1	623	Chitin_synth_2	5.3e-30	67	349 chitin synthase 2-like  partial [Astyanax mexicanus]
XP_022537287.1	623	Chitin_synth_2	5.3e-30	366	449 chitin synthase 2-like  partial [Astyanax mexicanus]
XP_033731956.1	1391	Chitin_synth_2	6e-30	661	883 chitin synthase chs-2-like isoform X2 [Pecten maximus]
XP_033731956.1	1391	Chitin_synth_2	6e-30	910	1015 chitin synthase chs-2-like isoform X2 [Pecten maximus]
XP_044020426.1	1591	Chitin_synth_2	6.1e-30	751	1013 chitin synthase chs-2 isoform X1 [Aphidius gifuensis]
XP_044020426.1	1591	Chitin_synth_2	6.1e-30	1043	1115 chitin synthase chs-2 isoform X1 [Aphidius gifuensis]
XP_044020427.1	1590	Chitin_synth_2	6.1e-30	751	1013 chitin synthase chs-2 isoform X2 [Aphidius gifuensis]
XP_044020427.1	1590	Chitin_synth_2	6.1e-30	1043	1115 chitin synthase chs-2 isoform X2 [Aphidius gifuensis]
XP_033731955.1	1407	Chitin_synth_2	6.2e-30	661	883 chitin synthase chs-2-like isoform X1 [Pecten maximus]
XP_033731955.1	1407	Chitin_synth_2	6.2e-30	910	1015 chitin synthase chs-2-like isoform X1 [Pecten maximus]
XP_035688090.1	1354	Chitin_synth_2	6.8e-30	514	772 chitin synthase chs-1-like [Branchiostoma floridae]
XP_035688090.1	1354	Chitin_synth_2	6.8e-30	906	992 chitin synthase chs-1-like [Branchiostoma floridae]
XP_029637692.1	2151	Chitin_synth_2	7.2e-30	1392	1680 chitin synthase chs-1-like [Octopus vulgaris]
XP_029637692.1	2151	Chitin_synth_2	7.2e-30	1666	1779 chitin synthase chs-1-like [Octopus vulgaris]
XP_029023555.1	1280	Chitin_synth_2	7.6e-30	654	886 chitin synthase chs-2-like [Betta splendens]
XP_029023555.1	1280	Chitin_synth_2	7.6e-30	902	1002 chitin synthase chs-2-like [Betta splendens]
XP_042292064.1	1281	Chitin_synth_2	9.6e-30	656	919 chitin synthase chs-2-like [Thunnus maccoyii]
XP_042292064.1	1281	Chitin_synth_2	9.6e-30	902	1025 chitin synthase chs-2-like [Thunnus maccoyii]
XP_034400723.1	1273	Chitin_synth_2	1.2e-29	653	894 chitin synthase chs-1-like [Cyclopterus lumpus]
XP_034400723.1	1273	Chitin_synth_2	1.2e-29	933	1001 chitin synthase chs-1-like [Cyclopterus lumpus]
XP_034304238.1	1594	Chitin_synth_2	1.2e-29	811	1064 chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_034304238.1	1594	Chitin_synth_2	1.2e-29	1089	1191 chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_036366078.1	2117	Chitin_synth_2	1.3e-29	1446	1701 chitin synthase chs-1-like [Octopus vulgaris]
XP_036366078.1	2117	Chitin_synth_2	1.3e-29	1687	1796 chitin synthase chs-1-like [Octopus vulgaris]
XP_044192390.1	684	Chitin_synth_2	1.6e-29	56	317 chitin synthase chs-1-like [Thunnus albacares]
XP_044192390.1	684	Chitin_synth_2	1.6e-29	306	396 chitin synthase chs-1-like [Thunnus albacares]
XP_029023432.2	1069	Chitin_synth_2	1.7e-29	518	751 chitin synthase chs-2-like [Betta splendens]
XP_029023432.2	1069	Chitin_synth_2	1.7e-29	765	866 chitin synthase chs-2-like [Betta splendens]
XP_041976405.1	1522	Chitin_synth_2	1.9e-29	724	949 chitin synthase chs-2-like [Aricia agestis]
XP_041976405.1	1522	Chitin_synth_2	1.9e-29	939	1076 chitin synthase chs-2-like [Aricia agestis]
XP_041867372.1	728	Chitin_synth_2	2e-29	275	550 chitin synthase chs-2-like [Melanotaenia boesemani]
XP_041867372.1	728	Chitin_synth_2	2e-29	564	663 chitin synthase chs-2-like [Melanotaenia boesemani]
XP_034324491.1	1488	Chitin_synth_2	2.3e-29	821	1058 chitin synthase chs-2-like [Crassostrea gigas]
XP_034324491.1	1488	Chitin_synth_2	2.3e-29	1049	1173 chitin synthase chs-2-like [Crassostrea gigas]
XP_042292066.1	1258	Chitin_synth_2	2.3e-29	629	899 chitin synthase chs-1-like [Thunnus maccoyii]
XP_042292066.1	1258	Chitin_synth_2	2.3e-29	881	975 chitin synthase chs-1-like [Thunnus maccoyii]
XP_044192391.1	1189	Chitin_synth_2	2.6e-29	561	826 chitin synthase-like [Thunnus albacares]
XP_044192391.1	1189	Chitin_synth_2	2.6e-29	811	900 chitin synthase-like [Thunnus albacares]
XP_042292065.1	1173	Chitin_synth_2	2.9e-29	545	810 chitin synthase chs-1-like [Thunnus maccoyii]
XP_042292065.1	1173	Chitin_synth_2	2.9e-29	793	884 chitin synthase chs-1-like [Thunnus maccoyii]
XP_043993753.1	1114	Chitin_synth_2	3e-29	656	888 chitin synthase chs-2-like [Gambusia affinis]
XP_043993753.1	1114	Chitin_synth_2	3e-29	901	1025 chitin synthase chs-2-like [Gambusia affinis]
XP_028453056.1	655	Chitin_synth_2	3.4e-29	28	249 chitin synthase-like [Perca flavescens]
XP_028453056.1	655	Chitin_synth_2	3.4e-29	280	369 chitin synthase-like [Perca flavescens]
XP_031150652.1	692	Chitin_synth_2	3.4e-29	64	287 chitin synthase chs-2-like [Sander lucioperca]
XP_031150652.1	692	Chitin_synth_2	3.4e-29	305	403 chitin synthase chs-2-like [Sander lucioperca]
NP_001034491.1	1558	Chitin_synth_2	4.1e-29	729	959 chitin synthase 1 [Tribolium castaneum]
NP_001034491.1	1558	Chitin_synth_2	4.1e-29	961	1086 chitin synthase 1 [Tribolium castaneum]
XP_008194188.1	1558	Chitin_synth_2	4.1e-29	729	959 PREDICTED: chitin synthase 1 isoform X1 [Tribolium castaneum]
XP_008194188.1	1558	Chitin_synth_2	4.1e-29	961	1086 PREDICTED: chitin synthase 1 isoform X1 [Tribolium castaneum]
XP_034456199.1	1281	Chitin_synth_2	4.2e-29	629	861 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Hippoglossus hippoglossus]
XP_034456199.1	1281	Chitin_synth_2	4.2e-29	886	965 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Hippoglossus hippoglossus]
XP_044580779.1	1550	Chitin_synth_2	4.5e-29	735	980 chitin synthase chs-2 isoform X2 [Cotesia glomerata]
XP_044580779.1	1550	Chitin_synth_2	4.5e-29	973	1094 chitin synthase chs-2 isoform X2 [Cotesia glomerata]
XP_044580778.1	1550	Chitin_synth_2	4.6e-29	735	980 chitin synthase chs-2 isoform X1 [Cotesia glomerata]
XP_044580778.1	1550	Chitin_synth_2	4.6e-29	973	1094 chitin synthase chs-2 isoform X1 [Cotesia glomerata]
XP_043674148.1	1568	Chitin_synth_2	4.7e-29	744	992 chitin synthase chs-2 isoform X3 [Vespula pensylvanica]
XP_043674148.1	1568	Chitin_synth_2	4.7e-29	976	1101 chitin synthase chs-2 isoform X3 [Vespula pensylvanica]
XP_043674138.1	1568	Chitin_synth_2	4.8e-29	744	992 chitin synthase chs-2 isoform X2 [Vespula pensylvanica]
XP_043674138.1	1568	Chitin_synth_2	4.8e-29	976	1101 chitin synthase chs-2 isoform X2 [Vespula pensylvanica]
XP_026299522.1	1572	Chitin_synth_2	5.1e-29	748	951 chitin synthase chs-2 isoform X6 [Apis mellifera]
XP_026299522.1	1572	Chitin_synth_2	5.1e-29	968	1102 chitin synthase chs-2 isoform X6 [Apis mellifera]
XP_016770737.1	1574	Chitin_synth_2	5.2e-29	748	951 chitin synthase chs-2 isoform X2 [Apis mellifera]
XP_016770737.1	1574	Chitin_synth_2	5.2e-29	968	1102 chitin synthase chs-2 isoform X2 [Apis mellifera]
XP_041372214.1	2045	Chitin_synth_2	5.6e-29	1565	1790 uncharacterized protein LOC121385560 isoform X3 [Gigantopelta aegis]
XP_041372214.1	2045	Chitin_synth_2	5.6e-29	1808	1903 uncharacterized protein LOC121385560 isoform X3 [Gigantopelta aegis]
XP_041372215.1	2045	Chitin_synth_2	5.6e-29	1565	1790 uncharacterized protein LOC121385560 isoform X3 [Gigantopelta aegis]
XP_041372215.1	2045	Chitin_synth_2	5.6e-29	1808	1903 uncharacterized protein LOC121385560 isoform X3 [Gigantopelta aegis]
XP_044192392.1	960	Chitin_synth_2	5.7e-29	587	866 chitin synthase chs-2-like [Thunnus albacares]
XP_044192392.1	960	Chitin_synth_2	5.7e-29	847	936 chitin synthase chs-2-like [Thunnus albacares]
XP_030002395.1	1304	Chitin_synth_2	5.7e-29	654	887 chitin synthase chs-2-like [Sphaeramia orbicularis]
XP_030002395.1	1304	Chitin_synth_2	5.7e-29	902	997 chitin synthase chs-2-like [Sphaeramia orbicularis]
XP_041372213.1	2078	Chitin_synth_2	5.8e-29	1598	1823 uncharacterized protein LOC121385560 isoform X2 [Gigantopelta aegis]
XP_041372213.1	2078	Chitin_synth_2	5.8e-29	1841	1936 uncharacterized protein LOC121385560 isoform X2 [Gigantopelta aegis]
XP_041372212.1	2079	Chitin_synth_2	5.8e-29	1599	1824 uncharacterized protein LOC121385560 isoform X1 [Gigantopelta aegis]
XP_041372212.1	2079	Chitin_synth_2	5.8e-29	1842	1937 uncharacterized protein LOC121385560 isoform X1 [Gigantopelta aegis]
XP_039765061.1	1541	Chitin_synth_2	5.8e-29	725	964 chitin synthase chs-2-like [Pararge aegeria]
XP_039765061.1	1541	Chitin_synth_2	5.8e-29	971	1083 chitin synthase chs-2-like [Pararge aegeria]
XP_039676153.1	684	Chitin_synth_2	6.1e-29	67	298 chitin synthase-like [Perca fluviatilis]
XP_039676153.1	684	Chitin_synth_2	6.1e-29	312	403 chitin synthase-like [Perca fluviatilis]
XP_001651163.1	1565	Chitin_synth_2	6.8e-29	721	931 uncharacterized protein LOC5566760 [Aedes aegypti]
XP_001651163.1	1565	Chitin_synth_2	6.8e-29	981	1055 uncharacterized protein LOC5566760 [Aedes aegypti]
XP_029299165.1	661	Chitin_synth_2	6.8e-29	51	278 chitin synthase chs-2-like [Cottoperca gobio]
XP_029299165.1	661	Chitin_synth_2	6.8e-29	317	408 chitin synthase chs-2-like [Cottoperca gobio]
XP_035896926.1	1521	Chitin_synth_2	7.7e-29	650	861 chitin synthase chs-2-like isoform X3 [Anopheles stephensi]
XP_035896926.1	1521	Chitin_synth_2	7.7e-29	902	984 chitin synthase chs-2-like isoform X3 [Anopheles stephensi]
XP_032363514.1	1282	Chitin_synth_2	7.9e-29	654	878 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Etheostoma spectabile]
XP_032363514.1	1282	Chitin_synth_2	7.9e-29	899	998 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Etheostoma spectabile]
XP_041763561.1	1586	Chitin_synth_2	8.1e-29	720	931 chitin synthase chs-2-like [Anopheles merus]
XP_041763561.1	1586	Chitin_synth_2	8.1e-29	972	1054 chitin synthase chs-2-like [Anopheles merus]
XP_321951.2	1586	Chitin_synth_2	8.1e-29	720	931 AGAP001205-PA [Anopheles gambiae str. PEST]
XP_321951.2	1586	Chitin_synth_2	8.1e-29	972	1054 AGAP001205-PA [Anopheles gambiae str. PEST]
XP_040155896.1	1586	Chitin_synth_2	8.1e-29	720	931 chitin synthase chs-2-like [Anopheles arabiensis]
XP_040155896.1	1586	Chitin_synth_2	8.1e-29	972	1054 chitin synthase chs-2-like [Anopheles arabiensis]
XP_040226936.1	1586	Chitin_synth_2	8.2e-29	720	931 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Anopheles coluzzii]
XP_040226936.1	1586	Chitin_synth_2	8.2e-29	972	1054 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Anopheles coluzzii]
XP_035896925.1	1591	Chitin_synth_2	8.4e-29	720	931 chitin synthase chs-2-like isoform X2 [Anopheles stephensi]
XP_035896925.1	1591	Chitin_synth_2	8.4e-29	972	1054 chitin synthase chs-2-like isoform X2 [Anopheles stephensi]
XP_035896924.1	1603	Chitin_synth_2	8.7e-29	732	943 chitin synthase chs-2-like isoform X1 [Anopheles stephensi]
XP_035896924.1	1603	Chitin_synth_2	8.7e-29	984	1066 chitin synthase chs-2-like isoform X1 [Anopheles stephensi]
XP_006563373.1	1564	Chitin_synth_2	8.9e-29	738	980 chitin synthase chs-2 isoform X4 [Apis mellifera]
XP_006563373.1	1564	Chitin_synth_2	8.9e-29	976	1096 chitin synthase chs-2 isoform X4 [Apis mellifera]
XP_016770739.1	1564	Chitin_synth_2	8.9e-29	738	980 chitin synthase chs-2 isoform X4 [Apis mellifera]
XP_016770739.1	1564	Chitin_synth_2	8.9e-29	976	1096 chitin synthase chs-2 isoform X4 [Apis mellifera]
