LOC121587920	XM_041905267.1	121587920	XP_041761201.1	30066	Anopheles merus
LOC121587920	XM_041905268.1	121587920	XP_041761202.1	30066	Anopheles merus
LOC121587920	XM_041905269.1	121587920	XP_041761203.1	30066	Anopheles merus
LOC118505388	XM_036041097.1	118505388	XP_035896990.1	30069	Anopheles stephensi
LOC118505388	XM_036041098.1	118505388	XP_035896991.1	30069	Anopheles stephensi
LOC120953477	XM_040373420.2	120953477	XP_040229354.1	1518534	Anopheles coluzzii
LOC118505388	XM_036041096.1	118505388	XP_035896989.1	30069	Anopheles stephensi
LOC118505388	XM_036041099.1	118505388	XP_035896992.1	30069	Anopheles stephensi
LOC118505388	XM_036041095.1	118505388	XP_035896988.1	30069	Anopheles stephensi
LOC5575776	XM_021849205.1	5575776	XP_021704897.1	7159	Aedes aegypti
LOC5575776	XM_021849200.1	5575776	XP_021704892.1	7159	Aedes aegypti
LOC119076809	XM_037183794.1	119076809	XP_037039689.1	38358	Bradysia coprophila
LOC119076809	XM_037183791.1	119076809	XP_037039686.1	38358	Bradysia coprophila
LOC119076809	XM_037183792.1	119076809	XP_037039687.1	38358	Bradysia coprophila
LOC119076809	XM_037183796.1	119076809	XP_037039691.1	38358	Bradysia coprophila
LOC5575776	XM_021849201.1	5575776	XP_021704893.1	7159	Aedes aegypti
LOC5575776	XM_021849202.1	5575776	XP_021704894.1	7159	Aedes aegypti
LOC5575776	XM_021849204.1	5575776	XP_021704896.1	7159	Aedes aegypti
LOC5575776	XM_021849206.1	5575776	XP_021704898.1	7159	Aedes aegypti
LOC5575776	XM_021849199.1	5575776	XP_021704891.1	7159	Aedes aegypti
LOC120773350	XM_040102182.1	120773350	XP_039958116.1	59916	Bactrocera tryoni
LOC6050141	XM_038261665.1	6050141	XP_038117593.1	7176	Culex quinquefasciatus
LOC6050141	XM_038261666.1	6050141	XP_038117594.1	7176	Culex quinquefasciatus
LOC6050141	XM_038261667.1	6050141	XP_038117595.1	7176	Culex quinquefasciatus
LOC119658848	XM_038066596.1	119658848	XP_037922524.1	343691	Hermetia illucens
LOC119076809	XM_037183793.1	119076809	XP_037039688.1	38358	Bradysia coprophila
LOC119076809	XM_037183795.1	119076809	XP_037039690.1	38358	Bradysia coprophila
LOC105279913	XM_026971153.1	105279913	XP_026826954.1	2015173	Ooceraea biroi
LOC117168036	XM_033353372.1	117168036	XP_033209263.1	2817044	Belonocnema kinseyi
LOC117168036	XM_033353373.1	117168036	XP_033209264.1	2817044	Belonocnema kinseyi
LOC105194172	XM_011158942.3	105194172	XP_011157244.1	13686	Solenopsis invicta
LOC105194172	XM_039456628.1	105194172	XP_039312562.1	13686	Solenopsis invicta
LOC105831196	XM_012671177.3	105831196	XP_012526631.1	307658	Monomorium pharaonis
LOC119658848	XM_038066597.1	119658848	XP_037922525.1	343691	Hermetia illucens
LOC105194172	XM_011158943.3	105194172	XP_011157245.1	13686	Solenopsis invicta
LOC412215	XM_016915247.2	412215	XP_016770736.1	7460	Apis mellifera
LOC412215	XM_006563310.3	412215	XP_006563373.1	7460	Apis mellifera
LOC412215	XM_016915250.2	412215	XP_016770739.1	7460	Apis mellifera
LOC412215	XM_026443736.1	412215	XP_026299521.1	7460	Apis mellifera
LOC122631942	XM_043818203.1	122631942	XP_043674138.1	30213	Vespula pensylvanica
LOC412215	XM_016915249.2	412215	XP_016770738.1	7460	Apis mellifera
LOC122416108	XM_043428803.1	122416108	XP_043284738.1	32260	Venturia canescens
LOC122631942	XM_043818213.1	122631942	XP_043674148.1	30213	Vespula pensylvanica
LOC122572528	XM_043737573.1	122572528	XP_043593508.1	396416	Bombus pyrosoma
LOC100647512	XM_012313422.3	100647512	XP_012168812.1	30195	Bombus terrestris
LOC123262595	XM_044724843.1	123262595	XP_044580778.1	32391	Cotesia glomerata
LOC100118280	XM_031933531.1	100118280	XP_031789391.1	7425	Nasonia vitripennis
LOC100118280	XM_031933531.1	100118280	XP_031789391.1	7425	Nasonia vitripennis
LOC122572528	XM_043737574.1	122572528	XP_043593509.1	396416	Bombus pyrosoma
LOC123262595	XM_044724844.1	123262595	XP_044580779.1	32391	Cotesia glomerata
LOC122860601	XM_044164492.1	122860601	XP_044020427.1	684658	Aphidius gifuensis
Chs1	NM_001039402.1	641504	NP_001034491.1	7070	Tribolium castaneum
Chs1	XM_008195966.2	641504	XP_008194188.1	7070	Tribolium castaneum
LOC122860601	XM_044164491.1	122860601	XP_044020426.1	684658	Aphidius gifuensis
LOC100118280	XM_008216907.3	100118280	XP_008215129.1	7425	Nasonia vitripennis
LOC122631942	XM_043818222.1	122631942	XP_043674157.1	30213	Vespula pensylvanica
LOC122631942	XM_043818195.1	122631942	XP_043674130.1	30213	Vespula pensylvanica
LOC122631942	XM_043818232.1	122631942	XP_043674167.1	30213	Vespula pensylvanica
LOC100884166	XM_021351080.2	100884166	XP_021206755.2	7091	Bombyx mori
LOC100884166	XM_038021719.1	100884166	XP_037877647.1	7091	Bombyx mori
LOC100884166	XM_038021717.1	100884166	XP_037877645.1	7091	Bombyx mori
LOC100884166	XM_038021718.1	100884166	XP_037877646.1	7091	Bombyx mori
LOC113493499	XM_026871505.1	113493499	XP_026727306.1	7111	Trichoplusia ni
LOC119832062	XM_038355671.1	119832062	XP_038211599.1	33412	Zerene cesonia
LOC119832062	XM_038355689.1	119832062	XP_038211617.1	33412	Zerene cesonia
LOC122572528	XM_043737575.1	122572528	XP_043593510.1	396416	Bombus pyrosoma
LOC122572528	XM_043737576.1	122572528	XP_043593511.1	396416	Bombus pyrosoma
LOC122572528	XM_043737577.1	122572528	XP_043593512.1	396416	Bombus pyrosoma
LOC122572528	XM_043737572.1	122572528	XP_043593507.1	396416	Bombus pyrosoma
LOC412215	XM_016915248.2	412215	XP_016770737.1	7460	Apis mellifera
LOC100647512	XM_012313416.3	100647512	XP_012168806.1	30195	Bombus terrestris
LOC100647512	XM_012313421.3	100647512	XP_012168811.1	30195	Bombus terrestris
LOC412215	XM_026443737.1	412215	XP_026299522.1	7460	Apis mellifera
LOC122572528	XM_043737579.1	122572528	XP_043593514.1	396416	Bombus pyrosoma
LOC115454119	XM_037441746.1	115454119	XP_037297643.1	7130	Manduca sexta
LOC111046048	XM_039423630.1	111046048	XP_039279564.1	108931	Nilaparvata lugens
LOC123305798	XM_044887631.1	123305798	XP_044743566.1	189513	Chrysoperla carnea
LOC121731107	XM_042120460.1	121731107	XP_041976394.1	91739	Aricia agestis
LOC123312605	XM_044897123.1	123312605	XP_044753058.1	41139	Coccinella septempunctata
LOC111046048	XM_039423632.1	111046048	XP_039279566.1	108931	Nilaparvata lugens
LOC116765217	XM_032654633.1	116765217	XP_032510524.1	13037	Danaus plexippus plexippus
LOC116928982	XM_032936127.2	116928982	XP_032792018.1	35525	Daphnia magna
LOC116928982	XM_032936123.2	116928982	XP_032792014.1	35525	Daphnia magna
LOC121731107	XM_042120453.1	121731107	XP_041976387.1	91739	Aricia agestis
LOC123312605	XM_044897124.1	123312605	XP_044753059.1	41139	Coccinella septempunctata
LOC119832062	XM_038355663.1	119832062	XP_038211591.1	33412	Zerene cesonia
LOC119832062	XM_038355680.1	119832062	XP_038211608.1	33412	Zerene cesonia
LOC120636993	XM_039908572.1	120636993	XP_039764506.1	116150	Pararge aegeria
LOC725284	XM_016911959.2	725284	XP_016767448.1	7460	Apis mellifera
LOC122416108	XM_043428804.1	122416108	XP_043284739.1	32260	Venturia canescens
LOC105194172	XM_039456629.1	105194172	XP_039312563.1	13686	Solenopsis invicta
LOC118403483	XM_035802206.1	118403483	XP_035658099.1	7739	Branchiostoma floridae
LOC119387157	XM_037654464.2	119387157	XP_037510392.1	34632	Rhipicephalus sanguineus
LOC119159440	XM_037412197.1	119159440	XP_037268094.1	6941	Rhipicephalus microplus
LOC113553811	XM_026957352.1	113553811	XP_026813153.1	43146	Rhopalosiphum maidis
LOC119387159	XM_037654466.2	119387159	XP_037510394.1	34632	Rhipicephalus sanguineus
LOC100162079	XM_003247469.4	100162079	XP_003247517.1	7029	Acyrthosiphon pisum
LOC100162079	XM_016807983.2	100162079	XP_016663472.1	7029	Acyrthosiphon pisum
LOC100162079	XM_029490684.1	100162079	XP_029346544.1	7029	Acyrthosiphon pisum
LOC100884166	XM_038021720.1	100884166	XP_037877648.1	7091	Bombyx mori
LOC119442526	XM_037707435.2	119442526	XP_037563363.1	543639	Dermacentor silvarum
LOC121132328	XM_040727714.1	121132328	XP_040583648.1	72036	Lepeophtheirus salmonis
LOC119573948	XM_037921048.1	119573948	XP_037776976.1	6687	Penaeus monodon
LOC120637332	XM_039909127.1	120637332	XP_039765061.1	116150	Pararge aegeria
LOC116779467	XM_032673759.1	116779467	XP_032529650.1	13037	Danaus plexippus plexippus
LOC119833013	XM_038356920.1	119833013	XP_038212848.1	33412	Zerene cesonia
LOC115445069	XM_037441747.1	115445069	XP_037297644.1	7130	Manduca sexta
LOC121731121	XM_042120471.1	121731121	XP_041976405.1	91739	Aricia agestis
LOC101744621	XM_038010652.1	101744621	XP_037866580.1	7091	Bombyx mori
LOC101744621	XM_038010653.1	101744621	XP_037866581.1	7091	Bombyx mori
LOC113493500	XM_026871506.1	113493500	XP_026727307.1	7111	Trichoplusia ni
LOC100118136	XM_008216900.4	100118136	XP_008215122.2	7425	Nasonia vitripennis
LOC105199598	XM_039456370.1	105199598	XP_039312304.1	13686	Solenopsis invicta
Chs2	NM_001039403.1	641505	NP_001034492.1	7070	Tribolium castaneum
LOC121387679	XM_041518871.1	121387679	XP_041374805.1	1735272	Gigantopelta aegis
LOC105836116	XM_012679938.3	105836116	XP_012535392.1	307658	Monomorium pharaonis
LOC105279720	XM_011339671.3	105279720	XP_011337973.1	2015173	Ooceraea biroi
LOC122860847	XM_044164860.1	122860847	XP_044020795.1	684658	Aphidius gifuensis
LOC122566151	XM_043722985.1	122566151	XP_043578920.1	396416	Bombus pyrosoma
LOC122566151	XM_043722999.1	122566151	XP_043578934.1	396416	Bombus pyrosoma
LOC122566151	XM_043722993.1	122566151	XP_043578928.1	396416	Bombus pyrosoma
AgaP_AGAP001205	XM_321951.2	1281963	XP_321951.2	7165	Anopheles gambiae str. PEST
LOC120896104	XM_040299962.1	120896104	XP_040155896.1	7173	Anopheles arabiensis
LOC117183057	XM_033376212.1	117183057	XP_033232103.1	2817044	Belonocnema kinseyi
LOC117318087	XM_033873088.1	117318087	XP_033728979.1	6579	Pecten maximus
LOC121589057	XM_041907627.1	121589057	XP_041763561.1	30066	Anopheles merus
LOC122860847	XM_044164858.1	122860847	XP_044020793.1	684658	Aphidius gifuensis
LOC112554551	XM_025222360.1	112554551	XP_025078145.1	400727	Pomacea canaliculata
LOC123273041	XM_044740198.1	123273041	XP_044596133.1	32391	Cotesia glomerata
LOC118505357	XM_036041033.1	118505357	XP_035896926.1	30069	Anopheles stephensi
LOC5566760	XM_001651113.2	5566760	XP_001651163.1	7159	Aedes aegypti
LOC118505357	XM_036041031.1	118505357	XP_035896924.1	30069	Anopheles stephensi
LOC118505357	XM_036041032.1	118505357	XP_035896925.1	30069	Anopheles stephensi
LOC412215	XM_016915251.2	412215	XP_016770740.1	7460	Apis mellifera
LOC412215	XM_016915251.2	412215	XP_016770740.1	7460	Apis mellifera
LOC117317766	XM_033872693.1	117317766	XP_033728584.1	6579	Pecten maximus
LOC117317766	XM_033872692.1	117317766	XP_033728583.1	6579	Pecten maximus
LOC6047547	XM_038263041.1	6047547	XP_038118969.1	7176	Culex quinquefasciatus
LOC119649777	XM_038052079.1	119649777	XP_037908007.1	343691	Hermetia illucens
LOC100884166	NM_001258362.1	100884166	NP_001245291.1	7091	Bombyx mori
LOC100884166	NM_001258362.1	100884166	NP_001245291.1	7091	Bombyx mori
LOC122415825	XM_043428330.1	122415825	XP_043284265.1	32260	Venturia canescens
LOC121387284	XM_041518306.1	121387284	XP_041374240.1	1735272	Gigantopelta aegis
LOC105343572	XM_034445400.1	105343572	XP_034301291.1	29159	Crassostrea gigas
LOC105343572	XM_034445401.1	105343572	XP_034301292.1	29159	Crassostrea gigas
LOC105343572	XM_034445402.1	105343572	XP_034301293.1	29159	Crassostrea gigas
LOC105343572	XM_034445403.1	105343572	XP_034301294.1	29159	Crassostrea gigas
LOC105343572	XM_034445404.1	105343572	XP_034301295.1	29159	Crassostrea gigas
LOC117322317	XM_033877171.1	117322317	XP_033733062.1	6579	Pecten maximus
LOC105343992	XM_020073600.2	105343992	XP_019929159.2	29159	Crassostrea gigas
LOC105343992	XM_034445418.1	105343992	XP_034301309.1	29159	Crassostrea gigas
LOC111125342	XM_022469048.1	111125342	XP_022324756.1	6565	Crassostrea virginica
LOC111125208	XM_022468759.1	111125208	XP_022324467.1	6565	Crassostrea virginica
LOC112572606	XM_025252359.1	112572606	XP_025108144.1	400727	Pomacea canaliculata
LOC105343992	XM_034445419.1	105343992	XP_034301310.1	29159	Crassostrea gigas
LOC111125208	XM_022468760.1	111125208	XP_022324468.1	6565	Crassostrea virginica
LOC111125208	XM_022468762.1	111125208	XP_022324470.1	6565	Crassostrea virginica
LOC111125208	XM_022468764.1	111125208	XP_022324472.1	6565	Crassostrea virginica
LOC111125208	XM_022468763.1	111125208	XP_022324471.1	6565	Crassostrea virginica
LOC111125208	XM_022468765.1	111125208	XP_022324473.1	6565	Crassostrea virginica
LOC26535990	XM_039374854.2	26535990	XP_039230788.1	7245	Drosophila yakuba
LOC122615987	XM_043791195.1	122615987	XP_043647130.1	7243	Drosophila teissieri
LOC122615987	XM_043791196.1	122615987	XP_043647131.1	7243	Drosophila teissieri
Dmel_CG7464	NM_001144525.2	40442	NP_001137997.2	7227	Drosophila melanogaster
Dmel_CG7464	NM_079485.4	40442	NP_524209.3	7227	Drosophila melanogaster
LOC105317562	XM_034444650.1	105317562	XP_034300541.1	29159	Crassostrea gigas
LOC105317562	XM_034444650.1	105317562	XP_034300541.1	29159	Crassostrea gigas
LOC105317562	XM_034444704.1	105317562	XP_034300595.1	29159	Crassostrea gigas
LOC105317562	XM_034444704.1	105317562	XP_034300595.1	29159	Crassostrea gigas
LOC115220481	XM_029790613.2	115220481	XP_029646473.1	2607531	Octopus sinensis
LOC115220481	XM_036510072.1	115220481	XP_036365965.1	2607531	Octopus sinensis
LOC115220481	XM_036510073.1	115220481	XP_036365966.1	2607531	Octopus sinensis
LOC105317562	XM_034444612.1	105317562	XP_034300503.1	29159	Crassostrea gigas
LOC105317562	XM_034444612.1	105317562	XP_034300503.1	29159	Crassostrea gigas
LOC26535990	XM_039374853.2	26535990	XP_039230787.1	7245	Drosophila yakuba
LOC26535990	XM_039374852.2	26535990	XP_039230786.1	7245	Drosophila yakuba
LOC6616529	XM_032718961.1	6616529	XP_032574852.1	7238	Drosophila sechellia
LOC117141352	XM_033304757.1	117141352	XP_033160648.1	7226	Drosophila mauritiana
LOC6739087	XM_016171921.3	6739087	XP_016032928.2	7240	Drosophila simulans
LOC119077579	XM_037184789.1	119077579	XP_037040684.1	38358	Bradysia coprophila
LOC4812360	XM_001352845.4	4812360	XP_001352881.4	7237	Drosophila pseudoobscura
LOC111109754	XM_022445986.1	111109754	XP_022301694.1	6565	Crassostrea virginica
LOC111109754	XM_022445986.1	111109754	XP_022301694.1	6565	Crassostrea virginica
LOC120448641	XM_039630767.2	120448641	XP_039486701.1	129105	Drosophila santomea
LOC120448641	XM_039630764.2	120448641	XP_039486698.1	129105	Drosophila santomea
LOC108150988	XM_017279337.2	108150988	XP_017134826.1	7229	Drosophila miranda
LOC112557684	XM_025227679.1	112557684	XP_025083464.1	400727	Pomacea canaliculata
LOC117894305	XM_034801272.1	117894305	XP_034657163.1	7241	Drosophila subobscura
LOC105317566	XM_034444774.1	105317566	XP_034300665.1	29159	Crassostrea gigas
LOC121387874	XM_041519106.1	121387874	XP_041375040.1	1735272	Gigantopelta aegis
LOC111100586	XM_022432631.1	111100586	XP_022288339.1	6565	Crassostrea virginica
LOC119554438	XM_037865348.1	119554438	XP_037721276.1	1486046	Drosophila subpulchrella
LOC111100586	XM_022432632.1	111100586	XP_022288340.1	6565	Crassostrea virginica
LOC111100586	XM_022432633.1	111100586	XP_022288341.1	6565	Crassostrea virginica
LOC111100586	XM_022432635.1	111100586	XP_022288343.1	6565	Crassostrea virginica
LOC111100586	XM_022432636.1	111100586	XP_022288344.1	6565	Crassostrea virginica
LOC111100586	XM_022432637.1	111100586	XP_022288345.1	6565	Crassostrea virginica
LOC111100586	XM_022432630.1	111100586	XP_022288338.1	6565	Crassostrea virginica
LOC6493805	XM_001958437.4	6493805	XP_001958473.1	7217	Drosophila ananassae
LOC108007770	XM_017071527.2	108007770	XP_016927016.2	28584	Drosophila suzukii
LOC120778564	XM_040110428.1	120778564	XP_039966362.1	59916	Bactrocera tryoni
LOC111109745	XM_022445972.1	111109745	XP_022301680.1	6565	Crassostrea virginica
LOC120778564	XM_040110427.1	120778564	XP_039966361.1	59916	Bactrocera tryoni
LOC121387734	XM_041518931.1	121387734	XP_041374865.1	1735272	Gigantopelta aegis
LOC105324613	XM_011423733.3	105324613	XP_011422035.2	29159	Crassostrea gigas
LOC105324613	XM_011423732.3	105324613	XP_011422034.2	29159	Crassostrea gigas
LOC105343573	XM_034445405.1	105343573	XP_034301296.1	29159	Crassostrea gigas
Has2_2	XM_027431680.2	100751055	XP_027287481.1	10029	Cricetulus griseus
Has2	NM_008216.3	15117	NP_032242.3	10090	Mus musculus
Has2	XM_006982381.2	102920842	XP_006982443.1	10042	Peromyscus maniculatus bairdii
Has2	XM_021183791.1	110310674	XP_021039450.1	10089	Mus caroli
Has2	XM_028871903.2	114694830	XP_028727736.1	10041	Peromyscus leucopus
Has2	XM_031359063.1	116082212	XP_031214923.1	35658	Mastomys coucha
Has2	XM_034517236.1	117719124	XP_034373127.1	61156	Arvicanthis niloticus
Has2	XM_005354601.2	101989564	XP_005354658.1	79684	Microtus ochrogaster
Has2	XM_036208671.1	118597263	XP_036064564.1	38674	Onychomys torridus
Has2	XM_038343606.1	119823539	XP_038199534.1	1047088	Arvicola amphibius
Has2	NM_013153.2	25694	NP_037285.1	10116	Rattus norvegicus
LOC117334745	XM_033894538.1	117334745	XP_033750429.1	6579	Pecten maximus
Has2	XM_021216584.2	110334723	XP_021072243.1	10093	Mus pahari
Has2	XM_032890846.1	116890097	XP_032746737.1	10117	Rattus rattus
Has2	XM_005316195.3	101967233	XP_005316252.1	43179	Ictidomys tridecemlineatus
HAS2	XM_010990997.2	105098322	XP_010989299.1	9838	Camelus dromedarius
LOC102518631	XM_032467712.1	102518631	XP_032323603.1	419612	Camelus ferus
HAS2	XM_004000089.5	101099432	XP_004000138.1	9685	Felis catus
HAS2	XM_007075592.2	102950235	XP_007075654.1	9694	Panthera tigris
HAS2	XM_019808628.2	100471054	XP_019664187.1	9646	Ailuropoda melanoleuca
HAS2	XM_030304286.1	115506324	XP_030160146.1	61383	Lynx canadensis
HAS2_4	XM_038429645.1	482032	XP_038285573.1	9612	Canis lupus familiaris
HAS2_4	XM_038429649.1	482032	XP_038285577.1	9612	Canis lupus familiaris
HAS2	XM_038684931.1	482032	XP_038540859.1	9612	Canis lupus familiaris
HAS2	XM_038684932.1	482032	XP_038540860.1	9612	Canis lupus familiaris
HAS2	XM_041768458.1	121498488	XP_041624392.1	494514	Vulpes lagopus
HAS2	XM_041768459.1	121498488	XP_041624393.1	494514	Vulpes lagopus
HAS2	XM_042923792.1	122210867	XP_042779726.1	9689	Panthera leo
HAS2	XM_043601680.1	122495764	XP_043457615.1	37029	Prionailurus bengalensis
LOC102406104	XM_025265444.3	102406104	XP_025121229.1	89462	Bubalus bubalis
HAS2	XM_032316471.1	116575210	XP_032172362.1	36723	Mustela erminea
HAS2	XM_044245023.1	122904333	XP_044100958.1	452646	Neogale vison
HAS2	XM_027582135.1	113916189	XP_027437936.1	9704	Zalophus californianus
HAS2	NM_005328.3	3037	NP_005319.1	9606	Homo sapiens
HAS2	NM_005328.3	3037	NP_005319.1	9606	Homo sapiens
HAS2	XM_001098841.4	703353	XP_001098841.1	9544	Macaca mulatta
HAS2	XM_002759268.5	100398661	XP_002759314.1	9483	Callithrix jacchus
HAS2	XM_003256164.4	100603930	XP_003256212.1	61853	Nomascus leucogenys
HAS2	XM_005564005.3	102131327	XP_005564062.1	9541	Macaca fascicularis
HAS2	XM_010381518.2	104676637	XP_010379820.1	61622	Rhinopithecus roxellana
HAS2	XM_023223072.1	111549871	XP_023078840.1	591936	Piliocolobus tephrosceles
HAS2	XM_024251434.1	100443159	XP_024107202.1	9601	Pongo abelii
HAS2	XM_024345267.1	472850	XP_024201035.1	9598	Pan troglodytes
HAS2	XM_025394490.1	112630289	XP_025250275.1	9565	Theropithecus gelada
HAS2	XM_030937306.1	104676637	XP_030793166.1	61622	Rhinopithecus roxellana
HAS2	XM_031013564.1	109025003	XP_030869424.1	9593	Gorilla gorilla gorilla
LOC101325883	XM_004324085.3	101325883	XP_004324133.1	9739	Tursiops truncatus
HAS2	XM_007106932.2	102990709	XP_007106994.1	9755	Physeter catodon
HAS2	XM_032610033.1	116742407	XP_032465924.1	42100	Phocoena sinus
HAS2	XM_036830956.1	118883817	XP_036686851.1	9771	Balaenoptera musculus
HAS2	XM_036830957.1	118883817	XP_036686852.1	9771	Balaenoptera musculus
HAS2	XM_037802981.1	119509124	XP_037658909.1	27675	Choloepus didactylus
LOC121381580	XM_041510915.1	121381580	XP_041366849.1	1735272	Gigantopelta aegis
LOC121381580	XM_041510922.1	121381580	XP_041366856.1	1735272	Gigantopelta aegis
LOC121381580	XM_041510929.1	121381580	XP_041366863.1	1735272	Gigantopelta aegis
HAS2	NM_174079.3	281220	NP_776504.2	9913	Bos taurus
LOC101110341	XM_004011666.4	101110341	XP_004011715.1	9940	Ovis aries
HAS2	XM_005688873.3	102170334	XP_005688930.1	9925	Capra hircus
