#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
XP_022288343.1       -           1365 Chitin_synth_2       PF03142.18   527     3e-32  121.2   3.8   2   2     0.014        89   10.8   0.6   436   504   965  1039   928  1056 0.64 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288344.1       -           1365 Chitin_synth_2       PF03142.18   527     3e-32  121.2   3.8   1   2   5.4e-33   3.4e-29  111.2   1.0   159   465   636   935   626   955 0.76 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288344.1       -           1365 Chitin_synth_2       PF03142.18   527     3e-32  121.2   3.8   2   2     0.014        89   10.8   0.6   436   504   965  1039   928  1056 0.64 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288345.1       -           1365 Chitin_synth_2       PF03142.18   527     3e-32  121.2   3.8   1   2   5.4e-33   3.4e-29  111.2   1.0   159   465   636   935   626   955 0.76 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288345.1       -           1365 Chitin_synth_2       PF03142.18   527     3e-32  121.2   3.8   2   2     0.014        89   10.8   0.6   436   504   965  1039   928  1056 0.64 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288338.1       -           1417 Chitin_synth_2       PF03142.18   527   3.5e-32  121.0   3.9   1   2   5.7e-33   3.6e-29  111.1   1.0   159   465   688   987   678  1007 0.76 uncharacterized protein LOC111100586 isoform X1 [Crassostrea virginica]
XP_022288338.1       -           1417 Chitin_synth_2       PF03142.18   527   3.5e-32  121.0   3.9   2   2     0.015        97   10.7   0.7   436   504  1017  1091   980  1108 0.64 uncharacterized protein LOC111100586 isoform X1 [Crassostrea virginica]
XP_025102500.1       -           1759 Chitin_synth_2       PF03142.18   527   4.2e-32  120.8   6.5   1   2   2.1e-32   1.3e-28  109.2   0.2   205   454   807  1042   800  1053 0.82 chitin synthase chs-2-like isoform X1 [Pomacea canaliculata]
XP_025102500.1       -           1759 Chitin_synth_2       PF03142.18   527   4.2e-32  120.8   6.5   2   2     0.014        86   10.8   5.5   410   494  1049  1141  1031  1158 0.58 chitin synthase chs-2-like isoform X1 [Pomacea canaliculata]
XP_043552707.1       -           1193 Chitin_synth_2       PF03142.18   527   5.7e-32  120.3   1.4   1   2   4.7e-29     3e-25   98.2   0.0   158   425   587   843   577   867 0.85 chitin synthase chs-2-like [Chiloscyllium plagiosum]
XP_043552707.1       -           1193 Chitin_synth_2       PF03142.18   527   5.7e-32  120.3   1.4   2   2   0.00012      0.75   17.6   2.8   411   512   887   987   863   994 0.68 chitin synthase chs-2-like [Chiloscyllium plagiosum]
XP_011439386.2       -           1393 Chitin_synth_2       PF03142.18   527   6.4e-32  120.2  10.0   1   2   7.2e-31   4.6e-27  104.1   0.7   157   456   690   978   681   982 0.75 chitin synthase chs-2 [Crassostrea gigas]
XP_011439386.2       -           1393 Chitin_synth_2       PF03142.18   527   6.4e-32  120.2  10.0   2   2   9.8e-05      0.62   17.9   7.7   375   503   958  1083   953  1105 0.72 chitin synthase chs-2 [Crassostrea gigas]
XP_034330199.1       -           1365 Chitin_synth_2       PF03142.18   527   8.7e-32  119.7   2.0   1   2   2.9e-32   1.9e-28  108.7   0.2   160   465   628   927   618   951 0.75 chitin synthase isoform X2 [Crassostrea gigas]
XP_034330199.1       -           1365 Chitin_synth_2       PF03142.18   527   8.7e-32  119.7   2.0   2   2     0.024   1.5e+02   10.0   0.3   440   508   961  1036   931  1049 0.69 chitin synthase isoform X2 [Crassostrea gigas]
XP_034330200.1       -           1365 Chitin_synth_2       PF03142.18   527   8.7e-32  119.7   2.0   1   2   2.9e-32   1.9e-28  108.7   0.2   160   465   628   927   618   951 0.75 chitin synthase isoform X2 [Crassostrea gigas]
XP_034330200.1       -           1365 Chitin_synth_2       PF03142.18   527   8.7e-32  119.7   2.0   2   2     0.024   1.5e+02   10.0   0.3   440   508   961  1036   931  1049 0.69 chitin synthase isoform X2 [Crassostrea gigas]
XP_034330198.1       -           1407 Chitin_synth_2       PF03142.18   527   9.5e-32  119.6   2.0   1   2   3.1e-32     2e-28  108.7   0.2   160   465   670   969   660   993 0.75 chitin synthase isoform X1 [Crassostrea gigas]
XP_034330198.1       -           1407 Chitin_synth_2       PF03142.18   527   9.5e-32  119.6   2.0   2   2     0.025   1.6e+02    9.9   0.3   440   508  1003  1078   973  1091 0.69 chitin synthase isoform X1 [Crassostrea gigas]
XP_022324975.1       -            665 Chitin_synth_2       PF03142.18   527     1e-31  119.5   5.9   1   2   2.4e-31   1.5e-27  105.7   0.1    32   452    39   445    15   450 0.67 chitin synthase 1-like isoform X2 [Crassostrea virginica]
XP_022324975.1       -            665 Chitin_synth_2       PF03142.18   527     1e-31  119.5   5.9   2   2   0.00091       5.8   14.7   2.9   405   497   452   551   442   566 0.73 chitin synthase 1-like isoform X2 [Crassostrea virginica]
XP_033830810.1       -            433 Chitin_synth_2       PF03142.18   527   1.2e-31  119.2   3.6   1   2   2.2e-30   1.4e-26  102.5   0.0   202   444    64   296    18   317 0.79 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Periophthalmus magnuspinnatus]
XP_033830810.1       -            433 Chitin_synth_2       PF03142.18   527   1.2e-31  119.2   3.6   2   2   0.00049       3.1   15.6   2.9   408   504   311   413   307   426 0.63 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Periophthalmus magnuspinnatus]
XP_035446236.1       -           1511 Chitin_synth_2       PF03142.18   527   1.5e-31  119.0   9.0   1   2   7.5e-31   4.7e-27  104.1   0.7   204   444   724   952   687   966 0.87 chitin synthase chs-2-like isoform X2 [Spodoptera frugiperda]
XP_035446236.1       -           1511 Chitin_synth_2       PF03142.18   527   1.5e-31  119.0   9.0   2   2    0.0001      0.63   17.9   5.8   376   513   943  1076   939  1085 0.70 chitin synthase chs-2-like isoform X2 [Spodoptera frugiperda]
XP_035446235.1       -           1524 Chitin_synth_2       PF03142.18   527   1.5e-31  118.9   9.0   1   2   7.6e-31   4.8e-27  104.1   0.7   204   444   724   952   687   966 0.87 chitin synthase chs-2-like isoform X1 [Spodoptera frugiperda]
XP_035446235.1       -           1524 Chitin_synth_2       PF03142.18   527   1.5e-31  118.9   9.0   2   2    0.0001      0.64   17.9   5.8   376   513   943  1076   939  1085 0.70 chitin synthase chs-2-like isoform X1 [Spodoptera frugiperda]
XP_035445780.1       -           1527 Chitin_synth_2       PF03142.18   527   1.5e-31  118.9   9.0   1   2   7.6e-31   4.8e-27  104.1   0.7   204   444   724   952   687   966 0.87 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Spodoptera frugiperda]
XP_035445780.1       -           1527 Chitin_synth_2       PF03142.18   527   1.5e-31  118.9   9.0   2   2    0.0001      0.64   17.9   5.8   376   513   943  1076   939  1085 0.70 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Spodoptera frugiperda]
XP_022324974.1       -            716 Chitin_synth_2       PF03142.18   527   1.5e-31  118.9   6.0   1   2   2.9e-31   1.8e-27  105.4   0.1    32   452    90   496    66   501 0.67 chitin synthase 1-like isoform X1 [Crassostrea virginica]
XP_022324974.1       -            716 Chitin_synth_2       PF03142.18   527   1.5e-31  118.9   6.0   2   2    0.0012       7.9   14.3   3.2   405   497   503   602   493   617 0.73 chitin synthase 1-like isoform X1 [Crassostrea virginica]
XP_023200185.1       -            821 Chitin_synth_2       PF03142.18   527   1.9e-31  118.6   8.0   1   2   5.6e-31   3.5e-27  104.5   0.0   189   444   177   421   101   425 0.80 uncharacterized protein LOC102222640 [Xiphophorus maculatus]
XP_023200185.1       -            821 Chitin_synth_2       PF03142.18   527   1.9e-31  118.6   8.0   2   2    0.0049        31   12.3   7.5   401   500   431   534   419   559 0.61 uncharacterized protein LOC102222640 [Xiphophorus maculatus]
XP_027142389.1       -           1168 Chitin_synth_2       PF03142.18   527   3.4e-31  117.7   3.4   1   2   2.8e-31   1.8e-27  105.5   0.0   202   438   528   752   483   780 0.84 chitin synthase [Larimichthys crocea]
XP_027142389.1       -           1168 Chitin_synth_2       PF03142.18   527   3.4e-31  117.7   3.4   2   2      0.12   7.4e+02    7.7   5.5   412   491   782   862   760   892 0.66 chitin synthase [Larimichthys crocea]
XP_032437311.1       -           1287 Chitin_synth_2       PF03142.18   527   5.3e-31  117.1   5.8   1   2   2.4e-29   1.5e-25   99.1   0.0   158   444   612   889   567   896 0.77 chitin synthase chs-2-like [Xiphophorus hellerii]
XP_032437311.1       -           1287 Chitin_synth_2       PF03142.18   527   5.3e-31  117.1   5.8   2   2    0.0028        18   13.1   7.5   402   496   898   995   887  1024 0.66 chitin synthase chs-2-like [Xiphophorus hellerii]
XP_041064420.1       -           1218 Chitin_synth_2       PF03142.18   527   5.4e-31  117.1   0.9   1   2   1.7e-28   1.1e-24   96.3   0.0   158   424   612   867   603   895 0.82 chitin synthase chs-2-like isoform X2 [Carcharodon carcharias]
XP_041064420.1       -           1218 Chitin_synth_2       PF03142.18   527   5.4e-31  117.1   0.9   2   2   0.00027       1.7   16.4   2.3   412   504   913  1004   888  1016 0.68 chitin synthase chs-2-like isoform X2 [Carcharodon carcharias]
XP_041064410.1       -           1231 Chitin_synth_2       PF03142.18   527   5.5e-31  117.1   0.9   1   2   1.7e-28   1.1e-24   96.3   0.0   158   424   612   867   603   895 0.82 chitin synthase chs-2-like isoform X1 [Carcharodon carcharias]
XP_041064410.1       -           1231 Chitin_synth_2       PF03142.18   527   5.5e-31  117.1   0.9   2   2   0.00027       1.7   16.5   2.3   412   504   913  1004   888  1016 0.68 chitin synthase chs-2-like isoform X1 [Carcharodon carcharias]
XP_041064429.1       -           1173 Chitin_synth_2       PF03142.18   527   5.5e-31  117.1   1.0   1   2   1.4e-28   8.9e-25   96.6   0.0   158   425   554   810   544   846 0.83 chitin synthase chs-2-like isoform X3 [Carcharodon carcharias]
XP_041064429.1       -           1173 Chitin_synth_2       PF03142.18   527   5.5e-31  117.1   1.0   2   2   0.00028       1.8   16.4   2.5   412   505   855   947   830   960 0.68 chitin synthase chs-2-like isoform X3 [Carcharodon carcharias]
XP_041811237.1       -           1282 Chitin_synth_2       PF03142.18   527     9e-31  116.4   4.7   1   2   4.3e-29   2.7e-25   98.3   0.0   203   444   653   884   641   890 0.84 chitin synthase chs-2-like [Chelmon rostratus]
XP_041811237.1       -           1282 Chitin_synth_2       PF03142.18   527     9e-31  116.4   4.7   2   2    0.0036        23   12.7   7.1   407   498   898   995   884  1018 0.62 chitin synthase chs-2-like [Chelmon rostratus]
XP_034400735.1       -            675 Chitin_synth_2       PF03142.18   527   9.3e-31  116.3   2.4   1   2   4.2e-29   2.7e-25   98.3   0.0   203   450    39   276    30   297 0.80 chitin synthase chs-2-like isoform X2 [Cyclopterus lumpus]
XP_034400735.1       -            675 Chitin_synth_2       PF03142.18   527   9.3e-31  116.3   2.4   2   2    0.0006       3.8   15.3   4.0   410   512   287   394   271   408 0.58 chitin synthase chs-2-like isoform X2 [Cyclopterus lumpus]
XP_034400734.1       -            821 Chitin_synth_2       PF03142.18   527   1.1e-30  116.1   2.4   1   2     3e-29   1.9e-25   98.8   0.0   198   457   180   429   145   445 0.82 chitin synthase chs-2-like isoform X1 [Cyclopterus lumpus]
XP_034400734.1       -            821 Chitin_synth_2       PF03142.18   527   1.1e-30  116.1   2.4   2   2   0.00082       5.2   14.9   4.2   410   512   433   540   416   554 0.57 chitin synthase chs-2-like isoform X1 [Cyclopterus lumpus]
XP_037908007.1       -           1482 Chitin_synth_2       PF03142.18   527   1.1e-30  116.1   3.2   1   2   1.1e-29   7.2e-26  100.2   0.1   203   426   708   919   660   956 0.78 chitin synthase chs-2 [Hermetia illucens]
XP_037908007.1       -           1482 Chitin_synth_2       PF03142.18   527   1.1e-30  116.1   3.2   2   2    0.0029        18   13.1   4.3   377   507   929  1056   923  1071 0.61 chitin synthase chs-2 [Hermetia illucens]
XP_043674157.1       -           1559 Chitin_synth_2       PF03142.18   527   1.1e-30  116.1   6.9   1   2   7.2e-27   4.5e-23   91.0   0.5   203   441   735   966   685   981 0.75 chitin synthase chs-2 isoform X4 [Vespula pensylvanica]
XP_043674157.1       -           1559 Chitin_synth_2       PF03142.18   527   1.1e-30  116.1   6.9   2   2     5e-07    0.0031   25.5   6.2   375   516   954  1091   949  1098 0.78 chitin synthase chs-2 isoform X4 [Vespula pensylvanica]
XP_043674167.1       -           1568 Chitin_synth_2       PF03142.18   527   1.1e-30  116.1   6.9   1   2   7.2e-27   4.6e-23   90.9   0.5   203   441   744   975   694   990 0.75 chitin synthase chs-2 isoform X5 [Vespula pensylvanica]
XP_043674167.1       -           1568 Chitin_synth_2       PF03142.18   527   1.1e-30  116.1   6.9   2   2     5e-07    0.0032   25.5   6.2   375   516   963  1100   958  1107 0.78 chitin synthase chs-2 isoform X5 [Vespula pensylvanica]
XP_043674130.1       -           1568 Chitin_synth_2       PF03142.18   527   1.1e-30  116.1   6.9   1   2   7.2e-27   4.6e-23   90.9   0.5   203   441   744   975   694   990 0.75 chitin synthase chs-2 isoform X1 [Vespula pensylvanica]
XP_043674130.1       -           1568 Chitin_synth_2       PF03142.18   527   1.1e-30  116.1   6.9   2   2     5e-07    0.0032   25.5   6.2   375   516   963  1100   958  1107 0.78 chitin synthase chs-2 isoform X1 [Vespula pensylvanica]
XP_023201081.1       -           1084 Chitin_synth_2       PF03142.18   527   1.4e-30  115.8   7.9   1   2   1.9e-29   1.2e-25   99.5   0.0   158   444   476   753   422   759 0.79 uncharacterized protein LOC102222895 [Xiphophorus maculatus]
XP_023201081.1       -           1084 Chitin_synth_2       PF03142.18   527   1.4e-30  115.8   7.9   2   2     0.012        74   11.1  10.4   403   495   763   858   753   879 0.68 uncharacterized protein LOC102222895 [Xiphophorus maculatus]
XP_034321523.1       -           1292 Chitin_synth_2       PF03142.18   527   1.5e-30  115.6   6.3   1   2   2.6e-28   1.6e-24   95.7   0.0   157   426   598   854   590   875 0.82 chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_034321523.1       -           1292 Chitin_synth_2       PF03142.18   527   1.5e-30  115.6   6.3   2   2   0.00027       1.7   16.4   7.6   386   500   873   984   857  1001 0.69 chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_034321522.1       -           1333 Chitin_synth_2       PF03142.18   527   1.7e-30  115.5   6.3   1   2   2.7e-28   1.7e-24   95.6   0.0   157   426   639   895   631   916 0.82 chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_034321522.1       -           1333 Chitin_synth_2       PF03142.18   527   1.7e-30  115.5   6.3   2   2   0.00028       1.8   16.4   7.6   386   500   914  1025   898  1042 0.69 chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_035476930.1       -            938 Chitin_synth_2       PF03142.18   527   2.1e-30  115.2   4.2   1   2   3.9e-28   2.5e-24   95.1   0.0   202   428   299   513   212   537 0.85 chitin synthase chs-2-like [Scophthalmus maximus]
XP_035476930.1       -            938 Chitin_synth_2       PF03142.18   527   2.1e-30  115.2   4.2   2   2   0.00025       1.6   16.6   5.6   406   510   544   653   527   667 0.68 chitin synthase chs-2-like [Scophthalmus maximus]
XP_034304244.1       -           1419 Chitin_synth_2       PF03142.18   527   2.2e-30  115.1   1.5   1   1   9.7e-34   6.2e-30  113.6   1.5   153   452   803  1091   756  1118 0.78 uncharacterized protein LOC105344892 [Crassostrea gigas]
XP_044028431.1       -           1281 Chitin_synth_2       PF03142.18   527   2.4e-30  115.0   3.8   1   2     4e-28   2.5e-24   95.1   0.0   156   443   608   881   555   906 0.74 chitin synthase chs-1-like [Siniperca chuatsi]
XP_044028431.1       -           1281 Chitin_synth_2       PF03142.18   527   2.4e-30  115.0   3.8   2   2   0.00036       2.3   16.1   5.7   406   502   900  1002   883  1023 0.63 chitin synthase chs-1-like [Siniperca chuatsi]
XP_037651888.1       -           1289 Chitin_synth_2       PF03142.18   527   2.7e-30  114.8   2.4   1   2     5e-28   3.2e-24   94.8   0.0   201   452   656   894   611   909 0.83 chitin synthase chs-2-like [Sebastes umbrosus]
XP_037651888.1       -           1289 Chitin_synth_2       PF03142.18   527   2.7e-30  114.8   2.4   2   2   0.00015      0.92   17.3   3.2   411   524   907  1025   888  1027 0.67 chitin synthase chs-2-like [Sebastes umbrosus]
XP_028975709.2       -            778 Chitin_synth_2       PF03142.18   527   2.7e-30  114.8   7.1   1   2   4.3e-30   2.7e-26  101.6   0.0   189   431   328   557   286   576 0.80 chitin synthase chs-2-like [Esox lucius]
XP_028975709.2       -            778 Chitin_synth_2       PF03142.18   527   2.7e-30  114.8   7.1   2   2     0.012        79   11.0   6.7   412   497   596   679   571   692 0.69 chitin synthase chs-2-like [Esox lucius]
XP_028453063.1       -            671 Chitin_synth_2       PF03142.18   527   2.9e-30  114.7   5.2   1   2   6.5e-29   4.1e-25   97.7   0.0   203   444    54   285    25   301 0.83 chitin synthase-like [Perca flavescens]
XP_028453063.1       -            671 Chitin_synth_2       PF03142.18   527   2.9e-30  114.7   5.2   2   2    0.0012       7.3   14.4   5.6   413   495   309   390   288   419 0.59 chitin synthase-like [Perca flavescens]
XP_037297644.1       -           1525 Chitin_synth_2       PF03142.18   527   3.4e-30  114.4   8.9   1   2   4.3e-29   2.7e-25   98.3   0.8   203   452   720   954   680   973 0.81 LOW QUALITY PROTEIN: chitin synthase chs-2 [Manduca sexta]
XP_037297644.1       -           1525 Chitin_synth_2       PF03142.18   527   3.4e-30  114.4   8.9   2   2   0.00012      0.79   17.6   6.5   377   513   941  1073   935  1087 0.67 LOW QUALITY PROTEIN: chitin synthase chs-2 [Manduca sexta]
XP_039977871.1       -           1296 Chitin_synth_2       PF03142.18   527   3.5e-30  114.4   2.5   1   2   1.2e-28   7.5e-25   96.8   0.0   203   444   675   906   663   931 0.81 LOW QUALITY PROTEIN: chitin synthase chs-1-like [Xiphias gladius]
XP_039977871.1       -           1296 Chitin_synth_2       PF03142.18   527   3.5e-30  114.4   2.5   2   2   0.00099       6.3   14.6   3.4   418   499   935  1018   905  1045 0.63 LOW QUALITY PROTEIN: chitin synthase chs-1-like [Xiphias gladius]
XP_037866580.1       -           1529 Chitin_synth_2       PF03142.18   527   3.8e-30  114.3   8.4   1   2   7.9e-29     5e-25   97.4   3.0   203   468   724   976   681   986 0.77 chitin synthase chs-2 [Bombyx mori]
XP_037866580.1       -           1529 Chitin_synth_2       PF03142.18   527   3.8e-30  114.3   8.4   2   2   9.1e-05      0.58   18.0   4.2   399   516   966  1087   954  1092 0.65 chitin synthase chs-2 [Bombyx mori]
XP_037866581.1       -           1529 Chitin_synth_2       PF03142.18   527   3.8e-30  114.3   8.4   1   2   7.9e-29     5e-25   97.4   3.0   203   468   724   976   681   986 0.77 chitin synthase chs-2 [Bombyx mori]
