LOC6535398	XM_039376340.1	6535398	XP_039232274.1	7245	Drosophila yakuba
LOC108011245	XM_036818980.1	108011245	XP_036674875.1	28584	Drosophila suzukii
LOC108011245	XM_036818981.1	108011245	XP_036674876.1	28584	Drosophila suzukii
LOC6500499	XM_014911100.3	6500499	XP_014766586.1	7217	Drosophila ananassae
LOC6500499	XM_014911101.3	6500499	XP_014766587.1	7217	Drosophila ananassae
LOC6500499	XM_032449905.2	6500499	XP_032305796.1	7217	Drosophila ananassae
LOC119559876	XM_037873006.1	119559876	XP_037728934.1	1486046	Drosophila subpulchrella
LOC6535398	XM_002096012.4	6535398	XP_002096048.2	7245	Drosophila yakuba
LOC108156158	XM_017287482.2	108156158	XP_017142971.1	7229	Drosophila miranda
LOC108156158	XM_017287483.2	108156158	XP_017142972.1	7229	Drosophila miranda
LOC108156158	XM_017287485.2	108156158	XP_017142974.1	7229	Drosophila miranda
LOC108032909	XM_017106973.2	108032909	XP_016962462.1	NA	NA
LOC120454543	XM_039639923.2	120454543	XP_039495857.1	129105	Drosophila santomea
LOC117142251	XM_033306108.1	117142251	XP_033161999.1	7226	Drosophila mauritiana
LOC6613934	XM_032720316.1	6613934	XP_032576207.1	7238	Drosophila sechellia
Dmel_CG2666	NM_169052.3	45884	NP_730928.2	7227	Drosophila melanogaster
LOC27207284	XM_016183002.2	27207284	XP_016033300.1	7240	Drosophila simulans
LOC117142251	XM_033306111.1	117142251	XP_033162002.1	7226	Drosophila mauritiana
LOC6613934	XM_032720318.1	6613934	XP_032576209.1	7238	Drosophila sechellia
LOC4802475	XM_003736692.3	4802475	XP_003736740.2	7237	Drosophila pseudoobscura
LOC4802475	XM_015182340.2	4802475	XP_015037826.2	7237	Drosophila pseudoobscura
LOC4802475	XM_015182341.2	4802475	XP_015037827.2	7237	Drosophila pseudoobscura
LOC122622390	XM_043800799.1	122622390	XP_043656734.1	7243	Drosophila teissieri
LOC108011245	XM_017076353.2	108011245	XP_016931842.2	28584	Drosophila suzukii
LOC6647074	XM_047013629.1	6647074	XP_046869585.1	7260	Drosophila willistoni
LOC6647074	XM_047013629.1	6647074	XP_046869585.1	7260	Drosophila willistoni
LOC119559876	XM_037873007.1	119559876	XP_037728935.1	1486046	Drosophila subpulchrella
LOC27207284	XM_039295550.1	27207284	XP_039151484.1	7240	Drosophila simulans
LOC117899175	XM_034809035.1	117899175	XP_034664926.1	7241	Drosophila subobscura
LOC117789806	XM_034628941.1	117789806	XP_034484832.1	198719	Drosophila innubila
LOC108603280	XM_017991941.1	108603280	XP_017847430.1	30019	Drosophila busckii
LOC108603280	XM_017991942.1	108603280	XP_017847431.1	30019	Drosophila busckii
LOC117576047	XM_034260572.2	117576047	XP_034116463.2	7291	Drosophila albomicans
LOC108603280	XM_017991943.2	108603280	XP_017847432.1	30019	Drosophila busckii
LOC6647074	XM_002070029.3	6647074	XP_002070065.2	7260	Drosophila willistoni
LOC119559876	XM_037873008.1	119559876	XP_037728936.1	1486046	Drosophila subpulchrella
LOC6500499	XM_044714126.1	6500499	XP_044570061.1	7217	Drosophila ananassae
LOC108156158	XM_033388624.1	108156158	XP_033244515.1	7229	Drosophila miranda
LOC4802475	XM_001359353.5	4802475	XP_001359390.4	7237	Drosophila pseudoobscura
LOC117899175	XM_034809036.1	117899175	XP_034664927.1	7241	Drosophila subobscura
LOC128252708	XM_052980655.1	128252708	XP_052836615.1	NA	NA
LOC4802475	XM_033378229.1	4802475	XP_033234120.1	7237	Drosophila pseudoobscura
LOC119677788	XM_038089306.1	119677788	XP_037945234.1	139649	Teleopsis dalmanni
LOC119677788	XM_038089307.1	119677788	XP_037945235.1	139649	Teleopsis dalmanni
LOC111677908	XM_046947726.1	111677908	XP_046803682.1	7375	Lucilia cuprina
LOC119677788	XM_038089308.1	119677788	XP_037945236.1	139649	Teleopsis dalmanni
LOC128272531	XM_053010356.1	128272531	XP_052866316.1	NA	NA
LOC126767993	XM_050485837.1	126767993	XP_050341794.1	98809	Bactrocera neohumeralis
LOC120897708	XM_040302764.1	120897708	XP_040158698.1	7173	Anopheles arabiensis
LOC120773350	XM_040102174.1	120773350	XP_039958108.1	59916	Bactrocera tryoni
LOC105226562	NM_001304727.1	105226562	NP_001291656.1	27457	Bactrocera dorsalis
LOC111677908	XM_046947725.1	111677908	XP_046803681.1	7375	Lucilia cuprina
LOC111677908	XM_046947727.1	111677908	XP_046803683.1	7375	Lucilia cuprina
LOC118468987	XM_035940398.1	118468987	XP_035796291.1	7167	Anopheles albimanus
LOC118468987	XM_035940401.1	118468987	XP_035796294.1	7167	Anopheles albimanus
LOC126578205	XM_050240533.1	126578205	XP_050096490.1	42839	Anopheles aquasalis
LOC126578205	XM_050240553.1	126578205	XP_050096510.1	42839	Anopheles aquasalis
LOC126578205	XM_050240562.1	126578205	XP_050096519.1	42839	Anopheles aquasalis
LOC125947890	XM_049673376.1	125947890	XP_049529333.1	43151	Anopheles darlingi
LOC125947890	XM_049673378.1	125947890	XP_049529335.1	43151	Anopheles darlingi
LOC128722135	XM_053815971.1	128722135	XP_053671946.1	NA	NA
LOC118468987	XM_035940396.1	118468987	XP_035796289.1	7167	Anopheles albimanus
LOC120897708	XM_040302774.1	120897708	XP_040158708.1	7173	Anopheles arabiensis
LOC128722135	XM_053815972.1	128722135	XP_053671947.1	NA	NA
LOC118468987	XM_035940399.1	118468987	XP_035796292.1	7167	Anopheles albimanus
LOC126578205	XM_050240543.1	126578205	XP_050096500.1	42839	Anopheles aquasalis
LOC125947890	XM_049673377.1	125947890	XP_049529334.1	43151	Anopheles darlingi
LOC118468987	XM_035940397.1	118468987	XP_035796290.1	7167	Anopheles albimanus
LOC120953477	XM_040373421.2	120953477	XP_040229355.1	1518534	Anopheles coluzzii
LOC121587920	XM_041905263.1	121587920	XP_041761197.1	30066	Anopheles merus
AgaP_AGAP001748	XM_321336.5	1281426	XP_321336.5	7165	Anopheles gambiae str. PEST
LOC120953477	XM_040373419.2	120953477	XP_040229353.1	1518534	Anopheles coluzzii
LOC120953477	XM_040373423.2	120953477	XP_040229357.1	1518534	Anopheles coluzzii
LOC121587920	XM_041905262.1	121587920	XP_041761196.1	30066	Anopheles merus
LOC121587920	XM_041905264.1	121587920	XP_041761198.1	30066	Anopheles merus
LOC121587920	XM_041905265.1	121587920	XP_041761199.1	30066	Anopheles merus
LOC121587920	XM_041905266.1	121587920	XP_041761200.1	30066	Anopheles merus
LOC121587920	XM_041905267.1	121587920	XP_041761201.1	30066	Anopheles merus
LOC121587920	XM_041905268.1	121587920	XP_041761202.1	30066	Anopheles merus
LOC121587920	XM_041905269.1	121587920	XP_041761203.1	30066	Anopheles merus
LOC118505388	XM_036041097.1	118505388	XP_035896990.1	30069	Anopheles stephensi
LOC118505388	XM_036041098.1	118505388	XP_035896991.1	30069	Anopheles stephensi
LOC120953477	XM_040373420.2	120953477	XP_040229354.1	1518534	Anopheles coluzzii
LOC118505388	XM_036041096.1	118505388	XP_035896989.1	30069	Anopheles stephensi
LOC118505388	XM_036041099.1	118505388	XP_035896992.1	30069	Anopheles stephensi
LOC118505388	XM_036041095.1	118505388	XP_035896988.1	30069	Anopheles stephensi
LOC125764277	XM_049428330.1	125764277	XP_049284287.1	62324	Anopheles funestus
LOC125764277	XM_049428333.1	125764277	XP_049284290.1	62324	Anopheles funestus
LOC125764277	XM_049428334.1	125764277	XP_049284291.1	62324	Anopheles funestus
LOC125764277	XM_049428335.1	125764277	XP_049284292.1	62324	Anopheles funestus
LOC125764277	XM_049428336.1	125764277	XP_049284293.1	62324	Anopheles funestus
LOC125764277	XM_049428337.1	125764277	XP_049284294.1	62324	Anopheles funestus
LOC128296898	XM_053032421.1	128296898	XP_052888381.1	NA	NA
LOC126556682	XM_050212106.1	126556682	XP_050068063.1	1496333	Anopheles maculipalpis
LOC128709741	XM_053804758.1	128709741	XP_053660733.1	NA	NA
LOC125764277	XM_049428331.1	125764277	XP_049284288.1	62324	Anopheles funestus
LOC5575776	XM_021849205.1	5575776	XP_021704897.1	7159	Aedes aegypti
LOC128709741	XM_053804759.1	128709741	XP_053660734.1	NA	NA
LOC5575776	XM_021849200.1	5575776	XP_021704892.1	7159	Aedes aegypti
LOC128296898	XM_053032420.1	128296898	XP_052888380.1	NA	NA
LOC126556682	XM_050212107.1	126556682	XP_050068064.1	1496333	Anopheles maculipalpis
LOC119076809	XM_037183794.1	119076809	XP_037039689.1	38358	Bradysia coprophila
LOC119076809	XM_037183791.1	119076809	XP_037039686.1	38358	Bradysia coprophila
LOC119076809	XM_037183792.1	119076809	XP_037039687.1	38358	Bradysia coprophila
LOC119076809	XM_037183796.1	119076809	XP_037039691.1	38358	Bradysia coprophila
LOC5575776	XM_021849201.1	5575776	XP_021704893.1	7159	Aedes aegypti
LOC5575776	XM_021849202.1	5575776	XP_021704894.1	7159	Aedes aegypti
LOC5575776	XM_021849204.1	5575776	XP_021704896.1	7159	Aedes aegypti
LOC5575776	XM_021849206.1	5575776	XP_021704898.1	7159	Aedes aegypti
LOC5575776	XM_021849199.1	5575776	XP_021704891.1	7159	Aedes aegypti
LOC105226562	XM_011205482.3	105226562	XP_011203784.1	27457	Bactrocera dorsalis
LOC120773350	XM_040102182.1	120773350	XP_039958116.1	59916	Bactrocera tryoni
LOC120422478	XM_052709671.1	120422478	XP_052565631.1	7175	Culex pipiens pallens
LOC6050141	XM_038261665.1	6050141	XP_038117593.1	7176	Culex quinquefasciatus
LOC6050141	XM_038261666.1	6050141	XP_038117594.1	7176	Culex quinquefasciatus
LOC120422478	XM_039585934.2	120422478	XP_039441868.1	7175	Culex pipiens pallens
LOC120422478	XM_052709672.1	120422478	XP_052565632.1	7175	Culex pipiens pallens
LOC6050141	XM_038261667.1	6050141	XP_038117595.1	7176	Culex quinquefasciatus
LOC120422478	XM_052709670.1	120422478	XP_052565630.1	7175	Culex pipiens pallens
LOC119658848	XM_038066596.1	119658848	XP_037922524.1	343691	Hermetia illucens
LOC119076809	XM_037183793.1	119076809	XP_037039688.1	38358	Bradysia coprophila
LOC119076809	XM_037183795.1	119076809	XP_037039690.1	38358	Bradysia coprophila
LOC126856592	XM_050605234.1	126856592	XP_050461191.1	1086592	Cataglyphis hispanica
LOC126856592	XM_050605235.1	126856592	XP_050461192.1	1086592	Cataglyphis hispanica
LOC105279913	XM_026971153.1	105279913	XP_026826954.1	2015173	Ooceraea biroi
LOC126856592	XM_050605237.1	126856592	XP_050461194.1	1086592	Cataglyphis hispanica
LOC117168036	XM_033353372.1	117168036	XP_033209263.1	2817044	Belonocnema kinseyi
LOC117168036	XM_033353373.1	117168036	XP_033209264.1	2817044	Belonocnema kinseyi
LOC105194172	XM_011158942.3	105194172	XP_011157244.1	13686	Solenopsis invicta
LOC105194172	XM_039456628.1	105194172	XP_039312562.1	13686	Solenopsis invicta
LOC126856592	XM_050605236.1	126856592	XP_050461193.1	1086592	Cataglyphis hispanica
LOC105831196	XM_012671177.3	105831196	XP_012526631.1	307658	Monomorium pharaonis
LOC119658848	XM_038066597.1	119658848	XP_037922525.1	343691	Hermetia illucens
LOC124951980	XM_047501172.1	124951980	XP_047357128.1	202808	Vespa velutina
LOC124951980	XM_047501179.1	124951980	XP_047357135.1	202808	Vespa velutina
LOC124951980	XM_047501155.1	124951980	XP_047357111.1	202808	Vespa velutina
LOC105194172	XM_011158943.3	105194172	XP_011157245.1	13686	Solenopsis invicta
LOC105691862	XM_012410629.3	105691862	XP_012266052.1	37344	Athalia rosae
LOC412215	XM_016915247.2	412215	XP_016770736.1	7460	Apis mellifera
LOC412215	XM_006563310.3	412215	XP_006563373.1	7460	Apis mellifera
LOC412215	XM_016915250.2	412215	XP_016770739.1	7460	Apis mellifera
LOC412215	XM_026443736.1	412215	XP_026299521.1	7460	Apis mellifera
LOC127067025	XM_051001479.1	127067025	XP_050857436.1	NA	NA
LOC122631942	XM_043818203.1	122631942	XP_043674138.1	30213	Vespula pensylvanica
LOC105691862	XM_048653262.1	105691862	XP_048509219.1	37344	Athalia rosae
LOC124951980	XM_047501189.1	124951980	XP_047357145.1	202808	Vespa velutina
LOC124421635	XM_046957039.1	124421635	XP_046812995.1	7445	Vespa crabro
LOC412215	XM_016915249.2	412215	XP_016770738.1	7460	Apis mellifera
LOC122416108	XM_043428803.1	122416108	XP_043284738.1	32260	Venturia canescens
LOC122631942	XM_043818213.1	122631942	XP_043674148.1	30213	Vespula pensylvanica
LOC124951980	XM_047501205.1	124951980	XP_047357161.1	202808	Vespa velutina
LOC124421635	XM_046957040.1	124421635	XP_046812996.1	7445	Vespa crabro
LOC122572528	XM_043737573.1	122572528	XP_043593508.1	396416	Bombus pyrosoma
LOC126864105	XM_050615060.1	126864105	XP_050471017.1	85661	Bombus huntii
LOC126864105	XM_050615064.1	126864105	XP_050471021.1	85661	Bombus huntii
LOC103577672	XM_008558424.2	103577672	XP_008556646.1	NA	NA
LOC100647512	XM_012313422.3	100647512	XP_012168812.1	30195	Bombus terrestris
LOC126917034	XM_050723401.1	126917034	XP_050579358.1	NA	NA
LOC123262595	XM_044724843.1	123262595	XP_044580778.1	32391	Cotesia glomerata
LOC114873901	XM_046288026.1	114873901	XP_046143982.1	1437190	Osmia bicornis bicornis
LOC126368695	XM_050012820.1	126368695	XP_049868777.1	13191	Pectinophora gossypiella
LOC126368695	XM_050012839.1	126368695	XP_049868796.1	13191	Pectinophora gossypiella
LOC100118280	XM_031933531.1	100118280	XP_031789391.1	7425	Nasonia vitripennis
LOC100118280	XM_031933531.1	100118280	XP_031789391.1	7425	Nasonia vitripennis
LOC128672801	XM_053750232.1	128672801	XP_053606207.1	NA	NA
LOC109602388	XM_049966630.1	109602388	XP_049822587.1	116153	Aethina tumida
LOC122572528	XM_043737574.1	122572528	XP_043593509.1	396416	Bombus pyrosoma
LOC126864105	XM_050615066.1	126864105	XP_050471023.1	85661	Bombus huntii
LOC128672801	XM_053750223.1	128672801	XP_053606198.1	NA	NA
LOC123262595	XM_044724844.1	123262595	XP_044580779.1	32391	Cotesia glomerata
LOC103577672	XM_008558425.2	103577672	XP_008556647.1	NA	NA
LOC100647512	XM_048409988.1	100647512	XP_048265945.1	30195	Bombus terrestris
LOC126917034	XM_050723402.1	126917034	XP_050579359.1	NA	NA
LOC122860601	XM_044164492.1	122860601	XP_044020427.1	684658	Aphidius gifuensis
LOC126368695	XM_050012829.1	126368695	XP_049868786.1	13191	Pectinophora gossypiella
LOC126368695	XM_050012811.1	126368695	XP_049868768.1	13191	Pectinophora gossypiella
LOC110371881	XM_021328307.2	110371881	XP_021183982.1	29058	Helicoverpa armigera
LOC124645813	XM_047185722.1	124645813	XP_047041678.1	7113	Helicoverpa zea
LOC110371881	XM_021328305.2	110371881	XP_021183980.1	29058	Helicoverpa armigera
Chs1	NM_001039402.1	641504	NP_001034491.1	7070	Tribolium castaneum
LOC125227607	XM_048131952.1	125227607	XP_047987909.1	1035111	Leguminivora glycinivorella
LOC124168854	XM_046547208.1	124168854	XP_046403164.1	197161	Ischnura elegans
Chs1	XM_008195966.2	641504	XP_008194188.1	7070	Tribolium castaneum
LOC111352231	XM_022964624.1	111352231	XP_022820392.1	69820	Spodoptera litura
LOC123669482	XM_045603090.1	123669482	XP_045459046.1	113334	Melitaea cinxia
LOC106719987	XM_045679456.1	106719987	XP_045535412.1	76193	Papilio machaon
LOC106719987	XM_014514488.2	106719987	XP_014369974.2	76193	Papilio machaon
LOC125227607	XM_048131954.1	125227607	XP_047987911.1	1035111	Leguminivora glycinivorella
LOC107224127	XM_015664061.2	107224127	XP_015519547.2	441921	Neodiprion lecontei
LOC124183205	XM_046571380.1	124183205	XP_046427336.1	2872261	Neodiprion fabricii
LOC124219448	XM_046627014.1	124219448	XP_046482970.1	441929	Neodiprion pinetum
LOC124304290	XM_046762283.1	124304290	XP_046618239.1	2961670	Neodiprion virginianus
LOC122860601	XM_044164491.1	122860601	XP_044020426.1	684658	Aphidius gifuensis
LOC123669482	XM_045603089.1	123669482	XP_045459045.1	113334	Melitaea cinxia
LOC106719987	XM_014514487.2	106719987	XP_014369973.2	76193	Papilio machaon
LOC106719987	XM_045679465.1	106719987	XP_045535421.1	76193	Papilio machaon
LOC124168854	XM_046547207.1	124168854	XP_046403163.1	197161	Ischnura elegans
LOC107224127	XM_015664063.2	107224127	XP_015519549.2	441921	Neodiprion lecontei
LOC124183205	XM_046571381.1	124183205	XP_046427337.1	2872261	Neodiprion fabricii
LOC124219448	XM_046627015.1	124219448	XP_046482971.1	441929	Neodiprion pinetum
LOC124304290	XM_046762284.1	124304290	XP_046618240.1	2961670	Neodiprion virginianus
LOC110371881	XM_021328308.2	110371881	XP_021183983.1	29058	Helicoverpa armigera
LOC124645813	XM_047185723.1	124645813	XP_047041679.1	7113	Helicoverpa zea
LOC110371881	XM_021328306.2	110371881	XP_021183981.1	29058	Helicoverpa armigera
LOC100118280	XM_008216907.3	100118280	XP_008215129.1	7425	Nasonia vitripennis
LOC126743151	XM_050450136.1	126743151	XP_050306093.1	7044	Anthonomus grandis grandis
LOC118273150	XM_050696833.1	118273150	XP_050552790.1	7108	Spodoptera frugiperda
LOC127067025	XM_051001469.1	127067025	XP_050857426.1	NA	NA
LOC127067025	XM_051001490.1	127067025	XP_050857447.1	NA	NA
LOC126781425	XM_050506394.1	126781425	XP_050362351.1	171585	Nymphalis io
LOC126781425	XM_050506396.1	126781425	XP_050362353.1	171585	Nymphalis io
LOC124411034	XM_046889866.1	124411034	XP_046745822.1	362088	Diprion similis
LOC124951980	XM_047501213.1	124951980	XP_047357169.1	202808	Vespa velutina
LOC124411034	XM_046889868.1	124411034	XP_046745824.1	362088	Diprion similis
LOC122631942	XM_043818222.1	122631942	XP_043674157.1	30213	Vespula pensylvanica
LOC118273150	XM_050696826.1	118273150	XP_050552783.1	7108	Spodoptera frugiperda
LOC125077432	XM_047689394.1	125077432	XP_047545350.1	42275	Vanessa atalanta
LOC122631942	XM_043818195.1	122631942	XP_043674130.1	30213	Vespula pensylvanica
LOC125077432	XM_047689392.1	125077432	XP_047545348.1	42275	Vanessa atalanta
LOC124530791	XM_047105083.1	124530791	XP_046961039.1	171605	Vanessa cardui
LOC124530791	XM_047105085.1	124530791	XP_046961041.1	171605	Vanessa cardui
LOC124530791	XM_047105081.1	124530791	XP_046961037.1	171605	Vanessa cardui
LOC118273150	XM_050696837.1	118273150	XP_050552794.1	7108	Spodoptera frugiperda
LOC128672801	XM_053750214.1	128672801	XP_053606189.1	NA	NA
LOC126781425	XM_050506395.1	126781425	XP_050362352.1	171585	Nymphalis io
LOC126781425	XM_050506393.1	126781425	XP_050362350.1	171585	Nymphalis io
LOC128672801	XM_053750206.1	128672801	XP_053606181.1	NA	NA
LOC124411034	XM_046889867.1	124411034	XP_046745823.1	362088	Diprion similis
LOC125077432	XM_047689393.1	125077432	XP_047545349.1	42275	Vanessa atalanta
LOC124530791	XM_047105084.1	124530791	XP_046961040.1	171605	Vanessa cardui
LOC124530791	XM_047105080.1	124530791	XP_046961036.1	171605	Vanessa cardui
LOC124530791	XM_047105082.1	124530791	XP_046961038.1	171605	Vanessa cardui
LOC118273150	XM_050696830.1	118273150	XP_050552787.1	7108	Spodoptera frugiperda
LOC124421635	XM_046957041.1	124421635	XP_046812997.1	7445	Vespa crabro
LOC105691862	XM_012410630.3	105691862	XP_012266053.1	37344	Athalia rosae
LOC122631942	XM_043818232.1	122631942	XP_043674167.1	30213	Vespula pensylvanica
LOC100884166	XM_021351080.2	100884166	XP_021206755.2	7091	Bombyx mori
LOC100884166	XM_038021719.1	100884166	XP_037877647.1	7091	Bombyx mori
LOC105691862	XM_048653263.1	105691862	XP_048509220.1	37344	Athalia rosae
LOC124951980	XM_047501197.1	124951980	XP_047357153.1	202808	Vespa velutina
LOC126743151	XM_050450129.1	126743151	XP_050306086.1	7044	Anthonomus grandis grandis
LOC124421635	XM_046957038.1	124421635	XP_046812994.1	7445	Vespa crabro
LOC105380296	XM_038120885.2	105380296	XP_037976813.1	51655	Plutella xylostella
LOC124421635	XM_046957043.1	124421635	XP_046812999.1	7445	Vespa crabro
LOC100884166	XM_038021717.1	100884166	XP_037877645.1	7091	Bombyx mori
LOC100884166	XM_038021718.1	100884166	XP_037877646.1	7091	Bombyx mori
LOC124951980	XM_047501166.1	124951980	XP_047357122.1	202808	Vespa velutina
LOC113493499	XM_026871505.1	113493499	XP_026727306.1	7111	Trichoplusia ni
LOC124951980	XM_047501244.1	124951980	XP_047357200.1	202808	Vespa velutina
LOC119832062	XM_038355671.1	119832062	XP_038211599.1	33412	Zerene cesonia
LOC119832062	XM_038355689.1	119832062	XP_038211617.1	33412	Zerene cesonia
LOC105380296	XM_011549820.3	105380296	XP_011548122.2	51655	Plutella xylostella
LOC122572528	XM_043737575.1	122572528	XP_043593510.1	396416	Bombus pyrosoma
LOC122572528	XM_043737576.1	122572528	XP_043593511.1	396416	Bombus pyrosoma
LOC122572528	XM_043737577.1	122572528	XP_043593512.1	396416	Bombus pyrosoma
LOC122572528	XM_043737572.1	122572528	XP_043593507.1	396416	Bombus pyrosoma
LOC412215	XM_016915248.2	412215	XP_016770737.1	7460	Apis mellifera
LOC111352231	XM_022964625.1	111352231	XP_022820393.1	69820	Spodoptera litura
LOC126864105	XM_050615061.1	126864105	XP_050471018.1	85661	Bombus huntii
LOC100647512	XM_012313416.3	100647512	XP_012168806.1	30195	Bombus terrestris
LOC100647512	XM_012313421.3	100647512	XP_012168811.1	30195	Bombus terrestris
LOC126917034	XM_050723403.1	126917034	XP_050579360.1	NA	NA
LOC412215	XM_026443737.1	412215	XP_026299522.1	7460	Apis mellifera
LOC126271949	XM_049974379.1	126271949	XP_049830336.1	7010	Schistocerca gregaria
LOC126190966	XM_049931629.1	126190966	XP_049787586.1	274614	Schistocerca cancellata
LOC124616686	XM_047145019.1	124616686	XP_047000975.1	7009	Schistocerca americana
LOC124799250	XM_047262796.1	124799250	XP_047118752.1	274613	Schistocerca piceifrons
LOC126262294	XM_049958822.1	126262294	XP_049814779.1	7011	Schistocerca nitens
LOC126483845	XM_050107057.1	126483845	XP_049963014.1	2023354	Schistocerca serialis cubense
LOC122572528	XM_043737579.1	122572528	XP_043593514.1	396416	Bombus pyrosoma
LOC126968886	XM_050814020.1	126968886	XP_050669977.1	NA	NA
LOC126968886	XM_050814021.1	126968886	XP_050669978.1	NA	NA
LOC100647512	XM_048409989.1	100647512	XP_048265946.1	30195	Bombus terrestris
LOC126917034	XM_050723404.1	126917034	XP_050579361.1	NA	NA
LOC114873901	XM_029182675.2	114873901	XP_029038508.1	1437190	Osmia bicornis bicornis
LOC114873901	XM_029182676.2	114873901	XP_029038509.1	1437190	Osmia bicornis bicornis
LOC114873901	XM_029182677.2	114873901	XP_029038510.1	1437190	Osmia bicornis bicornis
LOC115454119	XM_037441746.1	115454119	XP_037297643.1	7130	Manduca sexta
LOC126743151	XM_050450144.1	126743151	XP_050306101.1	7044	Anthonomus grandis grandis
LOC123705773	XM_045654778.1	123705773	XP_045510734.1	72248	Colias croceus
LOC111046048	XM_039423630.1	111046048	XP_039279564.1	108931	Nilaparvata lugens
LOC123305798	XM_044887631.1	123305798	XP_044743566.1	189513	Chrysoperla carnea
LOC121731107	XM_042120460.1	121731107	XP_041976394.1	91739	Aricia agestis
LOC123677508	XM_045614069.1	123677508	XP_045470025.1	115357	Harmonia axyridis
LOC123312605	XM_044897123.1	123312605	XP_044753058.1	41139	Coccinella septempunctata
LOC111046048	XM_039423632.1	111046048	XP_039279566.1	108931	Nilaparvata lugens
LOC123677508	XM_045614070.1	123677508	XP_045470026.1	115357	Harmonia axyridis
LOC116765217	XM_032654633.1	116765217	XP_032510524.1	13037	Danaus plexippus plexippus
LOC116928982	XM_032936127.2	116928982	XP_032792018.1	35525	Daphnia magna
LOC116928982	XM_032936123.2	116928982	XP_032792014.1	35525	Daphnia magna
LOC121731107	XM_042120453.1	121731107	XP_041976387.1	91739	Aricia agestis
LOC123312605	XM_044897124.1	123312605	XP_044753059.1	41139	Coccinella septempunctata
LOC119832062	XM_038355663.1	119832062	XP_038211591.1	33412	Zerene cesonia
LOC123705773	XM_045654777.1	123705773	XP_045510733.1	72248	Colias croceus
LOC119832062	XM_038355680.1	119832062	XP_038211608.1	33412	Zerene cesonia
LOC124421635	XM_046957042.1	124421635	XP_046812998.1	7445	Vespa crabro
LOC112044902	XM_024080906.2	112044902	XP_023936674.1	NA	NA
LOC126190966	XM_049931630.1	126190966	XP_049787587.1	274614	Schistocerca cancellata
LOC124337884	XM_046791901.1	124337884	XP_046647857.1	35523	Daphnia pulicaria
LOC124192393	XM_046585635.1	124192393	XP_046441591.1	6669	Daphnia pulex
LOC124337884	XM_046791900.1	124337884	XP_046647856.1	35523	Daphnia pulicaria
LOC124192393	XM_046585634.1	124192393	XP_046441590.1	6669	Daphnia pulex
LOC124337884	XM_046791899.1	124337884	XP_046647855.1	35523	Daphnia pulicaria
LOC124192393	XM_046585633.1	124192393	XP_046441589.1	6669	Daphnia pulex
LOC112044902	XM_024080907.2	112044902	XP_023936675.1	NA	NA
LOC114327176	XM_028275710.2	114327176	XP_028131511.1	50389	Diabrotica virgifera virgifera
LOC125056963	XM_047660344.1	125056963	XP_047516300.1	78633	Pieris napi
LOC124616686	XM_047145021.1	124616686	XP_047000977.1	7009	Schistocerca americana
LOC124799250	XM_047262797.1	124799250	XP_047118753.1	274613	Schistocerca piceifrons
LOC126262294	XM_049958823.1	126262294	XP_049814780.1	7011	Schistocerca nitens
LOC126483845	XM_050107058.1	126483845	XP_049963015.1	2023354	Schistocerca serialis cubense
LOC123864234	XM_045904528.1	123864234	XP_045760484.1	191418	Maniola jurtina
