XP_052704306.1	1366	Chitin_synth_2	1.2e-31	160	465	628	927	618	947	chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_052704306.1	1366	Chitin_synth_2	1.2e-31	442	508	963	1036	935	1050	chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_052704307.1	1366	Chitin_synth_2	1.2e-31	160	465	628	927	618	947	chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_052704307.1	1366	Chitin_synth_2	1.2e-31	442	508	963	1036	935	1050	chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_052704308.1	1366	Chitin_synth_2	1.2e-31	160	465	628	927	618	947	chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_052704308.1	1366	Chitin_synth_2	1.2e-31	442	508	963	1036	935	1050	chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_045183288.2	1445	Chitin_synth_2	1.3e-31	15	72	564	623	552	643	uncharacterized protein LOC123541764 isoform X3 [Mercenaria mercenaria]
XP_045183288.2	1445	Chitin_synth_2	1.3e-31	203	468	716	966	676	975	uncharacterized protein LOC123541764 isoform X3 [Mercenaria mercenaria]
XP_045183288.2	1445	Chitin_synth_2	1.3e-31	426	497	996	1067	992	1083	uncharacterized protein LOC123541764 isoform X3 [Mercenaria mercenaria]
XP_034330199.1	1365	Chitin_synth_2	1.3e-31	160	465	628	927	618	951	chitin synthase isoform X2 [Crassostrea gigas]
XP_034330199.1	1365	Chitin_synth_2	1.3e-31	440	508	961	1036	931	1049	chitin synthase isoform X2 [Crassostrea gigas]
XP_034330200.1	1365	Chitin_synth_2	1.3e-31	160	465	628	927	618	951	chitin synthase isoform X2 [Crassostrea gigas]
XP_034330200.1	1365	Chitin_synth_2	1.3e-31	440	508	961	1036	931	1049	chitin synthase isoform X2 [Crassostrea gigas]
XP_034330198.1	1407	Chitin_synth_2	1.5e-31	160	465	670	969	660	993	chitin synthase isoform X1 [Crassostrea gigas]
XP_034330198.1	1407	Chitin_synth_2	1.5e-31	440	508	1003	1078	973	1091	chitin synthase isoform X1 [Crassostrea gigas]
XP_022324975.1	665	Chitin_synth_2	1.6e-31	32	452	39	445	15	450	chitin synthase 1-like isoform X2 [Crassostrea virginica]
XP_022324975.1	665	Chitin_synth_2	1.6e-31	405	497	452	551	442	566	chitin synthase 1-like isoform X2 [Crassostrea virginica]
XP_033830810.1	433	Chitin_synth_2	1.9e-31	202	444	64	296	18	317	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Periophthalmus magnuspinnatus]
XP_033830810.1	433	Chitin_synth_2	1.9e-31	408	504	311	413	307	426	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Periophthalmus magnuspinnatus]
XP_050925196.1	809	Chitin_synth_2	2e-31	201	444	175	408	77	414	chitin synthase chs-2-like [Lates calcarifer]
XP_050925196.1	809	Chitin_synth_2	2e-31	406	502	421	523	408	546	chitin synthase chs-2-like [Lates calcarifer]
XP_050552797.1	1511	Chitin_synth_2	2.3e-31	204	444	724	952	687	966	chitin synthase chs-2-like isoform X2 [Spodoptera frugiperda]
XP_050552797.1	1511	Chitin_synth_2	2.3e-31	376	513	943	1076	939	1085	chitin synthase chs-2-like isoform X2 [Spodoptera frugiperda]
XP_050552796.1	1524	Chitin_synth_2	2.3e-31	204	444	724	952	687	966	chitin synthase chs-2-like isoform X1 [Spodoptera frugiperda]
XP_050552796.1	1524	Chitin_synth_2	2.3e-31	376	513	943	1076	939	1085	chitin synthase chs-2-like isoform X1 [Spodoptera frugiperda]
XP_022324974.1	716	Chitin_synth_2	2.4e-31	32	452	90	496	66	501	chitin synthase 1-like isoform X1 [Crassostrea virginica]
XP_022324974.1	716	Chitin_synth_2	2.4e-31	405	497	503	602	493	617	chitin synthase 1-like isoform X1 [Crassostrea virginica]
XP_047238763.1	1269	Chitin_synth_2	2.9e-31	159	444	583	866	538	872	chitin synthase chs-2-like [Girardinichthys multiradiatus]
XP_047238763.1	1269	Chitin_synth_2	2.9e-31	407	524	880	1002	863	1004	chitin synthase chs-2-like [Girardinichthys multiradiatus]
XP_023200185.1	821	Chitin_synth_2	2.9e-31	189	444	177	421	101	425	uncharacterized protein LOC102222640 [Xiphophorus maculatus]
XP_023200185.1	821	Chitin_synth_2	2.9e-31	401	500	431	534	419	559	uncharacterized protein LOC102222640 [Xiphophorus maculatus]
XP_050923111.1	1235	Chitin_synth_2	3.5e-31	202	444	655	887	610	899	chitin synthase chs-2-like isoform X2 [Lates calcarifer]
XP_050923111.1	1235	Chitin_synth_2	3.5e-31	406	502	900	1002	887	1025	chitin synthase chs-2-like isoform X2 [Lates calcarifer]
XP_027142389.1	1168	Chitin_synth_2	5.3e-31	202	438	528	752	483	780	chitin synthase [Larimichthys crocea]
XP_027142389.1	1168	Chitin_synth_2	5.3e-31	412	491	782	862	760	892	chitin synthase [Larimichthys crocea]
XP_049868807.1	1525	Chitin_synth_2	5.7e-31	203	451	718	954	676	985	chitin synthase chs-2-like [Pectinophora gossypiella]
XP_049868807.1	1525	Chitin_synth_2	5.7e-31	371	520	933	1078	930	1088	chitin synthase chs-2-like [Pectinophora gossypiella]
XP_032437311.1	1287	Chitin_synth_2	8.2e-31	158	444	612	889	567	896	chitin synthase chs-2-like [Xiphophorus hellerii]
XP_032437311.1	1287	Chitin_synth_2	8.2e-31	402	496	898	995	887	1024	chitin synthase chs-2-like [Xiphophorus hellerii]
XP_041064420.1	1218	Chitin_synth_2	8.4e-31	158	424	612	867	603	895	chitin synthase chs-2-like isoform X2 [Carcharodon carcharias]
XP_041064420.1	1218	Chitin_synth_2	8.4e-31	412	504	913	1004	888	1016	chitin synthase chs-2-like isoform X2 [Carcharodon carcharias]
XP_041064410.1	1231	Chitin_synth_2	8.5e-31	158	424	612	867	603	895	chitin synthase chs-2-like isoform X1 [Carcharodon carcharias]
XP_041064410.1	1231	Chitin_synth_2	8.5e-31	412	504	913	1004	888	1016	chitin synthase chs-2-like isoform X1 [Carcharodon carcharias]
XP_041064429.1	1173	Chitin_synth_2	8.5e-31	158	425	554	810	544	846	chitin synthase chs-2-like isoform X3 [Carcharodon carcharias]
XP_041064429.1	1173	Chitin_synth_2	8.5e-31	412	505	855	947	830	960	chitin synthase chs-2-like isoform X3 [Carcharodon carcharias]
XP_052253533.1	1055	Chitin_synth_2	1.2e-30	200	438	109	335	95	347	chitin synthase chs-2-like [Dreissena polymorpha]
XP_052253533.1	1055	Chitin_synth_2	1.2e-30	390	515	342	467	324	477	chitin synthase chs-2-like [Dreissena polymorpha]
XP_030268284.1	1283	Chitin_synth_2	1.3e-30	202	445	653	886	566	905	chitin synthase chs-2-like [Sparus aurata]
XP_030268284.1	1283	Chitin_synth_2	1.3e-30	408	507	900	1005	892	1023	chitin synthase chs-2-like [Sparus aurata]
XP_048456933.1	1191	Chitin_synth_2	1.3e-30	159	426	498	754	489	777	chitin synthase chs-2-like [Rhincodon typus]
XP_048456933.1	1191	Chitin_synth_2	1.3e-30	412	511	793	896	774	903	chitin synthase chs-2-like [Rhincodon typus]
XP_041811237.1	1282	Chitin_synth_2	1.4e-30	203	444	653	884	641	890	chitin synthase chs-2-like [Chelmon rostratus]
XP_041811237.1	1282	Chitin_synth_2	1.4e-30	407	498	898	995	884	1018	chitin synthase chs-2-like [Chelmon rostratus]
XP_034400735.1	675	Chitin_synth_2	1.4e-30	203	450	39	276	30	297	chitin synthase chs-2-like isoform X2 [Cyclopterus lumpus]
XP_034400735.1	675	Chitin_synth_2	1.4e-30	410	512	287	394	271	408	chitin synthase chs-2-like isoform X2 [Cyclopterus lumpus]
XP_034400734.1	821	Chitin_synth_2	1.6e-30	198	457	180	429	145	445	chitin synthase chs-2-like isoform X1 [Cyclopterus lumpus]
XP_034400734.1	821	Chitin_synth_2	1.6e-30	410	512	433	540	416	554	chitin synthase chs-2-like isoform X1 [Cyclopterus lumpus]
XP_037908007.1	1482	Chitin_synth_2	1.7e-30	203	426	708	919	660	956	chitin synthase chs-2 [Hermetia illucens]
XP_037908007.1	1482	Chitin_synth_2	1.7e-30	377	507	929	1056	923	1071	chitin synthase chs-2 [Hermetia illucens]
XP_050857447.1	1559	Chitin_synth_2	1.7e-30	203	441	735	966	685	981	chitin synthase chs-2 isoform X3 [Vespula vulgaris]
XP_050857447.1	1559	Chitin_synth_2	1.7e-30	375	516	954	1091	949	1098	chitin synthase chs-2 isoform X3 [Vespula vulgaris]
XP_043674157.1	1559	Chitin_synth_2	1.7e-30	203	441	735	966	685	981	chitin synthase chs-2 isoform X4 [Vespula pensylvanica]
XP_043674157.1	1559	Chitin_synth_2	1.7e-30	375	516	954	1091	949	1098	chitin synthase chs-2 isoform X4 [Vespula pensylvanica]
XP_043674167.1	1568	Chitin_synth_2	1.7e-30	203	441	744	975	694	990	chitin synthase chs-2 isoform X5 [Vespula pensylvanica]
XP_043674167.1	1568	Chitin_synth_2	1.7e-30	375	516	963	1100	958	1107	chitin synthase chs-2 isoform X5 [Vespula pensylvanica]
XP_050857426.1	1568	Chitin_synth_2	1.7e-30	203	441	744	975	694	990	chitin synthase chs-2 isoform X1 [Vespula vulgaris]
XP_050857426.1	1568	Chitin_synth_2	1.7e-30	375	516	963	1100	958	1107	chitin synthase chs-2 isoform X1 [Vespula vulgaris]
XP_043674130.1	1568	Chitin_synth_2	1.7e-30	203	441	744	975	694	990	chitin synthase chs-2 isoform X1 [Vespula pensylvanica]
XP_043674130.1	1568	Chitin_synth_2	1.7e-30	375	516	963	1100	958	1107	chitin synthase chs-2 isoform X1 [Vespula pensylvanica]
XP_052693832.1	1251	Chitin_synth_2	1.7e-30	157	434	547	812	539	826	chitin synthase chs-2-like isoform X3 [Crassostrea angulata]
XP_052693832.1	1251	Chitin_synth_2	1.7e-30	379	499	815	932	805	951	chitin synthase chs-2-like isoform X3 [Crassostrea angulata]
XP_026156980.1	1289	Chitin_synth_2	1.9e-30	202	444	655	887	555	893	chitin synthase chs-2-like [Mastacembelus armatus]
XP_026156980.1	1289	Chitin_synth_2	1.9e-30	408	491	902	989	887	1000	chitin synthase chs-2-like [Mastacembelus armatus]
XP_035476930.2	1293	Chitin_synth_2	2e-30	202	428	654	868	566	896	chitin synthase chs-1-like [Scophthalmus maximus]
XP_035476930.2	1293	Chitin_synth_2	2e-30	406	515	899	1013	882	1022	chitin synthase chs-1-like [Scophthalmus maximus]
XP_023201081.1	1084	Chitin_synth_2	2.1e-30	158	444	476	753	422	759	uncharacterized protein LOC102222895 [Xiphophorus maculatus]
XP_023201081.1	1084	Chitin_synth_2	2.1e-30	403	495	763	858	753	879	uncharacterized protein LOC102222895 [Xiphophorus maculatus]
XP_052693831.1	1315	Chitin_synth_2	2.1e-30	157	459	639	926	631	941	chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_052693831.1	1315	Chitin_synth_2	2.1e-30	379	499	907	1024	897	1043	chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_021184028.2	1528	Chitin_synth_2	2.3e-30	203	442	723	950	681	967	chitin synthase chs-2-like [Helicoverpa armigera]
XP_021184028.2	1528	Chitin_synth_2	2.3e-30	375	513	942	1076	939	1091	chitin synthase chs-2-like [Helicoverpa armigera]
XP_047042373.1	1528	Chitin_synth_2	2.3e-30	203	442	723	950	681	967	chitin synthase chs-2-like [Helicoverpa zea]
XP_047042373.1	1528	Chitin_synth_2	2.3e-30	375	513	942	1076	939	1091	chitin synthase chs-2-like [Helicoverpa zea]
XP_052693830.1	1343	Chitin_synth_2	2.4e-30	157	459	639	926	631	941	chitin synthase chs-2-like isoform X1 [Crassostrea angulata]
XP_052693830.1	1343	Chitin_synth_2	2.4e-30	379	499	907	1024	897	1043	chitin synthase chs-2-like isoform X1 [Crassostrea angulata]
XP_034321523.1	1292	Chitin_synth_2	2.4e-30	157	426	598	854	590	875	chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_034321523.1	1292	Chitin_synth_2	2.4e-30	386	500	873	984	857	1001	chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_045520254.1	1521	Chitin_synth_2	2.6e-30	203	464	721	967	678	980	chitin synthase chs-2-like [Pieris brassicae]
XP_045520254.1	1521	Chitin_synth_2	2.6e-30	400	505	964	1066	952	1088	chitin synthase chs-2-like [Pieris brassicae]
XP_034321522.1	1333	Chitin_synth_2	2.6e-30	157	426	639	895	631	916	chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_034321522.1	1333	Chitin_synth_2	2.6e-30	386	500	914	1025	898	1042	chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_052867895.1	1594	Chitin_synth_2	2.7e-30	203	422	722	929	678	941	chitin synthase chs-2-like [Anopheles cruzii]
XP_052867895.1	1594	Chitin_synth_2	2.7e-30	410	501	975	1064	946	1078	chitin synthase chs-2-like [Anopheles cruzii]
XP_028298669.1	1276	Chitin_synth_2	2.7e-30	201	444	654	887	555	892	chitin synthase chs-2-like [Gouania willdenowi]
XP_028298669.1	1276	Chitin_synth_2	2.7e-30	401	503	895	1003	888	1020	chitin synthase chs-2-like [Gouania willdenowi]
XP_022124521.2	1521	Chitin_synth_2	2.8e-30	203	463	721	966	677	979	chitin synthase chs-2 [Pieris rapae]
XP_022124521.2	1521	Chitin_synth_2	2.8e-30	387	508	952	1070	936	1087	chitin synthase chs-2 [Pieris rapae]
XP_046812998.1	1350	Chitin_synth_2	2.8e-30	203	441	744	975	694	988	chitin synthase chs-2 isoform X5 [Vespa crabro]
XP_046812998.1	1350	Chitin_synth_2	2.8e-30	375	515	963	1099	957	1107	chitin synthase chs-2 isoform X5 [Vespa crabro]
XP_045093430.1	1731	Chitin_synth_2	3.1e-30	204	449	884	1125	861	1140	Protein CBR-CHS-2 [Caenorhabditis briggsae]
XP_045093430.1	1731	Chitin_synth_2	3.1e-30	455	494	1193	1232	1136	1260	Protein CBR-CHS-2 [Caenorhabditis briggsae]
XP_053385980.1	911	Chitin_synth_2	3.3e-30	154	382	192	402	184	471	chitin synthase chs-2-like isoform X2 [Mercenaria mercenaria]
XP_053385980.1	911	Chitin_synth_2	3.3e-30	372	494	456	574	447	596	chitin synthase chs-2-like isoform X2 [Mercenaria mercenaria]
XP_034304244.1	1419	Chitin_synth_2	3.4e-30	153	452	803	1091	756	1118	uncharacterized protein LOC105344892 [Crassostrea gigas]
XP_047357200.1	1569	Chitin_synth_2	3.5e-30	203	420	744	949	694	975	chitin synthase chs-2 isoform X10 [Vespa velutina]
XP_047357200.1	1569	Chitin_synth_2	3.5e-30	374	515	962	1099	955	1107	chitin synthase chs-2 isoform X10 [Vespa velutina]
XP_047357153.1	1569	Chitin_synth_2	3.6e-30	203	420	744	949	694	975	chitin synthase chs-2 isoform X5 [Vespa velutina]
XP_047357153.1	1569	Chitin_synth_2	3.6e-30	374	515	962	1099	955	1107	chitin synthase chs-2 isoform X5 [Vespa velutina]
XP_044028431.1	1281	Chitin_synth_2	3.7e-30	156	443	608	881	555	906	chitin synthase chs-1-like [Siniperca chuatsi]
XP_044028431.1	1281	Chitin_synth_2	3.7e-30	406	502	900	1002	883	1023	chitin synthase chs-1-like [Siniperca chuatsi]
