XP_050923111.1	1235	Chitin_synth_2	3.5e-31	202	444	655	887	610	899	chitin synthase chs-2-like isoform X2 [Lates calcarifer]
XP_027142389.1	1168	Chitin_synth_2	5.3e-31	202	438	528	752	483	780	chitin synthase [Larimichthys crocea]
XP_049868807.1	1525	Chitin_synth_2	5.7e-31	203	451	718	954	676	985	chitin synthase chs-2-like [Pectinophora gossypiella]
XP_032437311.1	1287	Chitin_synth_2	8.2e-31	158	444	612	889	567	896	chitin synthase chs-2-like [Xiphophorus hellerii]
XP_041064420.1	1218	Chitin_synth_2	8.4e-31	158	424	612	867	603	895	chitin synthase chs-2-like isoform X2 [Carcharodon carcharias]
XP_041064410.1	1231	Chitin_synth_2	8.5e-31	158	424	612	867	603	895	chitin synthase chs-2-like isoform X1 [Carcharodon carcharias]
XP_041064429.1	1173	Chitin_synth_2	8.5e-31	158	425	554	810	544	846	chitin synthase chs-2-like isoform X3 [Carcharodon carcharias]
XP_052253533.1	1055	Chitin_synth_2	1.2e-30	200	438	109	335	95	347	chitin synthase chs-2-like [Dreissena polymorpha]
XP_030268284.1	1283	Chitin_synth_2	1.3e-30	202	445	653	886	566	905	chitin synthase chs-2-like [Sparus aurata]
XP_048456933.1	1191	Chitin_synth_2	1.3e-30	159	426	498	754	489	777	chitin synthase chs-2-like [Rhincodon typus]
XP_041811237.1	1282	Chitin_synth_2	1.4e-30	203	444	653	884	641	890	chitin synthase chs-2-like [Chelmon rostratus]
XP_034400735.1	675	Chitin_synth_2	1.4e-30	203	450	39	276	30	297	chitin synthase chs-2-like isoform X2 [Cyclopterus lumpus]
XP_034400734.1	821	Chitin_synth_2	1.6e-30	198	457	180	429	145	445	chitin synthase chs-2-like isoform X1 [Cyclopterus lumpus]
XP_037908007.1	1482	Chitin_synth_2	1.7e-30	203	426	708	919	660	956	chitin synthase chs-2 [Hermetia illucens]
XP_050857447.1	1559	Chitin_synth_2	1.7e-30	203	441	735	966	685	981	chitin synthase chs-2 isoform X3 [Vespula vulgaris]
XP_043674157.1	1559	Chitin_synth_2	1.7e-30	203	441	735	966	685	981	chitin synthase chs-2 isoform X4 [Vespula pensylvanica]
XP_043674167.1	1568	Chitin_synth_2	1.7e-30	203	441	744	975	694	990	chitin synthase chs-2 isoform X5 [Vespula pensylvanica]
XP_050857426.1	1568	Chitin_synth_2	1.7e-30	203	441	744	975	694	990	chitin synthase chs-2 isoform X1 [Vespula vulgaris]
XP_043674130.1	1568	Chitin_synth_2	1.7e-30	203	441	744	975	694	990	chitin synthase chs-2 isoform X1 [Vespula pensylvanica]
XP_052693832.1	1251	Chitin_synth_2	1.7e-30	157	434	547	812	539	826	chitin synthase chs-2-like isoform X3 [Crassostrea angulata]
XP_026156980.1	1289	Chitin_synth_2	1.9e-30	202	444	655	887	555	893	chitin synthase chs-2-like [Mastacembelus armatus]
XP_035476930.2	1293	Chitin_synth_2	2e-30	202	428	654	868	566	896	chitin synthase chs-1-like [Scophthalmus maximus]
XP_023201081.1	1084	Chitin_synth_2	2.1e-30	158	444	476	753	422	759	uncharacterized protein LOC102222895 [Xiphophorus maculatus]
XP_052693831.1	1315	Chitin_synth_2	2.1e-30	157	459	639	926	631	941	chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_021184028.2	1528	Chitin_synth_2	2.3e-30	203	442	723	950	681	967	chitin synthase chs-2-like [Helicoverpa armigera]
XP_047042373.1	1528	Chitin_synth_2	2.3e-30	203	442	723	950	681	967	chitin synthase chs-2-like [Helicoverpa zea]
XP_052693830.1	1343	Chitin_synth_2	2.4e-30	157	459	639	926	631	941	chitin synthase chs-2-like isoform X1 [Crassostrea angulata]
XP_034321523.1	1292	Chitin_synth_2	2.4e-30	157	426	598	854	590	875	chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_045520254.1	1521	Chitin_synth_2	2.6e-30	203	464	721	967	678	980	chitin synthase chs-2-like [Pieris brassicae]
XP_034321522.1	1333	Chitin_synth_2	2.6e-30	157	426	639	895	631	916	chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_052867895.1	1594	Chitin_synth_2	2.7e-30	203	422	722	929	678	941	chitin synthase chs-2-like [Anopheles cruzii]
XP_028298669.1	1276	Chitin_synth_2	2.7e-30	201	444	654	887	555	892	chitin synthase chs-2-like [Gouania willdenowi]
XP_022124521.2	1521	Chitin_synth_2	2.8e-30	203	463	721	966	677	979	chitin synthase chs-2 [Pieris rapae]
XP_046812998.1	1350	Chitin_synth_2	2.8e-30	203	441	744	975	694	988	chitin synthase chs-2 isoform X5 [Vespa crabro]
XP_045093430.1	1731	Chitin_synth_2	3.1e-30	204	449	884	1125	861	1140	Protein CBR-CHS-2 [Caenorhabditis briggsae]
XP_053385980.1	911	Chitin_synth_2	3.3e-30	154	382	192	402	184	471	chitin synthase chs-2-like isoform X2 [Mercenaria mercenaria]
XP_034304244.1	1419	Chitin_synth_2	3.4e-30	153	452	803	1091	756	1118	uncharacterized protein LOC105344892 [Crassostrea gigas]
XP_047357200.1	1569	Chitin_synth_2	3.5e-30	203	420	744	949	694	975	chitin synthase chs-2 isoform X10 [Vespa velutina]
XP_047357153.1	1569	Chitin_synth_2	3.6e-30	203	420	744	949	694	975	chitin synthase chs-2 isoform X5 [Vespa velutina]
XP_044028431.1	1281	Chitin_synth_2	3.7e-30	156	443	608	881	555	906	chitin synthase chs-1-like [Siniperca chuatsi]
XP_046812997.1	1560	Chitin_synth_2	3.9e-30	203	440	735	965	685	967	chitin synthase chs-2 isoform X4 [Vespa crabro]
XP_046812999.1	1569	Chitin_synth_2	3.9e-30	203	440	744	974	694	976	chitin synthase chs-2 isoform X6 [Vespa crabro]
XP_046812994.1	1569	Chitin_synth_2	4e-30	203	440	744	974	694	976	chitin synthase chs-2 isoform X1 [Vespa crabro]
XP_037651888.1	1289	Chitin_synth_2	4.1e-30	201	452	656	894	611	909	chitin synthase chs-2-like [Sebastes umbrosus]
XP_028975709.2	778	Chitin_synth_2	4.2e-30	189	431	328	557	286	576	chitin synthase chs-2-like [Esox lucius]
XP_053385979.1	928	Chitin_synth_2	4.2e-30	154	382	209	419	202	426	chitin synthase chs-2-like isoform X1 [Mercenaria mercenaria]
XP_047357122.1	1628	Chitin_synth_2	4.2e-30	203	420	744	949	694	975	chitin synthase chs-2 isoform X2 [Vespa velutina]
XP_028453063.1	671	Chitin_synth_2	4.4e-30	203	444	54	285	25	301	chitin synthase-like [Perca flavescens]
XP_052692205.1	1123	Chitin_synth_2	4.6e-30	157	456	520	805	511	809	chitin synthase chs-2-like [Crassostrea angulata]
XP_028317677.1	1332	Chitin_synth_2	4.9e-30	201	444	654	887	554	892	chitin synthase chs-2-like [Gouania willdenowi]
XP_045915051.1	902	Chitin_synth_2	5.1e-30	202	445	276	507	260	530	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Micropterus dolomieu]
XP_053401611.1	1152	Chitin_synth_2	5.2e-30	198	474	667	928	664	948	chitin synthase chs-2-like isoform X3 [Mercenaria mercenaria]
XP_037297644.1	1525	Chitin_synth_2	5.3e-30	203	452	720	954	680	973	LOW QUALITY PROTEIN: chitin synthase chs-2 [Manduca sexta]
XP_047238761.1	1476	Chitin_synth_2	5.3e-30	278	370	188	266	178	294	uncharacterized protein LOC124878713 [Girardinichthys multiradiatus]
XP_039977871.1	1296	Chitin_synth_2	5.5e-30	203	444	675	906	663	931	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Xiphias gladius]
XP_050923110.1	1265	Chitin_synth_2	5.5e-30	203	444	656	887	645	896	chitin synthase chs-2-like isoform X1 [Lates calcarifer]
XP_034828829.1	1536	Chitin_synth_2	5.8e-30	203	463	725	972	683	985	chitin synthase chs-2-like [Maniola hyperantus]
XP_034828835.1	1536	Chitin_synth_2	5.8e-30	203	463	725	972	683	985	chitin synthase chs-2-like [Maniola hyperantus]
XP_037866580.1	1529	Chitin_synth_2	5.9e-30	203	468	724	976	681	986	chitin synthase chs-2 [Bombyx mori]
XP_037866581.1	1529	Chitin_synth_2	5.9e-30	203	468	724	976	681	986	chitin synthase chs-2 [Bombyx mori]
XP_045915050.1	1360	Chitin_synth_2	6e-30	202	438	739	963	721	980	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Micropterus dolomieu]
XP_053385353.1	898	Chitin_synth_2	6.3e-30	183	428	165	398	153	424	chitin synthase chs-2-like isoform X2 [Mercenaria mercenaria]
XP_022325550.1	729	Chitin_synth_2	6.5e-30	156	451	268	551	222	570	LOW QUALITY PROTEIN: chitin synthase 2-like [Crassostrea virginica]
XP_047515952.1	1522	Chitin_synth_2	6.6e-30	203	461	722	965	678	981	chitin synthase chs-2-like [Pieris napi]
XP_040909387.1	1284	Chitin_synth_2	7e-30	201	444	653	886	567	892	chitin synthase chs-1-like [Toxotes jaculatrix]
XP_041867369.1	694	Chitin_synth_2	7.2e-30	200	444	252	486	156	517	chitin synthase chs-2-like [Melanotaenia boesemani]
XP_050669981.1	1140	Chitin_synth_2	7.6e-30	203	426	721	932	680	963	chitin synthase chs-2-like isoform X3 [Leptidea sinapis]
XP_052747041.1	1358	Chitin_synth_2	9.2e-30	203	456	542	780	499	798	chitin synthase chs-2 isoform X2 [Bicyclus anynana]
XP_023936618.2	1541	Chitin_synth_2	9.3e-30	203	456	725	963	682	981	chitin synthase chs-2 isoform X1 [Bicyclus anynana]
XP_033731956.1	1391	Chitin_synth_2	9.3e-30	199	433	661	883	618	897	chitin synthase chs-2-like isoform X2 [Pecten maximus]
XP_053386699.1	994	Chitin_synth_2	9.3e-30	183	437	68	306	54	333	chitin synthase chs-2-like [Mercenaria mercenaria]
XP_044020426.1	1591	Chitin_synth_2	9.4e-30	193	465	751	1013	705	1021	chitin synthase chs-2 isoform X1 [Aphidius gifuensis]
XP_044020427.1	1590	Chitin_synth_2	9.5e-30	193	465	751	1013	705	1021	chitin synthase chs-2 isoform X2 [Aphidius gifuensis]
XP_033731955.1	1407	Chitin_synth_2	9.5e-30	199	433	661	883	618	897	chitin synthase chs-2-like isoform X1 [Pecten maximus]
XP_050669980.1	1466	Chitin_synth_2	1e-29	203	426	665	876	625	905	chitin synthase chs-2-like isoform X2 [Leptidea sinapis]
XP_035688090.1	1354	Chitin_synth_2	1e-29	201	470	514	772	506	777	chitin synthase chs-1-like [Branchiostoma floridae]
XP_050669979.1	1522	Chitin_synth_2	1.1e-29	203	426	721	932	680	956	chitin synthase chs-2-like isoform X1 [Leptidea sinapis]
XP_029637692.1	2151	Chitin_synth_2	1.1e-29	158	448	1392	1680	1382	1690	chitin synthase chs-1-like [Octopus sinensis]
XP_046676797.1	1576	Chitin_synth_2	1.1e-29	203	417	741	943	699	955	chitin synthase chs-2 isoform X2 [Homalodisca vitripennis]
XP_046676796.1	1576	Chitin_synth_2	1.1e-29	203	417	741	943	699	955	chitin synthase chs-2 isoform X1 [Homalodisca vitripennis]
XP_029023555.1	1280	Chitin_synth_2	1.2e-29	201	443	654	886	609	899	chitin synthase chs-2-like [Betta splendens]
XP_045184960.2	1451	Chitin_synth_2	1.2e-29	202	421	653	858	620	917	uncharacterized protein LOC123542969 isoform X2 [Mercenaria mercenaria]
XP_045184961.2	1451	Chitin_synth_2	1.2e-29	202	421	653	858	620	917	uncharacterized protein LOC123542969 isoform X2 [Mercenaria mercenaria]
XP_045184959.2	1470	Chitin_synth_2	1.2e-29	202	421	672	877	639	936	uncharacterized protein LOC123542969 isoform X1 [Mercenaria mercenaria]
XP_053387388.1	1470	Chitin_synth_2	1.2e-29	202	421	672	877	639	936	uncharacterized protein LOC123542969 isoform X1 [Mercenaria mercenaria]
XP_053385352.1	1093	Chitin_synth_2	1.4e-29	183	429	165	399	151	425	chitin synthase chs-2-like isoform X1 [Mercenaria mercenaria]
XP_029038508.1	1546	Chitin_synth_2	1.5e-29	203	418	734	937	684	965	chitin synthase chs-2 isoform X1 [Osmia bicornis bicornis]
XP_029038509.1	1546	Chitin_synth_2	1.5e-29	203	418	734	937	684	965	chitin synthase chs-2 isoform X1 [Osmia bicornis bicornis]
XP_029038510.1	1546	Chitin_synth_2	1.5e-29	203	418	734	937	684	965	chitin synthase chs-2 isoform X1 [Osmia bicornis bicornis]
XP_042292064.1	1281	Chitin_synth_2	1.5e-29	202	471	656	919	613	924	chitin synthase chs-2-like [Thunnus maccoyii]
XP_029370654.1	1266	Chitin_synth_2	1.6e-29	202	429	684	899	663	922	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Echeneis naucrates]
XP_032242861.1	2123	Chitin_synth_2	1.7e-29	188	465	1134	1401	1110	1411	uncharacterized protein LOC5517022 [Nematostella vectensis]
XP_053190020.1	1302	Chitin_synth_2	1.8e-29	203	437	663	883	649	898	chitin synthase chs-2-like [Scomber japonicus]
XP_034400723.1	1273	Chitin_synth_2	1.9e-29	201	455	653	894	608	918	chitin synthase chs-1-like [Cyclopterus lumpus]
XP_034304238.1	1594	Chitin_synth_2	1.9e-29	156	424	811	1064	802	1091	chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_036366078.1	2117	Chitin_synth_2	1.9e-29	204	470	1446	1701	1438	1705	chitin synthase chs-1-like [Octopus sinensis]
XP_050306101.1	1508	Chitin_synth_2	2.2e-29	203	417	729	931	687	946	chitin synthase chs-2 isoform X3 [Anthonomus grandis grandis]
XP_048392035.1	1209	Chitin_synth_2	2.2e-29	201	428	648	863	640	905	chitin synthase chs-1-like [Stegostoma fasciatum]
XP_050306086.1	1567	Chitin_synth_2	2.4e-29	203	417	729	931	687	946	chitin synthase chs-2 isoform X1 [Anthonomus grandis grandis]
XP_045768143.1	1534	Chitin_synth_2	2.4e-29	203	469	725	978	682	992	chitin synthase chs-2-like isoform X3 [Maniola jurtina]
XP_050306093.1	1565	Chitin_synth_2	2.5e-29	203	417	729	931	687	946	chitin synthase chs-2 isoform X2 [Anthonomus grandis grandis]
XP_045768124.1	1537	Chitin_synth_2	2.5e-29	203	469	725	978	682	992	chitin synthase chs-2-like isoform X2 [Maniola jurtina]
XP_045768129.1	1537	Chitin_synth_2	2.5e-29	203	469	725	978	682	992	chitin synthase chs-2-like isoform X2 [Maniola jurtina]
XP_045768136.1	1537	Chitin_synth_2	2.5e-29	203	469	725	978	682	992	chitin synthase chs-2-like isoform X2 [Maniola jurtina]
XP_044192390.1	684	Chitin_synth_2	2.5e-29	199	466	56	317	51	323	chitin synthase chs-1-like [Thunnus albacares]
XP_045216970.2	2340	Chitin_synth_2	2.6e-29	203	417	1589	1791	1571	1799	uncharacterized protein LOC123566717 isoform X2 [Mercenaria mercenaria]
XP_053405593.1	2343	Chitin_synth_2	2.6e-29	203	417	1592	1794	1574	1802	uncharacterized protein LOC123566717 isoform X1 [Mercenaria mercenaria]
XP_052812119.1	633	Chitin_synth_2	2.6e-29	203	469	19	270	11	296	chitin synthase-like [Mya arenaria]
XP_029023432.2	1069	Chitin_synth_2	2.6e-29	201	444	518	751	473	764	chitin synthase chs-2-like [Betta splendens]
XP_041976405.1	1522	Chitin_synth_2	3e-29	203	440	724	949	680	951	chitin synthase chs-2-like [Aricia agestis]
XP_041867372.1	728	Chitin_synth_2	3e-29	157	443	275	550	219	556	chitin synthase chs-2-like [Melanotaenia boesemani]
XP_049538403.1	1586	Chitin_synth_2	3.1e-29	202	422	720	928	677	940	chitin synthase chs-2-like [Anopheles darlingi]
XP_053568219.1	1194	Chitin_synth_2	3.1e-29	159	418	567	814	557	835	chitin synthase chs-2-like [Bombina bombina]
XP_045915052.1	1175	Chitin_synth_2	3.2e-29	159	438	532	795	475	812	chitin synthase chs-2-like [Micropterus dolomieu]
XP_052706397.1	1389	Chitin_synth_2	3.2e-29	184	443	679	924	639	964	chitin synthase-like isoform X3 [Crassostrea angulata]
XP_052706399.1	1389	Chitin_synth_2	3.2e-29	184	443	679	924	639	964	chitin synthase-like isoform X3 [Crassostrea angulata]
XP_052706400.1	1389	Chitin_synth_2	3.2e-29	184	443	679	924	639	964	chitin synthase-like isoform X3 [Crassostrea angulata]
XP_047238760.1	1038	Chitin_synth_2	3.2e-29	159	444	565	854	519	860	chitin synthase chs-2-like [Girardinichthys multiradiatus]
XP_052706396.1	1406	Chitin_synth_2	3.3e-29	184	443	696	941	656	981	chitin synthase-like isoform X2 [Crassostrea angulata]
XP_052804941.1	2261	Chitin_synth_2	3.4e-29	204	441	1394	1619	1386	1634	chitin synthase chs-1-like isoform X4 [Mya arenaria]
XP_034324491.1	1488	Chitin_synth_2	3.5e-29	203	444	821	1058	801	1082	chitin synthase chs-2-like [Crassostrea gigas]
XP_052706395.1	1442	Chitin_synth_2	3.6e-29	184	443	732	977	692	1017	chitin synthase-like isoform X1 [Crassostrea angulata]
XP_042292066.1	1258	Chitin_synth_2	3.6e-29	197	473	629	899	539	902	chitin synthase chs-1-like [Thunnus maccoyii]
XP_053671293.1	1592	Chitin_synth_2	3.6e-29	202	425	720	931	676	968	chitin synthase chs-2-like [Anopheles nili]
XP_052804940.1	2320	Chitin_synth_2	3.6e-29	204	441	1453	1678	1445	1693	chitin synthase chs-1-like isoform X3 [Mya arenaria]
XP_049328358.1	1230	Chitin_synth_2	3.7e-29	159	452	609	889	597	910	chitin synthase chs-2-like [Astyanax mexicanus]
XP_044192391.1	1189	Chitin_synth_2	4e-29	199	470	561	826	555	828	chitin synthase-like [Thunnus albacares]
XP_047357189.1	1276	Chitin_synth_2	4e-29	203	457	744	992	694	1004	chitin synthase chs-2 isoform X9 [Vespa velutina]
XP_047357180.1	1282	Chitin_synth_2	4.1e-29	203	457	744	992	694	1004	chitin synthase chs-2 isoform X8 [Vespa velutina]
XP_052804939.1	2435	Chitin_synth_2	4.1e-29	204	441	1570	1795	1562	1810	uncharacterized protein LOC128234627 isoform X2 [Mya arenaria]
XP_052804938.1	2437	Chitin_synth_2	4.1e-29	204	441	1570	1795	1562	1810	uncharacterized protein LOC128234627 isoform X1 [Mya arenaria]
XP_042292065.1	1173	Chitin_synth_2	4.5e-29	199	470	545	810	510	812	chitin synthase chs-1-like [Thunnus maccoyii]
XP_043993753.1	1114	Chitin_synth_2	4.6e-29	202	444	656	888	599	894	chitin synthase chs-2-like [Gambusia affinis]
XP_050925201.1	736	Chitin_synth_2	4.7e-29	120	445	31	358	22	388	chitin synthase chs-1-like [Lates calcarifer]
XP_052242460.1	1544	Chitin_synth_2	4.8e-29	203	438	768	991	754	1004	chitin synthase chs-1-like [Dreissena polymorpha]
XP_053372898.1	2452	Chitin_synth_2	4.9e-29	204	428	1554	1766	1545	1800	uncharacterized protein LOC123560715 [Mercenaria mercenaria]
XP_050086777.1	1587	Chitin_synth_2	5e-29	202	425	720	931	676	968	chitin synthase chs-2-like [Anopheles aquasalis]
XP_030268299.1	682	Chitin_synth_2	5.1e-29	203	445	65	297	57	327	chitin synthase-like [Sparus aurata]
XP_050958058.1	749	Chitin_synth_2	5.1e-29	159	437	126	391	116	403	chitin synthase chs-1-like [Labeo rohita]
XP_028453056.1	655	Chitin_synth_2	5.2e-29	203	436	28	249	19	265	chitin synthase-like [Perca flavescens]
XP_031150652.1	692	Chitin_synth_2	5.3e-29	202	440	64	287	21	309	chitin synthase chs-2-like [Sander lucioperca]
XP_045601815.1	1565	Chitin_synth_2	5.3e-29	204	448	744	982	707	1003	chitin synthase chs-2-like isoform X3 [Procambarus clarkii]
XP_045601820.1	1565	Chitin_synth_2	5.5e-29	204	448	744	982	707	1003	chitin synthase chs-2-like isoform X7 [Procambarus clarkii]
XP_045768114.1	1967	Chitin_synth_2	5.6e-29	203	454	1158	1394	1115	1411	chitin synthase chs-2-like isoform X1 [Maniola jurtina]
XP_052824419.1	1257	Chitin_synth_2	5.6e-29	158	474	503	810	493	814	chitin synthase chs-2-like [Octopus bimaculoides]
XP_047357169.1	1409	Chitin_synth_2	5.7e-29	203	458	744	993	694	1008	chitin synthase chs-2 isoform X7 [Vespa velutina]
NP_001034491.1	1558	Chitin_synth_2	6.3e-29	203	440	729	959	651	993	chitin synthase 1 [Tribolium castaneum]
XP_008194188.1	1558	Chitin_synth_2	6.4e-29	203	440	729	959	651	993	PREDICTED: chitin synthase 1 isoform X1 [Tribolium castaneum]
