#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
XP_052097276.1       -            395 Chitin_synth_2       PF03142.18   527   8.3e-38  140.9  10.1   1   2   2.6e-34   1.7e-30  116.8   2.1   204   471    53   307    41   311 0.87 chitin synthase chs-2-like [Mytilus californianus]
XP_052097276.1       -            395 Chitin_synth_2       PF03142.18   527   8.3e-38  140.9  10.1   2   2   3.9e-07    0.0025   27.2   4.1   407   491   305   388   294   394 0.77 chitin synthase chs-2-like [Mytilus californianus]
XP_048772956.1       -           1526 Chitin_synth_2       PF03142.18   527   1.1e-34  130.6   0.4   1   2   4.9e-32   3.1e-28  109.3   0.0   159   451   793  1065   779  1072 0.79 chitin synthase chs-2-like isoform X4 [Ostrea edulis]
XP_048772956.1       -           1526 Chitin_synth_2       PF03142.18   527   1.1e-34  130.6   0.4   2   2   0.00016      0.99   18.6   0.2   409   519  1077  1195  1063  1199 0.75 chitin synthase chs-2-like isoform X4 [Ostrea edulis]
XP_048772955.1       -           1591 Chitin_synth_2       PF03142.18   527   1.2e-34  130.4   0.4   1   2   5.2e-32   3.3e-28  109.3   0.0   159   451   858  1130   844  1137 0.79 chitin synthase chs-2-like isoform X3 [Ostrea edulis]
XP_048772955.1       -           1591 Chitin_synth_2       PF03142.18   527   1.2e-34  130.4   0.4   2   2   0.00017         1   18.5   0.2   409   519  1142  1260  1128  1264 0.75 chitin synthase chs-2-like isoform X3 [Ostrea edulis]
XP_048772954.1       -           1616 Chitin_synth_2       PF03142.18   527   1.3e-34  130.4   0.4   1   2   4.5e-32   2.8e-28  109.5   0.0   159   452   883  1156   869  1171 0.79 chitin synthase chs-2-like isoform X2 [Ostrea edulis]
XP_048772954.1       -           1616 Chitin_synth_2       PF03142.18   527   1.3e-34  130.4   0.4   2   2   0.00017       1.1   18.5   0.2   409   519  1167  1285  1153  1289 0.75 chitin synthase chs-2-like isoform X2 [Ostrea edulis]
XP_048772953.1       -           1621 Chitin_synth_2       PF03142.18   527   1.3e-34  130.3   0.4   1   2   4.5e-32   2.8e-28  109.5   0.0   159   452   888  1161   874  1176 0.79 chitin synthase chs-2-like isoform X1 [Ostrea edulis]
XP_048772953.1       -           1621 Chitin_synth_2       PF03142.18   527   1.3e-34  130.3   0.4   2   2   0.00017       1.1   18.5   0.2   409   519  1172  1290  1158  1294 0.75 chitin synthase chs-2-like isoform X1 [Ostrea edulis]
XP_052719862.1       -           1533 Chitin_synth_2       PF03142.18   527   4.9e-34  128.5   2.0   1   2   6.6e-32   4.1e-28  108.9   0.2   111   458   747  1084   631  1095 0.72 chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_052719862.1       -           1533 Chitin_synth_2       PF03142.18   527   4.9e-34  128.5   2.0   2   2   8.4e-05      0.53   19.5   0.4   406   520  1092  1203  1075  1206 0.75 chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_052719861.1       -           1566 Chitin_synth_2       PF03142.18   527   5.2e-34  128.4   2.0   1   2   6.8e-32   4.3e-28  108.9   0.2   111   458   780  1117   664  1128 0.72 chitin synthase chs-2-like isoform X1 [Crassostrea angulata]
XP_052719861.1       -           1566 Chitin_synth_2       PF03142.18   527   5.2e-34  128.4   2.0   2   2   8.6e-05      0.54   19.4   0.3   406   520  1125  1236  1108  1239 0.75 chitin synthase chs-2-like isoform X1 [Crassostrea angulata]
XP_034304243.1       -           1530 Chitin_synth_2       PF03142.18   527   5.8e-34  128.2   2.0   1   2   7.2e-32   4.6e-28  108.8   0.2   111   458   744  1081   629  1093 0.73 chitin synthase chs-2 isoform X3 [Crassostrea gigas]
XP_034304243.1       -           1530 Chitin_synth_2       PF03142.18   527   5.8e-34  128.2   2.0   2   2   8.2e-05      0.51   19.5   0.5   413   520  1086  1200  1069  1203 0.75 chitin synthase chs-2 isoform X3 [Crassostrea gigas]
XP_034304242.1       -           1561 Chitin_synth_2       PF03142.18   527   5.8e-34  128.2   2.1   1   2   9.2e-32   5.8e-28  108.4   0.1   111   456   775  1110   659  1118 0.72 chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_034304242.1       -           1561 Chitin_synth_2       PF03142.18   527   5.8e-34  128.2   2.1   2   2   9.7e-05      0.61   19.3   0.3   406   520  1120  1231  1109  1234 0.76 chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_034304240.1       -           1563 Chitin_synth_2       PF03142.18   527   6.2e-34  128.1   2.0   1   2   7.5e-32   4.7e-28  108.7   0.2   111   458   777  1114   662  1126 0.73 chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_034304240.1       -           1563 Chitin_synth_2       PF03142.18   527   6.2e-34  128.1   2.0   2   2   9.6e-05      0.61   19.3   0.3   406   520  1122  1233  1111  1236 0.76 chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_052101070.1       -            946 Chitin_synth_2       PF03142.18   527     3e-33  125.9   2.2   1   2     1e-31   6.5e-28  108.3   0.0   159   449   196   478   186   500 0.77 chitin synthase chs-2-like isoform X2 [Mytilus californianus]
XP_052101070.1       -            946 Chitin_synth_2       PF03142.18   527     3e-33  125.9   2.2   2   2    0.0015       9.7   15.3   2.4   410   499   498   591   481   612 0.72 chitin synthase chs-2-like isoform X2 [Mytilus californianus]
XP_053388113.1       -           1381 Chitin_synth_2       PF03142.18   527   3.4e-33  125.7  10.3   1   2   6.1e-33   3.9e-29  112.3   3.4   153   465   600   898   565   911 0.79 uncharacterized protein LOC123541765 isoform X1 [Mercenaria mercenaria]
XP_053388113.1       -           1381 Chitin_synth_2       PF03142.18   527   3.4e-33  125.7  10.3   2   2    0.0016        10   15.2   0.1   428   507   933  1012   926  1022 0.84 uncharacterized protein LOC123541765 isoform X1 [Mercenaria mercenaria]
XP_053388114.1       -           1381 Chitin_synth_2       PF03142.18   527   3.4e-33  125.7  10.3   1   2   6.1e-33   3.9e-29  112.3   3.4   153   465   600   898   565   911 0.79 uncharacterized protein LOC123541765 isoform X1 [Mercenaria mercenaria]
XP_053388114.1       -           1381 Chitin_synth_2       PF03142.18   527   3.4e-33  125.7  10.3   2   2    0.0016        10   15.2   0.1   428   507   933  1012   926  1022 0.84 uncharacterized protein LOC123541765 isoform X1 [Mercenaria mercenaria]
XP_043995175.1       -            787 Chitin_synth_2       PF03142.18   527   3.9e-33  125.5   6.8   1   2     4e-32   2.5e-28  109.6   0.0   186   444   148   395    74   403 0.80 chitin synthase chs-2-like [Gambusia affinis]
XP_043995175.1       -            787 Chitin_synth_2       PF03142.18   527   3.9e-33  125.5   6.8   2   2    0.0041        26   13.9   6.8   392   524   396   531   393   533 0.60 chitin synthase chs-2-like [Gambusia affinis]
XP_023327123.1       -           1324 Chitin_synth_2       PF03142.18   527   3.9e-33  125.5  10.1   1   2   2.5e-32   1.6e-28  110.3   1.1   201   441   734   972   696  1011 0.71 uncharacterized protein LOC111700451 [Eurytemora affinis]
XP_023327123.1       -           1324 Chitin_synth_2       PF03142.18   527   3.9e-33  125.5  10.1   2   2   0.00016         1   18.6   2.3   450   493  1032  1074   981  1091 0.81 uncharacterized protein LOC111700451 [Eurytemora affinis]
XP_023327124.1       -           1324 Chitin_synth_2       PF03142.18   527   3.9e-33  125.5  10.1   1   2   2.5e-32   1.6e-28  110.3   1.1   201   441   734   972   696  1011 0.71 uncharacterized protein LOC111700451 [Eurytemora affinis]
XP_023327124.1       -           1324 Chitin_synth_2       PF03142.18   527   3.9e-33  125.5  10.1   2   2   0.00016         1   18.6   2.3   450   493  1032  1074   981  1091 0.81 uncharacterized protein LOC111700451 [Eurytemora affinis]
XP_023327125.1       -           1324 Chitin_synth_2       PF03142.18   527   3.9e-33  125.5  10.1   1   2   2.5e-32   1.6e-28  110.3   1.1   201   441   734   972   696  1011 0.71 uncharacterized protein LOC111700451 [Eurytemora affinis]
XP_023327125.1       -           1324 Chitin_synth_2       PF03142.18   527   3.9e-33  125.5  10.1   2   2   0.00016         1   18.6   2.3   450   493  1032  1074   981  1091 0.81 uncharacterized protein LOC111700451 [Eurytemora affinis]
XP_023327126.1       -           1324 Chitin_synth_2       PF03142.18   527   3.9e-33  125.5  10.1   1   2   2.5e-32   1.6e-28  110.3   1.1   201   441   734   972   696  1011 0.71 uncharacterized protein LOC111700451 [Eurytemora affinis]
XP_023327126.1       -           1324 Chitin_synth_2       PF03142.18   527   3.9e-33  125.5  10.1   2   2   0.00016         1   18.6   2.3   450   493  1032  1074   981  1091 0.81 uncharacterized protein LOC111700451 [Eurytemora affinis]
XP_008295146.1       -            723 Chitin_synth_2       PF03142.18   527   4.5e-33  125.3   4.5   1   2     3e-30   1.9e-26  103.4   0.0   200   445    93   328    43   351 0.80 PREDICTED: uncharacterized protein LOC103368519 [Stegastes partitus]
XP_008295146.1       -            723 Chitin_synth_2       PF03142.18   527   4.5e-33  125.3   4.5   2   2   0.00031       1.9   17.6   7.3   403   498   341   436   327   463 0.69 PREDICTED: uncharacterized protein LOC103368519 [Stegastes partitus]
XP_022296526.1       -           1308 Chitin_synth_2       PF03142.18   527   1.1e-32  124.1   5.0   1   2     3e-33   1.9e-29  113.4   0.1   203   465   712   959   701   979 0.80 uncharacterized protein LOC111106230 [Crassostrea virginica]
XP_022296526.1       -           1308 Chitin_synth_2       PF03142.18   527   1.1e-32  124.1   5.0   2   2     0.016        99   12.0   0.1   443   505   996  1064   964  1079 0.73 uncharacterized protein LOC111106230 [Crassostrea virginica]
XP_022295920.1       -           1441 Chitin_synth_2       PF03142.18   527   1.3e-32  123.8   3.0   1   2   3.2e-32     2e-28  109.9   0.1   160   464   786  1078   775  1099 0.78 uncharacterized protein LOC111105812 [Crassostrea virginica]
XP_022295920.1       -           1441 Chitin_synth_2       PF03142.18   527   1.3e-32  123.8   3.0   2   2    0.0069        43   13.2   0.2   438   507  1111  1186  1077  1199 0.71 uncharacterized protein LOC111105812 [Crassostrea virginica]
XP_022295921.1       -           1441 Chitin_synth_2       PF03142.18   527   1.3e-32  123.8   3.0   1   2   3.2e-32     2e-28  109.9   0.1   160   464   786  1078   775  1099 0.78 uncharacterized protein LOC111105812 [Crassostrea virginica]
XP_022295921.1       -           1441 Chitin_synth_2       PF03142.18   527   1.3e-32  123.8   3.0   2   2    0.0069        43   13.2   0.2   438   507  1111  1186  1077  1199 0.71 uncharacterized protein LOC111105812 [Crassostrea virginica]
XP_013777931.1       -            894 Chitin_synth_2       PF03142.18   527   1.3e-32  123.8   4.5   1   2   1.8e-33   1.1e-29  114.1   0.2   158   442    92   368    82   381 0.84 uncharacterized protein LOC106462542 [Limulus polyphemus]
XP_013777931.1       -            894 Chitin_synth_2       PF03142.18   527   1.3e-32  123.8   4.5   2   2     0.034   2.2e+02   10.9   1.2   407   504   382   480   365   494 0.64 uncharacterized protein LOC106462542 [Limulus polyphemus]
XP_032363577.1       -            937 Chitin_synth_2       PF03142.18   527   1.8e-32  123.3   4.8   1   2   1.2e-29   7.9e-26  101.4   0.0   203   439   415   639   407   658 0.84 LOW QUALITY PROTEIN: chitin synthase chs-2-like, partial [Etheostoma spectabile]
XP_032363577.1       -            937 Chitin_synth_2       PF03142.18   527   1.8e-32  123.3   4.8   2   2   4.3e-05      0.27   20.4   4.3   403   500   658   759   642   784 0.65 LOW QUALITY PROTEIN: chitin synthase chs-2-like, partial [Etheostoma spectabile]
XP_023116761.1       -           1278 Chitin_synth_2       PF03142.18   527   1.9e-32  123.2   6.3   1   2   1.9e-31   1.2e-27  107.4   0.0   160   444   610   885   565   891 0.77 chitin synthase chs-2-like [Amphiprion ocellaris]
XP_023116761.1       -           1278 Chitin_synth_2       PF03142.18   527   1.9e-32  123.2   6.3   2   2     0.045   2.8e+02   10.5   8.9   408   493   900   986   885  1006 0.65 chitin synthase chs-2-like [Amphiprion ocellaris]
XP_022821184.1       -           1520 Chitin_synth_2       PF03142.18   527   3.7e-32  122.3  11.0   1   2   3.5e-30   2.2e-26  103.2   0.9   203   444   721   950   680   962 0.85 uncharacterized protein LOC111352764 [Spodoptera litura]
XP_022821184.1       -           1520 Chitin_synth_2       PF03142.18   527   3.7e-32  122.3  11.0   2   2   1.1e-05     0.068   22.4   6.9   376   512   941  1073   938  1088 0.71 uncharacterized protein LOC111352764 [Spodoptera litura]
XP_022821185.1       -           1520 Chitin_synth_2       PF03142.18   527   3.7e-32  122.3  11.0   1   2   3.5e-30   2.2e-26  103.2   0.9   203   444   721   950   680   962 0.85 uncharacterized protein LOC111352764 [Spodoptera litura]
XP_022821185.1       -           1520 Chitin_synth_2       PF03142.18   527   3.7e-32  122.3  11.0   2   2   1.1e-05     0.068   22.4   6.9   376   512   941  1073   938  1088 0.71 uncharacterized protein LOC111352764 [Spodoptera litura]
XP_038664467.1       -           1218 Chitin_synth_2       PF03142.18   527     4e-32  122.2   0.4   1   2   1.8e-27   1.2e-23   94.2   0.0   158   417   613   861   603   889 0.84 chitin synthase chs-1-like [Scyliorhinus canicula]
XP_038664467.1       -           1218 Chitin_synth_2       PF03142.18   527     4e-32  122.2   0.4   2   2   3.8e-06     0.024   23.9   1.6   412   511   914  1012   890  1021 0.70 chitin synthase chs-1-like [Scyliorhinus canicula]
XP_025102509.1       -           1462 Chitin_synth_2       PF03142.18   527   6.1e-32  121.5   6.3   1   2   3.8e-32   2.4e-28  109.7   0.2   205   454   510   745   503   757 0.82 chitin synthase chs-2-like isoform X2 [Pomacea canaliculata]
XP_025102509.1       -           1462 Chitin_synth_2       PF03142.18   527   6.1e-32  121.5   6.3   2   2     0.024   1.5e+02   11.3   5.4   410   494   752   844   734   861 0.58 chitin synthase chs-2-like isoform X2 [Pomacea canaliculata]
XP_051811505.1       -            729 Chitin_synth_2       PF03142.18   527   6.3e-32  121.5   6.4   1   2   4.1e-30   2.6e-26  103.0   0.0   203   444   342   573   297   581 0.84 chitin synthase chs-2-like [Acanthochromis polyacanthus]
XP_051811505.1       -            729 Chitin_synth_2       PF03142.18   527   6.3e-32  121.5   6.4   2   2    0.0044        28   13.8   8.4   407   493   587   674   574   696 0.75 chitin synthase chs-2-like [Acanthochromis polyacanthus]
XP_032437492.1       -            821 Chitin_synth_2       PF03142.18   527   7.5e-32  121.3   7.0   1   2   3.6e-31   2.3e-27  106.5   0.0   189   444   177   421   100   425 0.80 chitin synthase chs-2-like [Xiphophorus hellerii]
XP_032437492.1       -            821 Chitin_synth_2       PF03142.18   527   7.5e-32  121.3   7.0   2   2     0.011        68   12.5   7.1   401   500   431   534   420   559 0.61 chitin synthase chs-2-like [Xiphophorus hellerii]
XP_022288339.1       -           1368 Chitin_synth_2       PF03142.18   527   7.5e-32  121.3   3.8   1   2   1.4e-32   8.7e-29  111.2   1.0   159   465   639   938   629   958 0.76 uncharacterized protein LOC111100586 isoform X2 [Crassostrea virginica]
XP_022288339.1       -           1368 Chitin_synth_2       PF03142.18   527   7.5e-32  121.3   3.8   2   2     0.036   2.2e+02   10.8   0.6   436   504   968  1042   931  1059 0.64 uncharacterized protein LOC111100586 isoform X2 [Crassostrea virginica]
XP_022288340.1       -           1365 Chitin_synth_2       PF03142.18   527   7.7e-32  121.2   3.8   1   2   1.4e-32   8.7e-29  111.2   1.0   159   465   636   935   626   955 0.76 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288340.1       -           1365 Chitin_synth_2       PF03142.18   527   7.7e-32  121.2   3.8   2   2     0.036   2.3e+02   10.8   0.6   436   504   965  1039   928  1056 0.64 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288341.1       -           1365 Chitin_synth_2       PF03142.18   527   7.7e-32  121.2   3.8   1   2   1.4e-32   8.7e-29  111.2   1.0   159   465   636   935   626   955 0.76 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288341.1       -           1365 Chitin_synth_2       PF03142.18   527   7.7e-32  121.2   3.8   2   2     0.036   2.3e+02   10.8   0.6   436   504   965  1039   928  1056 0.64 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288343.1       -           1365 Chitin_synth_2       PF03142.18   527   7.7e-32  121.2   3.8   1   2   1.4e-32   8.7e-29  111.2   1.0   159   465   636   935   626   955 0.76 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288343.1       -           1365 Chitin_synth_2       PF03142.18   527   7.7e-32  121.2   3.8   2   2     0.036   2.3e+02   10.8   0.6   436   504   965  1039   928  1056 0.64 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288344.1       -           1365 Chitin_synth_2       PF03142.18   527   7.7e-32  121.2   3.8   1   2   1.4e-32   8.7e-29  111.2   1.0   159   465   636   935   626   955 0.76 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288344.1       -           1365 Chitin_synth_2       PF03142.18   527   7.7e-32  121.2   3.8   2   2     0.036   2.3e+02   10.8   0.6   436   504   965  1039   928  1056 0.64 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288345.1       -           1365 Chitin_synth_2       PF03142.18   527   7.7e-32  121.2   3.8   1   2   1.4e-32   8.7e-29  111.2   1.0   159   465   636   935   626   955 0.76 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288345.1       -           1365 Chitin_synth_2       PF03142.18   527   7.7e-32  121.2   3.8   2   2     0.036   2.3e+02   10.8   0.6   436   504   965  1039   928  1056 0.64 uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_030268286.1       -           1256 Chitin_synth_2       PF03142.18   527   7.7e-32  121.2   2.1   1   2   1.3e-28   8.3e-25   98.0   0.0   202   449   626   863   580   885 0.80 chitin synthase chs-1-like [Sparus aurata]
XP_030268286.1       -           1256 Chitin_synth_2       PF03142.18   527   7.7e-32  121.2   2.1   2   2   6.2e-05      0.39   19.9   3.8   408   506   873   977   858   996 0.62 chitin synthase chs-1-like [Sparus aurata]
XP_035825069.1       -           2243 Chitin_synth_2       PF03142.18   527   8.4e-32  121.1   1.6   1   2   1.8e-29   1.1e-25  100.9   0.0   197   442  1382  1616  1326  1628 0.78 chitin synthase chs-2 [Aplysia californica]
XP_035825069.1       -           2243 Chitin_synth_2       PF03142.18   527   8.4e-32  121.1   1.6   2   2   0.00038       2.4   17.3   2.3   402   511  1628  1739  1617  1752 0.63 chitin synthase chs-2 [Aplysia californica]
XP_022288338.1       -           1417 Chitin_synth_2       PF03142.18   527   8.9e-32  121.0   3.9   1   2   1.5e-32   9.2e-29  111.1   1.0   159   465   688   987   678  1007 0.76 uncharacterized protein LOC111100586 isoform X1 [Crassostrea virginica]
XP_022288338.1       -           1417 Chitin_synth_2       PF03142.18   527   8.9e-32  121.0   3.9   2   2     0.039   2.4e+02   10.7   0.7   436   504  1017  1091   980  1108 0.64 uncharacterized protein LOC111100586 isoform X1 [Crassostrea virginica]
XP_038649191.1       -           1219 Chitin_synth_2       PF03142.18   527     1e-31  120.8   0.6   1   2   7.8e-28   4.9e-24   95.5   0.0   158   415   614   860   604   879 0.84 chitin synthase chs-2-like [Scyliorhinus canicula]
XP_038649191.1       -           1219 Chitin_synth_2       PF03142.18   527     1e-31  120.8   0.6   2   2   1.8e-05      0.11   21.7   1.6   412   507   915  1009   890  1021 0.67 chitin synthase chs-2-like [Scyliorhinus canicula]
XP_025102500.1       -           1759 Chitin_synth_2       PF03142.18   527   1.1e-31  120.8   6.5   1   2   5.4e-32   3.4e-28  109.2   0.2   205   454   807  1042   800  1053 0.82 chitin synthase chs-2-like isoform X1 [Pomacea canaliculata]
XP_025102500.1       -           1759 Chitin_synth_2       PF03142.18   527   1.1e-31  120.8   6.5   2   2     0.035   2.2e+02   10.8   5.5   410   494  1049  1141  1031  1158 0.58 chitin synthase chs-2-like isoform X1 [Pomacea canaliculata]
XP_014832381.1       -            812 Chitin_synth_2       PF03142.18   527   1.2e-31  120.6   1.4   1   2   5.1e-28   3.2e-24   96.1   0.0   203   426   177   388   124   414 0.84 PREDICTED: uncharacterized protein LOC106910296 [Poecilia mexicana]
XP_014832381.1       -            812 Chitin_synth_2       PF03142.18   527   1.2e-31  120.6   1.4   2   2   0.00012      0.75   19.0   4.7   406   525   421   545   403   548 0.65 PREDICTED: uncharacterized protein LOC106910296 [Poecilia mexicana]
XP_017303059.1       -           1196 Chitin_synth_2       PF03142.18   527   1.3e-31  120.5  14.8   1   3   2.9e-26   1.8e-22   90.3   0.0   204   418   299   501   291   527 0.84 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Diaphorina citri]
XP_017303059.1       -           1196 Chitin_synth_2       PF03142.18   527   1.3e-31  120.5  14.8   2   3    0.0055        35   13.5   6.8   401   502   537   640   513   645 0.79 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Diaphorina citri]
XP_017303059.1       -           1196 Chitin_synth_2       PF03142.18   527   1.3e-31  120.5  14.8   3   3   7.1e-05      0.45   19.7   1.6   406   507   645   747   640   758 0.81 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Diaphorina citri]
XP_023270455.1       -            974 Chitin_synth_2       PF03142.18   527   1.4e-31  120.4   8.2   1   2   2.1e-30   1.3e-26  104.0   0.0   200   440   330   555   231   570 0.80 uncharacterized protein LOC111661195 [Seriola lalandi dorsalis]
XP_023270455.1       -            974 Chitin_synth_2       PF03142.18   527   1.4e-31  120.4   8.2   2   2    0.0072        45   13.1   9.7   392   499   565   676   558   699 0.60 uncharacterized protein LOC111661195 [Seriola lalandi dorsalis]
XP_043552707.1       -           1193 Chitin_synth_2       PF03142.18   527   1.4e-31  120.3   1.4   1   2   1.2e-28   7.5e-25   98.2   0.0   158   425   587   843   577   867 0.85 chitin synthase chs-2-like [Chiloscyllium plagiosum]
XP_043552707.1       -           1193 Chitin_synth_2       PF03142.18   527   1.4e-31  120.3   1.4   2   2    0.0003       1.9   17.6   2.8   411   512   887   987   863   994 0.68 chitin synthase chs-2-like [Chiloscyllium plagiosum]
XP_045183292.2       -           1308 Chitin_synth_2       PF03142.18   527   1.5e-31  120.3  13.5   1   3       7.6   4.8e+04    3.1   0.0    15    72   427   486   415   507 0.73 uncharacterized protein LOC123541764 isoform X4 [Mercenaria mercenaria]
XP_045183292.2       -           1308 Chitin_synth_2       PF03142.18   527   1.5e-31  120.3  13.5   2   3   1.4e-30   8.9e-27  104.5   6.3   203   468   579   829   539   839 0.79 uncharacterized protein LOC123541764 isoform X4 [Mercenaria mercenaria]
XP_045183292.2       -           1308 Chitin_synth_2       PF03142.18   527   1.5e-31  120.3  13.5   3   3     0.002        13   14.9   0.3   426   497   859   930   855   946 0.85 uncharacterized protein LOC123541764 isoform X4 [Mercenaria mercenaria]
XP_053386789.1       -           1308 Chitin_synth_2       PF03142.18   527   1.5e-31  120.3  13.5   1   3       7.6   4.8e+04    3.1   0.0    15    72   427   486   415   507 0.73 uncharacterized protein LOC123541764 isoform X4 [Mercenaria mercenaria]
XP_053386789.1       -           1308 Chitin_synth_2       PF03142.18   527   1.5e-31  120.3  13.5   2   3   1.4e-30   8.9e-27  104.5   6.3   203   468   579   829   539   839 0.79 uncharacterized protein LOC123541764 isoform X4 [Mercenaria mercenaria]
XP_053386789.1       -           1308 Chitin_synth_2       PF03142.18   527   1.5e-31  120.3  13.5   3   3     0.002        13   14.9   0.3   426   497   859   930   855   946 0.85 uncharacterized protein LOC123541764 isoform X4 [Mercenaria mercenaria]
XP_053401686.1       -            512 Chitin_synth_2       PF03142.18   527   1.6e-31  120.2  11.1   1   2   1.9e-30   1.2e-26  104.1   6.7   168   466   102   386    96   397 0.80 chitin synthase chs-2-like [Mercenaria mercenaria]
XP_053401686.1       -            512 Chitin_synth_2       PF03142.18   527   1.6e-31  120.2  11.1   2   2   0.00028       1.8   17.7   0.1   430   505   422   497   413   507 0.84 chitin synthase chs-2-like [Mercenaria mercenaria]
XP_011439386.2       -           1393 Chitin_synth_2       PF03142.18   527   1.6e-31  120.2  10.0   1   2   1.8e-30   1.2e-26  104.1   0.7   157   456   690   978   681   982 0.75 chitin synthase chs-2 [Crassostrea gigas]
XP_011439386.2       -           1393 Chitin_synth_2       PF03142.18   527   1.6e-31  120.2  10.0   2   2   0.00025       1.6   17.9   7.7   375   503   958  1083   953  1105 0.72 chitin synthase chs-2 [Crassostrea gigas]
XP_053386788.1       -           1518 Chitin_synth_2       PF03142.18   527   1.9e-31  120.0  13.0   1   3       9.1   5.7e+04    2.8   0.0    15    72   637   696   625   716 0.73 uncharacterized protein LOC123541764 isoform X2 [Mercenaria mercenaria]
